beam_width,heuristic,imbs_iters,num_roots,file,time,quality
10000,h2,1,10,mglcs_10_100_2_0.txt.out,0.001521,1
10000,h2,1,10,mglcs_10_100_2_1.txt.out,0.001657,2
10000,h2,1,10,mglcs_10_100_2_2.txt.out,0.001231,1
10000,h2,1,10,mglcs_10_100_2_3.txt.out,0.001904,1
10000,h2,1,10,mglcs_10_100_2_4.txt.out,0.001877,1
10000,h2,1,10,mglcs_10_100_2_5.txt.out,0.001301,1
10000,h2,1,10,mglcs_10_100_2_6.txt.out,0.001293,1
10000,h2,1,10,mglcs_10_100_2_7.txt.out,0.001725,1
10000,h2,1,10,mglcs_10_100_2_8.txt.out,0.001815,1
10000,h2,1,10,mglcs_10_100_2_9.txt.out,0.001884,1
10000,h2,1,10,mglcs_10_100_4_0.txt.out,0.002753,2
10000,h2,1,10,mglcs_10_100_4_1.txt.out,0.002807,3
10000,h2,1,10,mglcs_10_100_4_2.txt.out,0.002609,3
10000,h2,1,10,mglcs_10_100_4_3.txt.out,0.002725,2
10000,h2,1,10,mglcs_10_100_4_4.txt.out,0.002572,1
10000,h2,1,10,mglcs_10_100_4_5.txt.out,0.002978,4
10000,h2,1,10,mglcs_10_100_4_6.txt.out,0.002326,2
10000,h2,1,10,mglcs_10_100_4_7.txt.out,0.002254,1
10000,h2,1,10,mglcs_10_100_4_8.txt.out,0.002314,2
10000,h2,1,10,mglcs_10_100_4_9.txt.out,0.002324,2
10000,h2,1,10,mglcs_10_200_2_0.txt.out,0.004061,4
10000,h2,1,10,mglcs_10_200_2_1.txt.out,0.003754,4
10000,h2,1,10,mglcs_10_200_2_2.txt.out,0.003376,3
10000,h2,1,10,mglcs_10_200_2_3.txt.out,0.002975,2
10000,h2,1,10,mglcs_10_200_2_4.txt.out,0.002883,2
10000,h2,1,10,mglcs_10_200_2_5.txt.out,0.002735,1
10000,h2,1,10,mglcs_10_200_2_6.txt.out,0.002694,1
10000,h2,1,10,mglcs_10_200_2_7.txt.out,0.003203,4
10000,h2,1,10,mglcs_10_200_2_8.txt.out,0.003474,3
10000,h2,1,10,mglcs_10_200_2_9.txt.out,0.002798,1
10000,h2,1,10,mglcs_10_200_4_0.txt.out,0.004859,2
10000,h2,1,10,mglcs_10_200_4_1.txt.out,0.004399,2
10000,h2,1,10,mglcs_10_200_4_2.txt.out,0.004711,2
10000,h2,1,10,mglcs_10_200_4_3.txt.out,0.004596,2
10000,h2,1,10,mglcs_10_200_4_4.txt.out,0.004869,2
10000,h2,1,10,mglcs_10_200_4_5.txt.out,0.005231,4
10000,h2,1,10,mglcs_10_200_4_6.txt.out,0.004391,1
10000,h2,1,10,mglcs_10_200_4_7.txt.out,0.004517,1
10000,h2,1,10,mglcs_10_200_4_8.txt.out,0.004426,3
10000,h2,1,10,mglcs_10_200_4_9.txt.out,0.00597,3
10000,h2,1,10,mglcs_10_500_2_0.txt.out,0.006164,1
10000,h2,1,10,mglcs_10_500_2_1.txt.out,0.009155,4
10000,h2,1,10,mglcs_10_500_2_2.txt.out,0.006634,2
10000,h2,1,10,mglcs_10_500_2_3.txt.out,0.006041,2
10000,h2,1,10,mglcs_10_500_2_4.txt.out,0.005461,1
10000,h2,1,10,mglcs_10_500_2_5.txt.out,0.006928,1
10000,h2,1,10,mglcs_10_500_2_6.txt.out,0.006502,1
10000,h2,1,10,mglcs_10_500_2_7.txt.out,0.006166,1
10000,h2,1,10,mglcs_10_500_2_8.txt.out,0.006963,2
10000,h2,1,10,mglcs_10_500_2_9.txt.out,0.006566,3
10000,h2,1,10,mglcs_10_500_4_0.txt.out,0.010044,2
10000,h2,1,10,mglcs_10_500_4_1.txt.out,0.008904,1
10000,h2,1,10,mglcs_10_500_4_2.txt.out,0.011746,1
10000,h2,1,10,mglcs_10_500_4_3.txt.out,0.00999,2
10000,h2,1,10,mglcs_10_500_4_4.txt.out,0.009381,2
10000,h2,1,10,mglcs_10_500_4_5.txt.out,0.013529,4
10000,h2,1,10,mglcs_10_500_4_6.txt.out,0.009783,1
10000,h2,1,10,mglcs_10_500_4_7.txt.out,0.010897,2
10000,h2,1,10,mglcs_10_500_4_8.txt.out,0.010453,2
10000,h2,1,10,mglcs_10_500_4_9.txt.out,0.012033,2
10000,h2,1,10,mglcs_10_50_2_0.txt.out,0.000943,1
10000,h2,1,10,mglcs_10_50_2_1.txt.out,0.001082,2
10000,h2,1,10,mglcs_10_50_2_2.txt.out,0.001002,2
10000,h2,1,10,mglcs_10_50_2_3.txt.out,0.001235,1
10000,h2,1,10,mglcs_10_50_2_4.txt.out,0.001275,3
10000,h2,1,10,mglcs_10_50_2_5.txt.out,0.001147,1
10000,h2,1,10,mglcs_10_50_2_6.txt.out,0.001131,1
10000,h2,1,10,mglcs_10_50_2_7.txt.out,0.001091,2
10000,h2,1,10,mglcs_10_50_2_8.txt.out,0.001459,3
10000,h2,1,10,mglcs_10_50_2_9.txt.out,0.001097,1
10000,h2,1,10,mglcs_10_50_4_0.txt.out,0.001753,2
10000,h2,1,10,mglcs_10_50_4_1.txt.out,0.002471,1
10000,h2,1,10,mglcs_10_50_4_2.txt.out,0.001887,2
10000,h2,1,10,mglcs_10_50_4_3.txt.out,0.001787,1
10000,h2,1,10,mglcs_10_50_4_4.txt.out,0.001872,1
10000,h2,1,10,mglcs_10_50_4_5.txt.out,0.001788,2
10000,h2,1,10,mglcs_10_50_4_6.txt.out,0.001839,2
10000,h2,1,10,mglcs_10_50_4_7.txt.out,0.00174,2
10000,h2,1,10,mglcs_10_50_4_8.txt.out,0.001853,2
10000,h2,1,10,mglcs_10_50_4_9.txt.out,0.002332,4
10000,h2,1,10,mglcs_2_100_2_0.txt.out,7.169089,71
10000,h2,1,10,mglcs_2_100_2_1.txt.out,0.002458,17
10000,h2,1,10,mglcs_2_100_2_2.txt.out,0.604098,70
10000,h2,1,10,mglcs_2_100_2_3.txt.out,5.596794,78
10000,h2,1,10,mglcs_2_100_2_4.txt.out,0.002727,24
10000,h2,1,10,mglcs_2_100_2_5.txt.out,0.000519,3
10000,h2,1,10,mglcs_2_100_2_6.txt.out,6.682786,76
10000,h2,1,10,mglcs_2_100_2_7.txt.out,0.003055,14
10000,h2,1,10,mglcs_2_100_2_8.txt.out,0.375659,74
10000,h2,1,10,mglcs_2_100_2_9.txt.out,0.071545,62
10000,h2,1,10,mglcs_2_100_4_0.txt.out,12.343931,62
10000,h2,1,10,mglcs_2_100_4_1.txt.out,10.238314,61
10000,h2,1,10,mglcs_2_100_4_2.txt.out,12.929213,66
10000,h2,1,10,mglcs_2_100_4_3.txt.out,7.886762,61
10000,h2,1,10,mglcs_2_100_4_4.txt.out,9.834712,63
10000,h2,1,10,mglcs_2_100_4_5.txt.out,9.996521,61
10000,h2,1,10,mglcs_2_100_4_6.txt.out,7.646281,60
10000,h2,1,10,mglcs_2_100_4_7.txt.out,12.199906,63
10000,h2,1,10,mglcs_2_100_4_8.txt.out,11.011579,62
10000,h2,1,10,mglcs_2_100_4_9.txt.out,9.214186,61
10000,h2,1,10,mglcs_2_200_2_0.txt.out,15.264435,87
10000,h2,1,10,mglcs_2_200_2_1.txt.out,21.378952,113
10000,h2,1,10,mglcs_2_200_2_2.txt.out,0.004805,24
10000,h2,1,10,mglcs_2_200_2_3.txt.out,18.768358,147
10000,h2,1,10,mglcs_2_200_2_4.txt.out,32.454653,160
10000,h2,1,10,mglcs_2_200_2_5.txt.out,0.001849,6
10000,h2,1,10,mglcs_2_200_2_6.txt.out,15.946578,104
10000,h2,1,10,mglcs_2_200_2_7.txt.out,21.976567,155
10000,h2,1,10,mglcs_2_200_2_8.txt.out,28.574027,138
10000,h2,1,10,mglcs_2_200_2_9.txt.out,0.004025,12
10000,h2,1,10,mglcs_2_200_4_0.txt.out,49.395869,119
10000,h2,1,10,mglcs_2_200_4_1.txt.out,36.151422,121
10000,h2,1,10,mglcs_2_200_4_2.txt.out,38.134798,122
10000,h2,1,10,mglcs_2_200_4_3.txt.out,36.487863,123
10000,h2,1,10,mglcs_2_200_4_4.txt.out,40.718992,127
10000,h2,1,10,mglcs_2_200_4_5.txt.out,8.581141,39
10000,h2,1,10,mglcs_2_200_4_6.txt.out,38.518887,126
10000,h2,1,10,mglcs_2_200_4_7.txt.out,41.147243,125
10000,h2,1,10,mglcs_2_200_4_8.txt.out,36.266092,117
10000,h2,1,10,mglcs_2_200_4_9.txt.out,33.462299,121
10000,h2,1,10,mglcs_2_500_2_0.txt.out,0.001831,5
10000,h2,1,10,mglcs_2_500_2_1.txt.out,0.087172,40
10000,h2,1,10,mglcs_2_500_2_2.txt.out,0.001797,3
10000,h2,1,10,mglcs_2_500_2_3.txt.out,64.473512,129
10000,h2,1,10,mglcs_2_500_2_4.txt.out,0.023117,26
10000,h2,1,10,mglcs_2_500_2_5.txt.out,0.137234,29
10000,h2,1,10,mglcs_2_500_2_6.txt.out,46.513834,94
10000,h2,1,10,mglcs_2_500_2_7.txt.out,0.069308,28
10000,h2,1,10,mglcs_2_500_2_8.txt.out,43.028011,140
10000,h2,1,10,mglcs_2_500_2_9.txt.out,35.134042,117
10000,h2,1,10,mglcs_2_500_4_0.txt.out,236.88526,250
10000,h2,1,10,mglcs_2_500_4_1.txt.out,99.874218,124
10000,h2,1,10,mglcs_2_500_4_2.txt.out,28.170912,39
10000,h2,1,10,mglcs_2_500_4_3.txt.out,103.539571,118
10000,h2,1,10,mglcs_2_500_4_4.txt.out,103.22096,107
10000,h2,1,10,mglcs_2_500_4_5.txt.out,200.372504,288
10000,h2,1,10,mglcs_2_500_4_6.txt.out,158.476335,193
10000,h2,1,10,mglcs_2_500_4_7.txt.out,226.773225,299
10000,h2,1,10,mglcs_2_500_4_8.txt.out,207.14639,299
10000,h2,1,10,mglcs_2_500_4_9.txt.out,102.50132,108
10000,h2,1,10,mglcs_2_50_2_0.txt.out,0.001826,24
10000,h2,1,10,mglcs_2_50_2_1.txt.out,0.076191,36
10000,h2,1,10,mglcs_2_50_2_2.txt.out,0.01664,36
10000,h2,1,10,mglcs_2_50_2_3.txt.out,0.010767,38
10000,h2,1,10,mglcs_2_50_2_4.txt.out,0.003191,37
10000,h2,1,10,mglcs_2_50_2_5.txt.out,0.011128,36
10000,h2,1,10,mglcs_2_50_2_6.txt.out,0.018484,38
10000,h2,1,10,mglcs_2_50_2_7.txt.out,0.01068,38
10000,h2,1,10,mglcs_2_50_2_8.txt.out,0.003457,15
10000,h2,1,10,mglcs_2_50_2_9.txt.out,0.048842,38
10000,h2,1,10,mglcs_2_50_4_0.txt.out,0.189475,29
10000,h2,1,10,mglcs_2_50_4_1.txt.out,2.475847,31
10000,h2,1,10,mglcs_2_50_4_2.txt.out,0.914151,31
10000,h2,1,10,mglcs_2_50_4_3.txt.out,1.515537,30
10000,h2,1,10,mglcs_2_50_4_4.txt.out,0.259775,32
10000,h2,1,10,mglcs_2_50_4_5.txt.out,3.435956,30
10000,h2,1,10,mglcs_2_50_4_6.txt.out,0.260997,30
10000,h2,1,10,mglcs_2_50_4_7.txt.out,0.052714,30
10000,h2,1,10,mglcs_2_50_4_8.txt.out,0.255725,30
10000,h2,1,10,mglcs_2_50_4_9.txt.out,0.018797,28
10000,h2,1,10,mglcs_3_100_2_0.txt.out,0.000897,5
10000,h2,1,10,mglcs_3_100_2_1.txt.out,0.025043,21
10000,h2,1,10,mglcs_3_100_2_2.txt.out,0.001625,2
10000,h2,1,10,mglcs_3_100_2_3.txt.out,0.00215,8
10000,h2,1,10,mglcs_3_100_2_4.txt.out,0.047779,48
10000,h2,1,10,mglcs_3_100_2_5.txt.out,0.067914,21
10000,h2,1,10,mglcs_3_100_2_6.txt.out,0.491406,57
10000,h2,1,10,mglcs_3_100_2_7.txt.out,0.000493,2
10000,h2,1,10,mglcs_3_100_2_8.txt.out,0.001695,13
10000,h2,1,10,mglcs_3_100_2_9.txt.out,0.009357,20
10000,h2,1,10,mglcs_3_100_4_0.txt.out,0.00984,16
10000,h2,1,10,mglcs_3_100_4_1.txt.out,0.401284,44
10000,h2,1,10,mglcs_3_100_4_2.txt.out,5.730817,48
10000,h2,1,10,mglcs_3_100_4_3.txt.out,0.247811,27
10000,h2,1,10,mglcs_3_100_4_4.txt.out,3.586891,43
10000,h2,1,10,mglcs_3_100_4_5.txt.out,8.86909,50
10000,h2,1,10,mglcs_3_100_4_6.txt.out,0.001202,4
10000,h2,1,10,mglcs_3_100_4_7.txt.out,0.023718,17
10000,h2,1,10,mglcs_3_100_4_8.txt.out,1.131009,46
10000,h2,1,10,mglcs_3_100_4_9.txt.out,3.037775,46
10000,h2,1,10,mglcs_3_200_2_0.txt.out,0.015528,25
10000,h2,1,10,mglcs_3_200_2_1.txt.out,0.003055,14
10000,h2,1,10,mglcs_3_200_2_2.txt.out,0.003757,8
10000,h2,1,10,mglcs_3_200_2_3.txt.out,0.001032,2
10000,h2,1,10,mglcs_3_200_2_4.txt.out,0.001153,4
10000,h2,1,10,mglcs_3_200_2_5.txt.out,0.002096,10
10000,h2,1,10,mglcs_3_200_2_6.txt.out,0.005213,14
10000,h2,1,10,mglcs_3_200_2_7.txt.out,0.009666,22
10000,h2,1,10,mglcs_3_200_2_8.txt.out,1.280537,50
10000,h2,1,10,mglcs_3_200_2_9.txt.out,0.001269,3
10000,h2,1,10,mglcs_3_200_4_0.txt.out,23.739076,100
10000,h2,1,10,mglcs_3_200_4_1.txt.out,36.994649,98
10000,h2,1,10,mglcs_3_200_4_2.txt.out,30.507819,97
10000,h2,1,10,mglcs_3_200_4_3.txt.out,33.579069,97
10000,h2,1,10,mglcs_3_200_4_4.txt.out,31.252122,98
10000,h2,1,10,mglcs_3_200_4_5.txt.out,28.494987,96
10000,h2,1,10,mglcs_3_200_4_6.txt.out,6.902076,55
10000,h2,1,10,mglcs_3_200_4_7.txt.out,29.456336,101
10000,h2,1,10,mglcs_3_200_4_8.txt.out,45.607976,100
10000,h2,1,10,mglcs_3_200_4_9.txt.out,0.05204,20
10000,h2,1,10,mglcs_3_500_2_0.txt.out,0.002273,2
10000,h2,1,10,mglcs_3_500_2_1.txt.out,0.003267,7
10000,h2,1,10,mglcs_3_500_2_2.txt.out,0.004073,6
10000,h2,1,10,mglcs_3_500_2_3.txt.out,0.057955,22
10000,h2,1,10,mglcs_3_500_2_4.txt.out,0.00504,9
10000,h2,1,10,mglcs_3_500_2_5.txt.out,0.016562,15
10000,h2,1,10,mglcs_3_500_2_6.txt.out,0.003396,5
10000,h2,1,10,mglcs_3_500_2_7.txt.out,0.011212,16
10000,h2,1,10,mglcs_3_500_2_8.txt.out,0.024315,22
10000,h2,1,10,mglcs_3_500_2_9.txt.out,0.099459,22
10000,h2,1,10,mglcs_3_500_4_0.txt.out,117.066599,117
10000,h2,1,10,mglcs_3_500_4_1.txt.out,198.865518,217
10000,h2,1,10,mglcs_3_500_4_2.txt.out,119.149616,99
10000,h2,1,10,mglcs_3_500_4_3.txt.out,70.598071,74
10000,h2,1,10,mglcs_3_500_4_4.txt.out,126.51478,142
10000,h2,1,10,mglcs_3_500_4_5.txt.out,0.005456,5
10000,h2,1,10,mglcs_3_500_4_6.txt.out,26.487244,62
10000,h2,1,10,mglcs_3_500_4_7.txt.out,137.699793,126
10000,h2,1,10,mglcs_3_500_4_8.txt.out,0.357931,22
10000,h2,1,10,mglcs_3_500_4_9.txt.out,0.007584,9
10000,h2,1,10,mglcs_3_50_2_0.txt.out,0.000478,2
10000,h2,1,10,mglcs_3_50_2_1.txt.out,0.000709,5
10000,h2,1,10,mglcs_3_50_2_2.txt.out,0.140488,34
10000,h2,1,10,mglcs_3_50_2_3.txt.out,0.000494,6
10000,h2,1,10,mglcs_3_50_2_4.txt.out,0.032332,33
10000,h2,1,10,mglcs_3_50_2_5.txt.out,0.00285,16
10000,h2,1,10,mglcs_3_50_2_6.txt.out,0.015708,30
10000,h2,1,10,mglcs_3_50_2_7.txt.out,0.002456,13
10000,h2,1,10,mglcs_3_50_2_8.txt.out,0.047359,24
10000,h2,1,10,mglcs_3_50_2_9.txt.out,0.008235,12
10000,h2,1,10,mglcs_3_50_4_0.txt.out,0.035198,23
10000,h2,1,10,mglcs_3_50_4_1.txt.out,0.124472,24
10000,h2,1,10,mglcs_3_50_4_2.txt.out,0.001981,12
10000,h2,1,10,mglcs_3_50_4_3.txt.out,0.023301,23
10000,h2,1,10,mglcs_3_50_4_4.txt.out,0.085758,22
10000,h2,1,10,mglcs_3_50_4_5.txt.out,0.010652,20
10000,h2,1,10,mglcs_3_50_4_6.txt.out,1.012716,25
10000,h2,1,10,mglcs_3_50_4_7.txt.out,0.047811,21
10000,h2,1,10,mglcs_3_50_4_8.txt.out,0.069737,24
10000,h2,1,10,mglcs_3_50_4_9.txt.out,0.060728,23
10000,h2,1,10,mglcs_5_100_2_0.txt.out,0.002783,9
10000,h2,1,10,mglcs_5_100_2_1.txt.out,0.002813,9
10000,h2,1,10,mglcs_5_100_2_2.txt.out,0.001119,3
10000,h2,1,10,mglcs_5_100_2_3.txt.out,0.001858,3
10000,h2,1,10,mglcs_5_100_2_4.txt.out,0.004131,11
10000,h2,1,10,mglcs_5_100_2_5.txt.out,0.002567,7
10000,h2,1,10,mglcs_5_100_2_6.txt.out,0.001836,5
10000,h2,1,10,mglcs_5_100_2_7.txt.out,0.002026,5
10000,h2,1,10,mglcs_5_100_2_8.txt.out,0.001664,6
10000,h2,1,10,mglcs_5_100_2_9.txt.out,0.000979,5
10000,h2,1,10,mglcs_5_100_4_0.txt.out,0.004417,9
10000,h2,1,10,mglcs_5_100_4_1.txt.out,0.001506,3
10000,h2,1,10,mglcs_5_100_4_2.txt.out,0.002205,4
10000,h2,1,10,mglcs_5_100_4_3.txt.out,0.00295,7
10000,h2,1,10,mglcs_5_100_4_4.txt.out,0.001566,2
10000,h2,1,10,mglcs_5_100_4_5.txt.out,0.001624,4
10000,h2,1,10,mglcs_5_100_4_6.txt.out,0.001575,4
10000,h2,1,10,mglcs_5_100_4_7.txt.out,0.002054,4
10000,h2,1,10,mglcs_5_100_4_8.txt.out,0.002705,13
10000,h2,1,10,mglcs_5_100_4_9.txt.out,0.001788,3
10000,h2,1,10,mglcs_5_200_2_0.txt.out,0.002743,6
10000,h2,1,10,mglcs_5_200_2_1.txt.out,0.001568,1
10000,h2,1,10,mglcs_5_200_2_2.txt.out,0.002415,6
10000,h2,1,10,mglcs_5_200_2_3.txt.out,0.001094,2
10000,h2,1,10,mglcs_5_200_2_4.txt.out,0.00282,5
10000,h2,1,10,mglcs_5_200_2_5.txt.out,0.004444,7
10000,h2,1,10,mglcs_5_200_2_6.txt.out,0.002816,9
10000,h2,1,10,mglcs_5_200_2_7.txt.out,0.001638,3
10000,h2,1,10,mglcs_5_200_2_8.txt.out,0.001572,4
10000,h2,1,10,mglcs_5_200_2_9.txt.out,0.004532,10
10000,h2,1,10,mglcs_5_200_4_0.txt.out,0.003187,5
10000,h2,1,10,mglcs_5_200_4_1.txt.out,0.003149,4
10000,h2,1,10,mglcs_5_200_4_2.txt.out,0.005459,7
10000,h2,1,10,mglcs_5_200_4_3.txt.out,0.00275,1
10000,h2,1,10,mglcs_5_200_4_4.txt.out,0.075224,20
10000,h2,1,10,mglcs_5_200_4_5.txt.out,0.016806,9
10000,h2,1,10,mglcs_5_200_4_6.txt.out,0.003378,5
10000,h2,1,10,mglcs_5_200_4_7.txt.out,0.002834,3
10000,h2,1,10,mglcs_5_200_4_8.txt.out,0.006414,8
10000,h2,1,10,mglcs_5_200_4_9.txt.out,0.002717,2
10000,h2,1,10,mglcs_5_500_2_0.txt.out,0.004301,3
10000,h2,1,10,mglcs_5_500_2_1.txt.out,0.011526,8
10000,h2,1,10,mglcs_5_500_2_2.txt.out,0.004572,2
10000,h2,1,10,mglcs_5_500_2_3.txt.out,0.00428,2
10000,h2,1,10,mglcs_5_500_2_4.txt.out,0.006262,8
10000,h2,1,10,mglcs_5_500_2_5.txt.out,0.00449,2
10000,h2,1,10,mglcs_5_500_2_6.txt.out,0.007884,7
10000,h2,1,10,mglcs_5_500_2_7.txt.out,0.043196,12
10000,h2,1,10,mglcs_5_500_2_8.txt.out,0.013499,7
10000,h2,1,10,mglcs_5_500_2_9.txt.out,0.018447,8
10000,h2,1,10,mglcs_5_500_4_0.txt.out,0.058645,18
10000,h2,1,10,mglcs_5_500_4_1.txt.out,0.006031,2
10000,h2,1,10,mglcs_5_500_4_2.txt.out,0.009886,5
10000,h2,1,10,mglcs_5_500_4_3.txt.out,0.008019,5
10000,h2,1,10,mglcs_5_500_4_4.txt.out,0.006392,4
10000,h2,1,10,mglcs_5_500_4_5.txt.out,0.012181,13
10000,h2,1,10,mglcs_5_500_4_6.txt.out,0.005637,2
10000,h2,1,10,mglcs_5_500_4_7.txt.out,0.006241,3
10000,h2,1,10,mglcs_5_500_4_8.txt.out,0.007273,4
10000,h2,1,10,mglcs_5_500_4_9.txt.out,0.012006,12
10000,h2,1,10,mglcs_5_50_2_0.txt.out,0.00071,5
10000,h2,1,10,mglcs_5_50_2_1.txt.out,0.000488,2
10000,h2,1,10,mglcs_5_50_2_2.txt.out,0.000905,6
10000,h2,1,10,mglcs_5_50_2_3.txt.out,0.000563,3
10000,h2,1,10,mglcs_5_50_2_4.txt.out,0.00091,14
10000,h2,1,10,mglcs_5_50_2_5.txt.out,0.000474,2
10000,h2,1,10,mglcs_5_50_2_6.txt.out,0.000596,4
10000,h2,1,10,mglcs_5_50_2_7.txt.out,0.000679,7
10000,h2,1,10,mglcs_5_50_2_8.txt.out,0.000656,4
10000,h2,1,10,mglcs_5_50_2_9.txt.out,0.000425,1
10000,h2,1,10,mglcs_5_50_4_0.txt.out,0.003402,11
10000,h2,1,10,mglcs_5_50_4_1.txt.out,0.009442,15
10000,h2,1,10,mglcs_5_50_4_2.txt.out,0.004973,10
10000,h2,1,10,mglcs_5_50_4_3.txt.out,0.001283,8
10000,h2,1,10,mglcs_5_50_4_4.txt.out,0.012813,17
10000,h2,1,10,mglcs_5_50_4_5.txt.out,0.002531,10
10000,h2,1,10,mglcs_5_50_4_6.txt.out,0.000994,2
10000,h2,1,10,mglcs_5_50_4_7.txt.out,0.001094,1
10000,h2,1,10,mglcs_5_50_4_8.txt.out,0.001212,6
10000,h2,1,10,mglcs_5_50_4_9.txt.out,0.005409,9
10000,h5,1,10,mglcs_10_100_2_0.txt.out,0.001642,1
10000,h5,1,10,mglcs_10_100_2_1.txt.out,0.002022,2
10000,h5,1,10,mglcs_10_100_2_2.txt.out,0.001702,1
10000,h5,1,10,mglcs_10_100_2_3.txt.out,0.001492,1
10000,h5,1,10,mglcs_10_100_2_4.txt.out,0.001118,1
10000,h5,1,10,mglcs_10_100_2_5.txt.out,0.001396,1
10000,h5,1,10,mglcs_10_100_2_6.txt.out,0.001858,1
10000,h5,1,10,mglcs_10_100_2_7.txt.out,0.001397,1
10000,h5,1,10,mglcs_10_100_2_8.txt.out,0.001299,1
10000,h5,1,10,mglcs_10_100_2_9.txt.out,0.001437,1
10000,h5,1,10,mglcs_10_100_4_0.txt.out,0.002778,2
10000,h5,1,10,mglcs_10_100_4_1.txt.out,0.002875,3
10000,h5,1,10,mglcs_10_100_4_2.txt.out,0.002825,3
10000,h5,1,10,mglcs_10_100_4_3.txt.out,0.002398,2
10000,h5,1,10,mglcs_10_100_4_4.txt.out,0.002164,1
10000,h5,1,10,mglcs_10_100_4_5.txt.out,0.002642,4
10000,h5,1,10,mglcs_10_100_4_6.txt.out,0.00257,2
10000,h5,1,10,mglcs_10_100_4_7.txt.out,0.002345,1
10000,h5,1,10,mglcs_10_100_4_8.txt.out,0.002553,2
10000,h5,1,10,mglcs_10_100_4_9.txt.out,0.002877,2
10000,h5,1,10,mglcs_10_200_2_0.txt.out,0.004006,4
10000,h5,1,10,mglcs_10_200_2_1.txt.out,0.003844,4
10000,h5,1,10,mglcs_10_200_2_2.txt.out,0.003345,3
10000,h5,1,10,mglcs_10_200_2_3.txt.out,0.002474,2
10000,h5,1,10,mglcs_10_200_2_4.txt.out,0.002261,2
10000,h5,1,10,mglcs_10_200_2_5.txt.out,0.002197,1
10000,h5,1,10,mglcs_10_200_2_6.txt.out,0.002641,1
10000,h5,1,10,mglcs_10_200_2_7.txt.out,0.004198,4
10000,h5,1,10,mglcs_10_200_2_8.txt.out,0.002929,3
10000,h5,1,10,mglcs_10_200_2_9.txt.out,0.00274,1
10000,h5,1,10,mglcs_10_200_4_0.txt.out,0.004329,2
10000,h5,1,10,mglcs_10_200_4_1.txt.out,0.004004,2
10000,h5,1,10,mglcs_10_200_4_2.txt.out,0.004653,2
10000,h5,1,10,mglcs_10_200_4_3.txt.out,0.004791,2
10000,h5,1,10,mglcs_10_200_4_4.txt.out,0.00415,2
10000,h5,1,10,mglcs_10_200_4_5.txt.out,0.005233,4
10000,h5,1,10,mglcs_10_200_4_6.txt.out,0.004275,1
10000,h5,1,10,mglcs_10_200_4_7.txt.out,0.003891,1
10000,h5,1,10,mglcs_10_200_4_8.txt.out,0.00445,3
10000,h5,1,10,mglcs_10_200_4_9.txt.out,0.004547,3
10000,h5,1,10,mglcs_10_500_2_0.txt.out,0.005631,1
10000,h5,1,10,mglcs_10_500_2_1.txt.out,0.007734,4
10000,h5,1,10,mglcs_10_500_2_2.txt.out,0.005963,2
10000,h5,1,10,mglcs_10_500_2_3.txt.out,0.006842,2
10000,h5,1,10,mglcs_10_500_2_4.txt.out,0.007109,1
10000,h5,1,10,mglcs_10_500_2_5.txt.out,0.006102,1
10000,h5,1,10,mglcs_10_500_2_6.txt.out,0.005955,1
10000,h5,1,10,mglcs_10_500_2_7.txt.out,0.006358,1
10000,h5,1,10,mglcs_10_500_2_8.txt.out,0.00726,2
10000,h5,1,10,mglcs_10_500_2_9.txt.out,0.008586,3
10000,h5,1,10,mglcs_10_500_4_0.txt.out,0.011378,2
10000,h5,1,10,mglcs_10_500_4_1.txt.out,0.00986,1
10000,h5,1,10,mglcs_10_500_4_2.txt.out,0.011919,1
10000,h5,1,10,mglcs_10_500_4_3.txt.out,0.012688,2
10000,h5,1,10,mglcs_10_500_4_4.txt.out,0.011655,2
10000,h5,1,10,mglcs_10_500_4_5.txt.out,0.013525,4
10000,h5,1,10,mglcs_10_500_4_6.txt.out,0.01018,1
10000,h5,1,10,mglcs_10_500_4_7.txt.out,0.009979,2
10000,h5,1,10,mglcs_10_500_4_8.txt.out,0.009206,2
10000,h5,1,10,mglcs_10_500_4_9.txt.out,0.013188,2
10000,h5,1,10,mglcs_10_50_2_0.txt.out,0.000801,1
10000,h5,1,10,mglcs_10_50_2_1.txt.out,0.000953,2
10000,h5,1,10,mglcs_10_50_2_2.txt.out,0.000879,2
10000,h5,1,10,mglcs_10_50_2_3.txt.out,0.000833,1
10000,h5,1,10,mglcs_10_50_2_4.txt.out,0.001145,3
10000,h5,1,10,mglcs_10_50_2_5.txt.out,0.000825,1
10000,h5,1,10,mglcs_10_50_2_6.txt.out,0.000755,1
10000,h5,1,10,mglcs_10_50_2_7.txt.out,0.000897,2
10000,h5,1,10,mglcs_10_50_2_8.txt.out,0.000946,3
10000,h5,1,10,mglcs_10_50_2_9.txt.out,0.001087,1
10000,h5,1,10,mglcs_10_50_4_0.txt.out,0.001444,2
10000,h5,1,10,mglcs_10_50_4_1.txt.out,0.001421,1
10000,h5,1,10,mglcs_10_50_4_2.txt.out,0.001937,2
10000,h5,1,10,mglcs_10_50_4_3.txt.out,0.001776,1
10000,h5,1,10,mglcs_10_50_4_4.txt.out,0.001315,1
10000,h5,1,10,mglcs_10_50_4_5.txt.out,0.002052,2
10000,h5,1,10,mglcs_10_50_4_6.txt.out,0.001782,2
10000,h5,1,10,mglcs_10_50_4_7.txt.out,0.00171,2
10000,h5,1,10,mglcs_10_50_4_8.txt.out,0.001888,2
