file,time,quality
4_100_600.rat_lambda_0.25.out,39.5358,1
4_100_600.virus_lambda_0.25.out,39.5237,3
4_10_600.rat_lambda_0.25.out,46.4741,29
4_10_600.virus_lambda_0.25.out,101.576,84
4_150_600.rat_lambda_0.25.out,41.8235,1
4_150_600.virus_lambda_0.25.out,31.3379,4
4_15_600.rat_lambda_0.25.out,27.523,11
4_15_600.virus_lambda_0.25.out,31.1052,19
4_200_600.rat_lambda_0.25.out,43.9166,1
4_200_600.virus_lambda_0.25.out,44.1369,1
4_20_600.rat_lambda_0.25.out,18.8417,10
4_20_600.virus_lambda_0.25.out,30.0773,11
4_25_600.rat_lambda_0.25.out,30.1194,7
4_25_600.virus_lambda_0.25.out,31.1286,12
4_40_600.rat_lambda_0.25.out,32.4533,5
4_40_600.virus_lambda_0.25.out,25.2437,7
4_60_600.rat_lambda_0.25.out,27.8556,3
4_60_600.virus_lambda_0.25.out,28.0328,5
4_80_600.rat_lambda_0.25.out,29.412,1
4_80_600.virus_lambda_0.25.out,35.3406,4
