sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-2,mglcs_3_100_2_4.txt,20,beam_search_glcs,new_h8,48,0.0105,True
sigma-2,mglcs_3_100_2_4.txt,20,imbs_glcs,new_h8,48,0.0600,True
sigma-2,mglcs_3_100_2_4.txt,50,beam_search_glcs,new_h8,48,0.0174,True
sigma-2,mglcs_3_100_2_4.txt,50,imbs_glcs,new_h8,48,0.1118,True
sigma-2,mglcs_3_100_2_4.txt,100,beam_search_glcs,new_h8,48,0.0244,True
sigma-2,mglcs_3_100_2_4.txt,100,imbs_glcs,new_h8,48,0.1688,True
sigma-2,mglcs_3_100_2_4.txt,250,beam_search_glcs,new_h8,48,0.0301,True
sigma-2,mglcs_3_100_2_4.txt,250,imbs_glcs,new_h8,48,0.1832,True
sigma-2,mglcs_3_100_2_4.txt,500,beam_search_glcs,new_h8,48,0.0303,True
sigma-2,mglcs_3_100_2_4.txt,500,imbs_glcs,new_h8,48,0.1673,True
sigma-2,mglcs_3_100_2_4.txt,10000,beam_search_glcs,new_h8,48,0.0382,True
sigma-2,mglcs_3_100_2_5.txt,1,beam_search_glcs,new_h8,2,0.0021,True
sigma-2,mglcs_3_100_2_5.txt,1,imbs_glcs,new_h8,18,0.0023,True
sigma-2,mglcs_3_100_2_5.txt,5,beam_search_glcs,new_h8,21,0.0021,True
sigma-2,mglcs_3_100_2_5.txt,5,imbs_glcs,new_h8,31,0.0205,True
sigma-2,mglcs_3_100_2_5.txt,10,beam_search_glcs,new_h8,21,0.0028,True
sigma-2,mglcs_3_100_2_5.txt,10,imbs_glcs,new_h8,36,0.0846,True
sigma-2,mglcs_3_100_2_5.txt,20,beam_search_glcs,new_h8,21,0.0157,True
sigma-2,mglcs_3_100_2_5.txt,20,imbs_glcs,new_h8,37,0.1937,True
sigma-2,mglcs_3_100_2_5.txt,50,beam_search_glcs,new_h8,21,0.0162,True
sigma-2,mglcs_3_100_2_5.txt,50,imbs_glcs,new_h8,37,0.4626,True
sigma-2,mglcs_3_100_2_5.txt,100,beam_search_glcs,new_h8,21,0.0227,True
sigma-2,mglcs_3_100_2_5.txt,100,imbs_glcs,new_h8,37,0.0857,True
sigma-2,mglcs_3_100_2_5.txt,250,beam_search_glcs,new_h8,21,0.0345,True
sigma-2,mglcs_3_100_2_5.txt,250,imbs_glcs,new_h8,43,0.1142,True
sigma-2,mglcs_3_100_2_5.txt,500,beam_search_glcs,new_h8,21,0.0361,True
sigma-2,mglcs_3_100_2_5.txt,500,imbs_glcs,new_h8,44,0.1354,True
sigma-2,mglcs_3_100_2_5.txt,10000,beam_search_glcs,new_h8,21,0.0367,True
sigma-2,mglcs_3_100_2_6.txt,1,beam_search_glcs,new_h8,26,0.0030,True
sigma-2,mglcs_3_100_2_6.txt,1,imbs_glcs,new_h8,26,0.0032,True
sigma-2,mglcs_3_100_2_6.txt,5,beam_search_glcs,new_h8,27,0.0043,True
sigma-2,mglcs_3_100_2_6.txt,5,imbs_glcs,new_h8,55,0.0100,True
sigma-2,mglcs_3_100_2_6.txt,10,beam_search_glcs,new_h8,27,0.0062,True
sigma-2,mglcs_3_100_2_6.txt,10,imbs_glcs,new_h8,56,0.0200,True
sigma-2,mglcs_3_100_2_6.txt,20,beam_search_glcs,new_h8,27,0.0083,True
sigma-2,mglcs_3_100_2_6.txt,20,imbs_glcs,new_h8,56,0.0346,True
sigma-2,mglcs_3_100_2_6.txt,50,beam_search_glcs,new_h8,27,0.0135,True
sigma-2,mglcs_3_100_2_6.txt,50,imbs_glcs,new_h8,57,0.0768,True
sigma-2,mglcs_3_100_2_6.txt,100,beam_search_glcs,new_h8,54,0.0225,True
sigma-2,mglcs_3_100_2_6.txt,100,imbs_glcs,new_h8,57,0.1546,True
sigma-2,mglcs_3_100_2_6.txt,250,beam_search_glcs,new_h8,57,0.1117,True
sigma-2,mglcs_3_100_2_6.txt,250,imbs_glcs,new_h8,57,0.3424,True
sigma-2,mglcs_3_100_2_6.txt,500,beam_search_glcs,new_h8,57,0.1930,True
sigma-2,mglcs_3_100_2_6.txt,500,imbs_glcs,new_h8,57,0.6629,True
sigma-2,mglcs_3_100_2_6.txt,10000,beam_search_glcs,new_h8,57,0.2675,True
sigma-2,mglcs_3_100_2_7.txt,1,beam_search_glcs,new_h8,2,0.0010,True
sigma-2,mglcs_3_100_2_7.txt,1,imbs_glcs,new_h8,30,0.0032,True
sigma-2,mglcs_3_100_2_7.txt,5,beam_search_glcs,new_h8,2,0.0020,True
sigma-2,mglcs_3_100_2_7.txt,5,imbs_glcs,new_h8,40,0.0171,True
sigma-2,mglcs_3_100_2_7.txt,10,beam_search_glcs,new_h8,2,0.0020,True
sigma-2,mglcs_3_100_2_7.txt,10,imbs_glcs,new_h8,44,0.0767,True
sigma-2,mglcs_3_100_2_7.txt,20,beam_search_glcs,new_h8,2,0.0010,True
sigma-2,mglcs_3_100_2_7.txt,20,imbs_glcs,new_h8,43,0.1227,True
sigma-2,mglcs_3_100_2_7.txt,50,beam_search_glcs,new_h8,2,0.0020,True
sigma-2,mglcs_3_100_2_7.txt,50,imbs_glcs,new_h8,44,0.2150,True
sigma-2,mglcs_3_100_2_7.txt,100,beam_search_glcs,new_h8,2,0.0020,True
sigma-2,mglcs_3_100_2_7.txt,100,imbs_glcs,new_h8,44,0.0759,True
sigma-2,mglcs_3_100_2_7.txt,250,beam_search_glcs,new_h8,2,0.0010,True
sigma-2,mglcs_3_100_2_7.txt,250,imbs_glcs,new_h8,44,0.1361,True
sigma-2,mglcs_3_100_2_7.txt,500,beam_search_glcs,new_h8,2,0.0012,True
sigma-2,mglcs_3_100_2_7.txt,500,imbs_glcs,new_h8,44,0.2248,True
sigma-2,mglcs_3_100_2_7.txt,10000,beam_search_glcs,new_h8,2,0.0010,True
sigma-2,mglcs_3_100_2_8.txt,1,beam_search_glcs,new_h8,13,0.0013,True
sigma-2,mglcs_3_100_2_8.txt,1,imbs_glcs,new_h8,13,0.0030,True
sigma-2,mglcs_3_100_2_8.txt,5,beam_search_glcs,new_h8,13,0.0020,True
sigma-2,mglcs_3_100_2_8.txt,5,imbs_glcs,new_h8,26,0.0114,True
sigma-2,mglcs_3_100_2_8.txt,10,beam_search_glcs,new_h8,13,0.0030,True
sigma-2,mglcs_3_100_2_8.txt,10,imbs_glcs,new_h8,30,0.0265,True
sigma-2,mglcs_3_100_2_8.txt,20,beam_search_glcs,new_h8,13,0.0030,True
sigma-2,mglcs_3_100_2_8.txt,20,imbs_glcs,new_h8,30,0.0556,True
sigma-2,mglcs_3_100_2_8.txt,50,beam_search_glcs,new_h8,13,0.0020,True
sigma-2,mglcs_3_100_2_8.txt,50,imbs_glcs,new_h8,30,0.1294,True
sigma-2,mglcs_3_100_2_8.txt,100,beam_search_glcs,new_h8,13,0.0020,True
sigma-2,mglcs_3_100_2_8.txt,100,imbs_glcs,new_h8,30,0.1906,True
sigma-2,mglcs_3_100_2_8.txt,250,beam_search_glcs,new_h8,13,0.0020,True
sigma-2,mglcs_3_100_2_8.txt,250,imbs_glcs,new_h8,30,0.3472,True
sigma-2,mglcs_3_100_2_8.txt,500,beam_search_glcs,new_h8,13,0.0000,True
sigma-2,mglcs_3_100_2_8.txt,500,imbs_glcs,new_h8,30,0.4925,True
sigma-2,mglcs_3_100_2_8.txt,10000,beam_search_glcs,new_h8,13,0.0000,True
sigma-2,mglcs_3_100_2_9.txt,1,beam_search_glcs,new_h8,18,0.0023,True
sigma-2,mglcs_3_100_2_9.txt,1,imbs_glcs,new_h8,18,0.0030,True
sigma-2,mglcs_3_100_2_9.txt,5,beam_search_glcs,new_h8,20,0.0034,True
sigma-2,mglcs_3_100_2_9.txt,5,imbs_glcs,new_h8,41,0.0184,True
sigma-2,mglcs_3_100_2_9.txt,10,beam_search_glcs,new_h8,20,0.0036,True
sigma-2,mglcs_3_100_2_9.txt,10,imbs_glcs,new_h8,42,0.0933,True
sigma-2,mglcs_3_100_2_9.txt,20,beam_search_glcs,new_h8,20,0.0000,True
sigma-2,mglcs_3_100_2_9.txt,20,imbs_glcs,new_h8,42,0.2307,True
sigma-2,mglcs_3_100_2_9.txt,50,beam_search_glcs,new_h8,20,0.0132,True
sigma-2,mglcs_3_100_2_9.txt,50,imbs_glcs,new_h8,42,0.4542,True
sigma-2,mglcs_3_100_2_9.txt,100,beam_search_glcs,new_h8,20,0.0000,True
sigma-2,mglcs_3_100_2_9.txt,100,imbs_glcs,new_h8,42,0.1040,True
sigma-2,mglcs_3_100_2_9.txt,250,beam_search_glcs,new_h8,20,0.0160,True
sigma-2,mglcs_3_100_2_9.txt,250,imbs_glcs,new_h8,42,0.1288,True
sigma-2,mglcs_3_100_2_9.txt,500,beam_search_glcs,new_h8,20,0.0000,True
sigma-2,mglcs_3_100_2_9.txt,500,imbs_glcs,new_h8,42,0.1559,True
sigma-2,mglcs_3_100_2_9.txt,10000,beam_search_glcs,new_h8,20,0.0000,True
sigma-2,mglcs_3_200_2_0.txt,1,beam_search_glcs,new_h8,16,0.0136,True
sigma-2,mglcs_3_200_2_0.txt,1,imbs_glcs,new_h8,71,0.0102,True
sigma-2,mglcs_3_200_2_0.txt,5,beam_search_glcs,new_h8,16,0.0044,True
sigma-2,mglcs_3_200_2_0.txt,5,imbs_glcs,new_h8,51,0.0760,True
sigma-2,mglcs_3_200_2_0.txt,10,beam_search_glcs,new_h8,25,0.0106,True
sigma-2,mglcs_3_200_2_0.txt,10,imbs_glcs,new_h8,86,0.6426,True
sigma-2,mglcs_3_200_2_0.txt,20,beam_search_glcs,new_h8,25,0.0120,True
sigma-2,mglcs_3_200_2_0.txt,20,imbs_glcs,new_h8,95,1.0840,True
sigma-2,mglcs_3_200_2_0.txt,50,beam_search_glcs,new_h8,25,0.0120,True
sigma-2,mglcs_3_200_2_0.txt,50,imbs_glcs,new_h8,90,2.5547,True
sigma-2,mglcs_3_200_2_0.txt,100,beam_search_glcs,new_h8,25,0.0135,True
sigma-2,mglcs_3_200_2_0.txt,100,imbs_glcs,new_h8,80,0.3197,True
sigma-2,mglcs_3_200_2_0.txt,250,beam_search_glcs,new_h8,25,0.0236,True
sigma-2,mglcs_3_200_2_0.txt,250,imbs_glcs,new_h8,81,0.6294,True
sigma-2,mglcs_3_200_2_0.txt,500,beam_search_glcs,new_h8,25,0.0230,True
sigma-2,mglcs_3_200_2_0.txt,500,imbs_glcs,new_h8,81,1.1587,True
sigma-2,mglcs_3_200_2_0.txt,10000,beam_search_glcs,new_h8,25,0.0154,True
sigma-2,mglcs_3_200_2_1.txt,1,beam_search_glcs,new_h8,5,0.0104,True
sigma-2,mglcs_3_200_2_1.txt,1,imbs_glcs,new_h8,49,0.0106,True
sigma-2,mglcs_3_200_2_1.txt,5,beam_search_glcs,new_h8,14,0.0066,True
sigma-2,mglcs_3_200_2_1.txt,5,imbs_glcs,new_h8,55,0.0642,True
sigma-2,mglcs_3_200_2_1.txt,10,beam_search_glcs,new_h8,14,0.0088,True
sigma-2,mglcs_3_200_2_1.txt,10,imbs_glcs,new_h8,83,0.3356,True
sigma-2,mglcs_3_200_2_1.txt,20,beam_search_glcs,new_h8,14,0.0069,True
sigma-2,mglcs_3_200_2_1.txt,20,imbs_glcs,new_h8,94,0.9041,True
sigma-2,mglcs_3_200_2_1.txt,50,beam_search_glcs,new_h8,14,0.0124,True
sigma-2,mglcs_3_200_2_1.txt,50,imbs_glcs,new_h8,103,2.3208,True
sigma-2,mglcs_3_200_2_1.txt,100,beam_search_glcs,new_h8,14,0.0070,True
sigma-2,mglcs_3_200_2_1.txt,100,imbs_glcs,new_h8,104,0.6649,True
sigma-2,mglcs_3_200_2_1.txt,250,beam_search_glcs,new_h8,14,0.0070,True
sigma-2,mglcs_3_200_2_1.txt,250,imbs_glcs,new_h8,104,1.2427,True
sigma-2,mglcs_3_200_2_1.txt,500,beam_search_glcs,new_h8,14,0.0161,True
sigma-2,mglcs_3_200_2_1.txt,500,imbs_glcs,new_h8,103,1.9012,True
sigma-2,mglcs_3_200_2_1.txt,10000,beam_search_glcs,new_h8,14,0.0074,True
sigma-2,mglcs_3_200_2_2.txt,1,beam_search_glcs,new_h8,7,0.0045,True
sigma-2,mglcs_3_200_2_2.txt,1,imbs_glcs,new_h8,27,0.0126,True
sigma-2,mglcs_3_200_2_2.txt,5,beam_search_glcs,new_h8,7,0.0063,True
sigma-2,mglcs_3_200_2_2.txt,5,imbs_glcs,new_h8,71,0.0940,True
sigma-2,mglcs_3_200_2_2.txt,10,beam_search_glcs,new_h8,8,0.0056,True
sigma-2,mglcs_3_200_2_2.txt,10,imbs_glcs,new_h8,83,0.4136,True
sigma-2,mglcs_3_200_2_2.txt,20,beam_search_glcs,new_h8,8,0.0000,True
sigma-2,mglcs_3_200_2_2.txt,20,imbs_glcs,new_h8,43,0.5585,True
sigma-2,mglcs_3_200_2_2.txt,50,beam_search_glcs,new_h8,8,0.0136,True
sigma-2,mglcs_3_200_2_2.txt,50,imbs_glcs,new_h8,107,1.4802,True
sigma-2,mglcs_3_200_2_2.txt,100,beam_search_glcs,new_h8,8,0.0070,True
sigma-2,mglcs_3_200_2_2.txt,100,imbs_glcs,new_h8,26,0.0734,True
sigma-2,mglcs_3_200_2_2.txt,250,beam_search_glcs,new_h8,8,0.0070,True
sigma-2,mglcs_3_200_2_2.txt,250,imbs_glcs,new_h8,26,0.0748,True
sigma-2,mglcs_3_200_2_2.txt,500,beam_search_glcs,new_h8,8,0.0072,True
sigma-2,mglcs_3_200_2_2.txt,500,imbs_glcs,new_h8,26,0.0753,True
sigma-2,mglcs_3_200_2_2.txt,10000,beam_search_glcs,new_h8,8,0.0070,True
sigma-2,mglcs_3_200_2_3.txt,1,beam_search_glcs,new_h8,2,0.0060,True
sigma-2,mglcs_3_200_2_3.txt,1,imbs_glcs,new_h8,37,0.0104,True
sigma-2,mglcs_3_200_2_3.txt,5,beam_search_glcs,new_h8,2,0.0060,True
sigma-2,mglcs_3_200_2_3.txt,5,imbs_glcs,new_h8,48,0.0485,True
sigma-2,mglcs_3_200_2_3.txt,10,beam_search_glcs,new_h8,2,0.0050,True
sigma-2,mglcs_3_200_2_3.txt,10,imbs_glcs,new_h8,45,0.2335,True
sigma-2,mglcs_3_200_2_3.txt,20,beam_search_glcs,new_h8,2,0.0060,True
sigma-2,mglcs_3_200_2_3.txt,20,imbs_glcs,new_h8,48,0.5813,True
sigma-2,mglcs_3_200_2_3.txt,50,beam_search_glcs,new_h8,2,0.0060,True
sigma-2,mglcs_3_200_2_3.txt,50,imbs_glcs,new_h8,48,1.2900,True
sigma-2,mglcs_3_200_2_3.txt,100,beam_search_glcs,new_h8,2,0.0050,True
sigma-2,mglcs_3_200_2_3.txt,100,imbs_glcs,new_h8,48,0.3483,True
sigma-2,mglcs_3_200_2_3.txt,250,beam_search_glcs,new_h8,2,0.0055,True
sigma-2,mglcs_3_200_2_3.txt,250,imbs_glcs,new_h8,54,0.6867,True
sigma-2,mglcs_3_200_2_3.txt,500,beam_search_glcs,new_h8,2,0.0060,True
sigma-2,mglcs_3_200_2_3.txt,500,imbs_glcs,new_h8,54,0.9933,True
sigma-2,mglcs_3_200_2_3.txt,10000,beam_search_glcs,new_h8,2,0.0060,True
sigma-2,mglcs_3_200_2_4.txt,1,beam_search_glcs,new_h8,3,0.0061,True
sigma-2,mglcs_3_200_2_4.txt,1,imbs_glcs,new_h8,35,0.0093,True
sigma-2,mglcs_3_200_2_4.txt,5,beam_search_glcs,new_h8,4,0.0055,True
sigma-2,mglcs_3_200_2_4.txt,5,imbs_glcs,new_h8,56,0.0534,True
sigma-2,mglcs_3_200_2_4.txt,10,beam_search_glcs,new_h8,4,0.0060,True
sigma-2,mglcs_3_200_2_4.txt,10,imbs_glcs,new_h8,94,0.3894,True
sigma-2,mglcs_3_200_2_4.txt,20,beam_search_glcs,new_h8,4,0.0050,True
sigma-2,mglcs_3_200_2_4.txt,20,imbs_glcs,new_h8,93,1.0678,True
sigma-2,mglcs_3_200_2_4.txt,50,beam_search_glcs,new_h8,4,0.0000,True
sigma-2,mglcs_3_200_2_4.txt,50,imbs_glcs,new_h8,93,2.4241,True
sigma-2,mglcs_3_200_2_4.txt,100,beam_search_glcs,new_h8,4,0.0070,True
sigma-2,mglcs_3_200_2_4.txt,100,imbs_glcs,new_h8,90,0.2229,True
sigma-2,mglcs_3_200_2_4.txt,250,beam_search_glcs,new_h8,4,0.0048,True
sigma-2,mglcs_3_200_2_4.txt,250,imbs_glcs,new_h8,90,0.3506,True
sigma-2,mglcs_3_200_2_4.txt,500,beam_search_glcs,new_h8,4,0.0177,True
sigma-2,mglcs_3_200_2_4.txt,500,imbs_glcs,new_h8,90,0.5317,True
sigma-2,mglcs_3_200_2_4.txt,10000,beam_search_glcs,new_h8,4,0.0055,True
sigma-2,mglcs_3_200_2_5.txt,1,beam_search_glcs,new_h8,2,0.0060,True
sigma-2,mglcs_3_200_2_5.txt,1,imbs_glcs,new_h8,20,0.0113,True
sigma-2,mglcs_3_200_2_5.txt,5,beam_search_glcs,new_h8,10,0.0060,True
sigma-2,mglcs_3_200_2_5.txt,5,imbs_glcs,new_h8,51,0.1278,True
sigma-2,mglcs_3_200_2_5.txt,10,beam_search_glcs,new_h8,10,0.0060,True
sigma-2,mglcs_3_200_2_5.txt,10,imbs_glcs,new_h8,91,0.3902,True
sigma-2,mglcs_3_200_2_5.txt,20,beam_search_glcs,new_h8,10,0.0061,True
sigma-2,mglcs_3_200_2_5.txt,20,imbs_glcs,new_h8,91,0.7911,True
sigma-2,mglcs_3_200_2_5.txt,50,beam_search_glcs,new_h8,10,0.0051,True
sigma-2,mglcs_3_200_2_5.txt,50,imbs_glcs,new_h8,91,1.7329,True
sigma-2,mglcs_3_200_2_5.txt,100,beam_search_glcs,new_h8,10,0.0145,True
sigma-2,mglcs_3_200_2_5.txt,100,imbs_glcs,new_h8,91,0.3642,True
sigma-2,mglcs_3_200_2_5.txt,250,beam_search_glcs,new_h8,10,0.0063,True
sigma-2,mglcs_3_200_2_5.txt,250,imbs_glcs,new_h8,92,0.5911,True
sigma-2,mglcs_3_200_2_5.txt,500,beam_search_glcs,new_h8,10,0.0000,True
sigma-2,mglcs_3_200_2_5.txt,500,imbs_glcs,new_h8,92,0.8521,True
sigma-2,mglcs_3_200_2_5.txt,10000,beam_search_glcs,new_h8,10,0.0160,True
sigma-2,mglcs_3_200_2_6.txt,1,beam_search_glcs,new_h8,7,0.0062,True
sigma-2,mglcs_3_200_2_6.txt,1,imbs_glcs,new_h8,25,0.0101,True
sigma-2,mglcs_3_200_2_6.txt,5,beam_search_glcs,new_h8,14,0.0082,True
sigma-2,mglcs_3_200_2_6.txt,5,imbs_glcs,new_h8,41,0.0461,True
sigma-2,mglcs_3_200_2_6.txt,10,beam_search_glcs,new_h8,14,0.0000,True
sigma-2,mglcs_3_200_2_6.txt,10,imbs_glcs,new_h8,31,0.2368,True
sigma-2,mglcs_3_200_2_6.txt,20,beam_search_glcs,new_h8,14,0.0000,True
sigma-2,mglcs_3_200_2_6.txt,20,imbs_glcs,new_h8,37,0.4366,True
sigma-2,mglcs_3_200_2_6.txt,50,beam_search_glcs,new_h8,14,0.0161,True
sigma-2,mglcs_3_200_2_6.txt,50,imbs_glcs,new_h8,50,0.9143,True
sigma-2,mglcs_3_200_2_6.txt,100,beam_search_glcs,new_h8,14,0.0157,True
sigma-2,mglcs_3_200_2_6.txt,100,imbs_glcs,new_h8,31,0.1897,True
sigma-2,mglcs_3_200_2_6.txt,250,beam_search_glcs,new_h8,14,0.0170,True
sigma-2,mglcs_3_200_2_6.txt,250,imbs_glcs,new_h8,31,0.1890,True
sigma-2,mglcs_3_200_2_6.txt,500,beam_search_glcs,new_h8,14,0.0000,True
sigma-2,mglcs_3_200_2_6.txt,500,imbs_glcs,new_h8,31,0.1935,True
sigma-2,mglcs_3_200_2_6.txt,10000,beam_search_glcs,new_h8,14,0.0160,True
sigma-2,mglcs_3_200_2_7.txt,1,beam_search_glcs,new_h8,11,0.0103,True
sigma-2,mglcs_3_200_2_7.txt,1,imbs_glcs,new_h8,17,0.0107,True
sigma-2,mglcs_3_200_2_7.txt,5,beam_search_glcs,new_h8,21,0.0090,True
sigma-2,mglcs_3_200_2_7.txt,5,imbs_glcs,new_h8,30,0.0425,True
sigma-2,mglcs_3_200_2_7.txt,10,beam_search_glcs,new_h8,22,0.0043,True
sigma-2,mglcs_3_200_2_7.txt,10,imbs_glcs,new_h8,26,0.2589,True
sigma-2,mglcs_3_200_2_7.txt,20,beam_search_glcs,new_h8,22,0.0161,True
sigma-2,mglcs_3_200_2_7.txt,20,imbs_glcs,new_h8,31,0.4304,True
sigma-2,mglcs_3_200_2_7.txt,50,beam_search_glcs,new_h8,22,0.0100,True
sigma-2,mglcs_3_200_2_7.txt,50,imbs_glcs,new_h8,34,0.6121,True
sigma-2,mglcs_3_200_2_7.txt,100,beam_search_glcs,new_h8,22,0.0100,True
sigma-2,mglcs_3_200_2_7.txt,100,imbs_glcs,new_h8,30,0.2630,True
sigma-2,mglcs_3_200_2_7.txt,250,beam_search_glcs,new_h8,22,0.0100,True
sigma-2,mglcs_3_200_2_7.txt,250,imbs_glcs,new_h8,30,0.4396,True
sigma-2,mglcs_3_200_2_7.txt,500,beam_search_glcs,new_h8,22,0.0100,True
sigma-2,mglcs_3_200_2_7.txt,500,imbs_glcs,new_h8,30,0.5792,True
sigma-2,mglcs_3_200_2_7.txt,10000,beam_search_glcs,new_h8,22,0.0000,True
sigma-2,mglcs_3_200_2_8.txt,1,beam_search_glcs,new_h8,19,0.0041,True
sigma-2,mglcs_3_200_2_8.txt,1,imbs_glcs,new_h8,26,0.0151,True
sigma-2,mglcs_3_200_2_8.txt,5,beam_search_glcs,new_h8,50,0.0131,True
sigma-2,mglcs_3_200_2_8.txt,5,imbs_glcs,new_h8,50,0.0457,True
sigma-2,mglcs_3_200_2_8.txt,10,beam_search_glcs,new_h8,27,0.0062,True
sigma-2,mglcs_3_200_2_8.txt,10,imbs_glcs,new_h8,57,0.3013,True
sigma-2,mglcs_3_200_2_8.txt,20,beam_search_glcs,new_h8,27,0.0212,True
sigma-2,mglcs_3_200_2_8.txt,20,imbs_glcs,new_h8,71,0.5700,True
sigma-2,mglcs_3_200_2_8.txt,50,beam_search_glcs,new_h8,50,0.0701,True
sigma-2,mglcs_3_200_2_8.txt,50,imbs_glcs,new_h8,50,0.9889,True
sigma-2,mglcs_3_200_2_8.txt,100,beam_search_glcs,new_h8,50,0.1174,True
sigma-2,mglcs_3_200_2_8.txt,100,imbs_glcs,new_h8,50,0.6072,True
sigma-2,mglcs_3_200_2_8.txt,250,beam_search_glcs,new_h8,50,0.2188,True
sigma-2,mglcs_3_200_2_8.txt,250,imbs_glcs,new_h8,50,1.2540,True
sigma-2,mglcs_3_200_2_8.txt,500,beam_search_glcs,new_h8,50,0.3885,True
sigma-2,mglcs_3_200_2_8.txt,500,imbs_glcs,new_h8,65,2.2436,True
sigma-2,mglcs_3_200_2_8.txt,10000,beam_search_glcs,new_h8,50,0.7190,True
sigma-2,mglcs_3_200_2_9.txt,1,beam_search_glcs,new_h8,1,0.0060,True
sigma-2,mglcs_3_200_2_9.txt,1,imbs_glcs,new_h8,34,0.0100,True
sigma-2,mglcs_3_200_2_9.txt,5,beam_search_glcs,new_h8,3,0.0051,True
sigma-2,mglcs_3_200_2_9.txt,5,imbs_glcs,new_h8,76,0.0813,True
sigma-2,mglcs_3_200_2_9.txt,10,beam_search_glcs,new_h8,3,0.0030,True
sigma-2,mglcs_3_200_2_9.txt,10,imbs_glcs,new_h8,85,0.2034,True
sigma-2,mglcs_3_200_2_9.txt,20,beam_search_glcs,new_h8,3,0.0118,True
sigma-2,mglcs_3_200_2_9.txt,20,imbs_glcs,new_h8,38,0.3742,True
sigma-2,mglcs_3_200_2_9.txt,50,beam_search_glcs,new_h8,3,0.0054,True
sigma-2,mglcs_3_200_2_9.txt,50,imbs_glcs,new_h8,38,0.6802,True
sigma-2,mglcs_3_200_2_9.txt,100,beam_search_glcs,new_h8,3,0.0161,True
sigma-2,mglcs_3_200_2_9.txt,100,imbs_glcs,new_h8,38,0.4385,True
sigma-2,mglcs_3_200_2_9.txt,250,beam_search_glcs,new_h8,3,0.0183,True
sigma-2,mglcs_3_200_2_9.txt,250,imbs_glcs,new_h8,40,0.6879,True
sigma-2,mglcs_3_200_2_9.txt,500,beam_search_glcs,new_h8,3,0.0050,True
sigma-2,mglcs_3_200_2_9.txt,500,imbs_glcs,new_h8,40,0.8407,True
sigma-2,mglcs_3_200_2_9.txt,10000,beam_search_glcs,new_h8,3,0.0060,True
sigma-2,mglcs_3_50_2_0.txt,1,beam_search_glcs,new_h8,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,1,imbs_glcs,new_h8,26,0.0015,True
sigma-2,mglcs_3_50_2_0.txt,5,beam_search_glcs,new_h8,2,0.0013,True
sigma-2,mglcs_3_50_2_0.txt,5,imbs_glcs,new_h8,30,0.0043,True
sigma-2,mglcs_3_50_2_0.txt,10,beam_search_glcs,new_h8,2,0.0010,True
sigma-2,mglcs_3_50_2_0.txt,10,imbs_glcs,new_h8,30,0.0081,True
sigma-2,mglcs_3_50_2_0.txt,20,beam_search_glcs,new_h8,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,20,imbs_glcs,new_h8,30,0.0175,True
sigma-2,mglcs_3_50_2_0.txt,50,beam_search_glcs,new_h8,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,50,imbs_glcs,new_h8,30,0.0296,True
sigma-2,mglcs_3_50_2_0.txt,100,beam_search_glcs,new_h8,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,100,imbs_glcs,new_h8,30,0.0512,True
sigma-2,mglcs_3_50_2_0.txt,250,beam_search_glcs,new_h8,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,250,imbs_glcs,new_h8,30,0.0858,True
sigma-2,mglcs_3_50_2_0.txt,500,beam_search_glcs,new_h8,2,0.0010,True
sigma-2,mglcs_3_50_2_0.txt,500,imbs_glcs,new_h8,30,0.1101,True
sigma-2,mglcs_3_50_2_0.txt,10000,beam_search_glcs,new_h8,2,0.0010,True
sigma-2,mglcs_3_50_2_1.txt,1,beam_search_glcs,new_h8,5,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,1,imbs_glcs,new_h8,16,0.0010,True
sigma-2,mglcs_3_50_2_1.txt,5,beam_search_glcs,new_h8,5,0.0010,True
sigma-2,mglcs_3_50_2_1.txt,5,imbs_glcs,new_h8,22,0.0030,True
sigma-2,mglcs_3_50_2_1.txt,10,beam_search_glcs,new_h8,5,0.0010,True
sigma-2,mglcs_3_50_2_1.txt,10,imbs_glcs,new_h8,21,0.0070,True
sigma-2,mglcs_3_50_2_1.txt,20,beam_search_glcs,new_h8,5,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,20,imbs_glcs,new_h8,21,0.0150,True
sigma-2,mglcs_3_50_2_1.txt,50,beam_search_glcs,new_h8,5,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,50,imbs_glcs,new_h8,22,0.0248,True
sigma-2,mglcs_3_50_2_1.txt,100,beam_search_glcs,new_h8,5,0.0010,True
sigma-2,mglcs_3_50_2_1.txt,100,imbs_glcs,new_h8,24,0.0328,True
sigma-2,mglcs_3_50_2_1.txt,250,beam_search_glcs,new_h8,5,0.0010,True
sigma-2,mglcs_3_50_2_1.txt,250,imbs_glcs,new_h8,24,0.0416,True
sigma-2,mglcs_3_50_2_1.txt,500,beam_search_glcs,new_h8,5,0.0010,True
sigma-2,mglcs_3_50_2_1.txt,500,imbs_glcs,new_h8,24,0.0414,True
