sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-4,mglcs_10_100_4_9.txt,500,h2,3,0.0045,True
sigma-4,mglcs_10_100_4_9.txt,500,h5,3,0.0090,True
sigma-4,mglcs_10_100_4_9.txt,500,h8,3,0.0203,True
sigma-4,mglcs_10_200_4_0.txt,500,h2,6,0.0185,True
sigma-4,mglcs_10_200_4_0.txt,500,h5,6,0.0266,True
sigma-4,mglcs_10_200_4_0.txt,500,h8,3,0.1312,True
sigma-4,mglcs_10_200_4_1.txt,500,h2,4,0.0225,True
sigma-4,mglcs_10_200_4_1.txt,500,h5,3,0.0343,True
sigma-4,mglcs_10_200_4_1.txt,500,h8,3,0.1431,True
sigma-4,mglcs_10_200_4_2.txt,500,h2,3,0.0191,True
sigma-4,mglcs_10_200_4_2.txt,500,h5,3,0.0279,True
sigma-4,mglcs_10_200_4_2.txt,500,h8,3,0.1278,True
sigma-4,mglcs_10_200_4_3.txt,500,h2,3,0.0220,True
sigma-4,mglcs_10_200_4_3.txt,500,h5,4,0.0332,True
sigma-4,mglcs_10_200_4_3.txt,500,h8,3,0.1391,True
sigma-4,mglcs_10_200_4_4.txt,500,h2,3,0.0217,True
sigma-4,mglcs_10_200_4_4.txt,500,h5,3,0.0335,True
sigma-4,mglcs_10_200_4_4.txt,500,h8,3,0.1655,True
sigma-4,mglcs_10_200_4_5.txt,500,h2,4,0.0210,True
sigma-4,mglcs_10_200_4_5.txt,500,h5,4,0.0293,True
sigma-4,mglcs_10_200_4_5.txt,500,h8,4,0.1232,True
sigma-4,mglcs_10_200_4_6.txt,500,h2,6,0.0207,True
sigma-4,mglcs_10_200_4_6.txt,500,h5,3,0.0272,True
sigma-4,mglcs_10_200_4_6.txt,500,h8,3,0.1329,True
sigma-4,mglcs_10_200_4_7.txt,500,h2,3,0.0198,True
sigma-4,mglcs_10_200_4_7.txt,500,h5,3,0.0328,True
sigma-4,mglcs_10_200_4_7.txt,500,h8,3,0.1305,True
sigma-4,mglcs_10_200_4_8.txt,500,h2,4,0.0176,True
sigma-4,mglcs_10_200_4_8.txt,500,h5,4,0.0269,True
sigma-4,mglcs_10_200_4_8.txt,500,h8,4,0.1209,True
sigma-4,mglcs_10_200_4_9.txt,500,h2,4,0.0228,True
sigma-4,mglcs_10_200_4_9.txt,500,h5,4,0.0302,True
sigma-4,mglcs_10_200_4_9.txt,500,h8,4,0.1094,True
sigma-4,mglcs_10_50_4_0.txt,500,h2,5,0.0026,True
sigma-4,mglcs_10_50_4_0.txt,500,h5,5,0.0042,True
sigma-4,mglcs_10_50_4_0.txt,500,h8,5,0.0052,True
sigma-4,mglcs_10_50_4_1.txt,500,h2,2,0.0027,True
sigma-4,mglcs_10_50_4_1.txt,500,h5,2,0.0027,True
sigma-4,mglcs_10_50_4_1.txt,500,h8,2,0.0052,True
sigma-4,mglcs_10_50_4_2.txt,500,h2,4,0.0018,True
sigma-4,mglcs_10_50_4_2.txt,500,h5,4,0.0033,True
sigma-4,mglcs_10_50_4_2.txt,500,h8,4,0.0053,True
sigma-4,mglcs_10_50_4_3.txt,500,h2,3,0.0031,True
sigma-4,mglcs_10_50_4_3.txt,500,h5,3,0.0050,True
sigma-4,mglcs_10_50_4_3.txt,500,h8,3,0.0060,True
sigma-4,mglcs_10_50_4_4.txt,500,h2,3,0.0025,True
sigma-4,mglcs_10_50_4_4.txt,500,h5,3,0.0029,True
sigma-4,mglcs_10_50_4_4.txt,500,h8,2,0.0055,True
sigma-4,mglcs_10_50_4_5.txt,500,h2,2,0.0029,True
sigma-4,mglcs_10_50_4_5.txt,500,h5,2,0.0028,True
sigma-4,mglcs_10_50_4_5.txt,500,h8,2,0.0050,True
sigma-4,mglcs_10_50_4_6.txt,500,h2,2,0.0030,True
sigma-4,mglcs_10_50_4_6.txt,500,h5,2,0.0038,True
sigma-4,mglcs_10_50_4_6.txt,500,h8,2,0.0052,True
sigma-4,mglcs_10_50_4_7.txt,500,h2,2,0.0027,True
sigma-4,mglcs_10_50_4_7.txt,500,h5,2,0.0024,True
sigma-4,mglcs_10_50_4_7.txt,500,h8,2,0.0047,True
sigma-4,mglcs_10_50_4_8.txt,500,h2,2,0.0026,True
sigma-4,mglcs_10_50_4_8.txt,500,h5,2,0.0026,True
sigma-4,mglcs_10_50_4_8.txt,500,h8,2,0.0050,True
sigma-4,mglcs_10_50_4_9.txt,500,h2,4,0.0025,True
sigma-4,mglcs_10_50_4_9.txt,500,h5,4,0.0048,True
sigma-4,mglcs_10_50_4_9.txt,500,h8,4,0.0035,True
sigma-4,mglcs_2_100_4_0.txt,500,h2,62,0.4439,True
sigma-4,mglcs_2_100_4_0.txt,500,h5,62,0.8141,True
sigma-4,mglcs_2_100_4_0.txt,500,h8,40,0.3411,True
sigma-4,mglcs_2_100_4_1.txt,500,h2,61,0.4093,True
sigma-4,mglcs_2_100_4_1.txt,500,h5,60,0.7050,True
sigma-4,mglcs_2_100_4_1.txt,500,h8,44,0.2960,True
sigma-4,mglcs_2_100_4_2.txt,500,h2,66,0.4898,True
sigma-4,mglcs_2_100_4_2.txt,500,h5,64,0.8792,True
sigma-4,mglcs_2_100_4_2.txt,500,h8,43,0.3289,True
sigma-4,mglcs_2_100_4_3.txt,500,h2,61,0.4771,True
sigma-4,mglcs_2_100_4_3.txt,500,h5,61,0.7279,True
sigma-4,mglcs_2_100_4_3.txt,500,h8,43,0.2277,True
sigma-4,mglcs_2_100_4_4.txt,500,h2,61,0.4107,True
sigma-4,mglcs_2_100_4_4.txt,500,h5,62,0.8232,True
sigma-4,mglcs_2_100_4_4.txt,500,h8,42,0.2401,True
sigma-4,mglcs_2_100_4_5.txt,500,h2,60,0.4134,True
sigma-4,mglcs_2_100_4_5.txt,500,h5,60,0.7643,True
sigma-4,mglcs_2_100_4_5.txt,500,h8,37,0.2366,True
sigma-4,mglcs_2_100_4_6.txt,500,h2,60,0.3564,True
sigma-4,mglcs_2_100_4_6.txt,500,h5,60,0.6241,True
sigma-4,mglcs_2_100_4_6.txt,500,h8,42,0.2927,True
sigma-4,mglcs_2_100_4_7.txt,500,h2,63,0.4426,True
sigma-4,mglcs_2_100_4_7.txt,500,h5,63,0.8214,True
sigma-4,mglcs_2_100_4_7.txt,500,h8,41,0.3013,True
sigma-4,mglcs_2_100_4_8.txt,500,h2,59,0.3607,True
sigma-4,mglcs_2_100_4_8.txt,500,h5,62,0.7016,True
sigma-4,mglcs_2_100_4_8.txt,500,h8,44,0.2791,True
sigma-4,mglcs_2_100_4_9.txt,500,h2,61,0.4195,True
sigma-4,mglcs_2_100_4_9.txt,500,h5,62,0.6634,True
sigma-4,mglcs_2_100_4_9.txt,500,h8,49,0.3263,True
sigma-4,mglcs_2_200_4_0.txt,500,h2,117,1.1154,True
sigma-4,mglcs_2_200_4_0.txt,500,h5,114,2.0024,True
sigma-4,mglcs_2_200_4_0.txt,500,h8,101,1.0354,True
sigma-4,mglcs_2_200_4_1.txt,500,h2,120,1.2124,True
sigma-4,mglcs_2_200_4_1.txt,500,h5,123,2.1534,True
sigma-4,mglcs_2_200_4_1.txt,500,h8,91,0.9426,True
sigma-4,mglcs_2_200_4_2.txt,500,h2,121,1.2900,True
sigma-4,mglcs_2_200_4_2.txt,500,h5,122,2.2266,True
sigma-4,mglcs_2_200_4_2.txt,500,h8,101,0.9906,True
sigma-4,mglcs_2_200_4_3.txt,500,h2,121,1.1538,True
sigma-4,mglcs_2_200_4_3.txt,500,h5,122,2.0475,True
sigma-4,mglcs_2_200_4_3.txt,500,h8,101,1.0102,True
sigma-4,mglcs_2_200_4_4.txt,500,h2,124,1.3799,True
sigma-4,mglcs_2_200_4_4.txt,500,h5,128,2.3570,True
sigma-4,mglcs_2_200_4_4.txt,500,h8,93,1.0015,True
sigma-4,mglcs_2_200_4_5.txt,500,h2,51,0.8968,True
sigma-4,mglcs_2_200_4_5.txt,500,h5,121,2.0245,True
sigma-4,mglcs_2_200_4_5.txt,500,h8,93,0.9814,True
sigma-4,mglcs_2_200_4_6.txt,500,h2,118,1.2202,True
sigma-4,mglcs_2_200_4_6.txt,500,h5,126,2.1935,True
sigma-4,mglcs_2_200_4_6.txt,500,h8,106,1.0927,True
sigma-4,mglcs_2_200_4_7.txt,500,h2,121,1.2907,True
sigma-4,mglcs_2_200_4_7.txt,500,h5,120,2.2895,True
sigma-4,mglcs_2_200_4_7.txt,500,h8,94,1.1399,True
sigma-4,mglcs_2_200_4_8.txt,500,h2,115,1.1992,True
sigma-4,mglcs_2_200_4_8.txt,500,h5,129,2.3565,True
sigma-4,mglcs_2_200_4_8.txt,500,h8,90,1.0568,True
sigma-4,mglcs_2_200_4_9.txt,500,h2,76,1.0125,True
sigma-4,mglcs_2_200_4_9.txt,500,h5,104,1.9843,True
sigma-4,mglcs_2_200_4_9.txt,500,h8,101,1.0950,True
sigma-4,mglcs_2_50_4_0.txt,500,h2,29,0.0921,True
sigma-4,mglcs_2_50_4_0.txt,500,h5,29,0.1477,True
sigma-4,mglcs_2_50_4_0.txt,500,h8,21,0.0440,True
sigma-4,mglcs_2_50_4_1.txt,500,h2,31,0.1467,True
sigma-4,mglcs_2_50_4_1.txt,500,h5,31,0.2561,True
sigma-4,mglcs_2_50_4_1.txt,500,h8,21,0.0996,True
sigma-4,mglcs_2_50_4_2.txt,500,h2,31,0.1208,True
sigma-4,mglcs_2_50_4_2.txt,500,h5,31,0.2101,True
sigma-4,mglcs_2_50_4_2.txt,500,h8,22,0.0580,True
sigma-4,mglcs_2_50_4_3.txt,500,h2,30,0.1341,True
sigma-4,mglcs_2_50_4_3.txt,500,h5,30,0.2201,True
sigma-4,mglcs_2_50_4_3.txt,500,h8,23,0.0676,True
sigma-4,mglcs_2_50_4_4.txt,500,h2,32,0.0956,True
sigma-4,mglcs_2_50_4_4.txt,500,h5,32,0.1396,True
sigma-4,mglcs_2_50_4_4.txt,500,h8,25,0.0500,True
sigma-4,mglcs_2_50_4_5.txt,500,h2,30,0.1612,True
sigma-4,mglcs_2_50_4_5.txt,500,h5,30,0.2803,True
sigma-4,mglcs_2_50_4_5.txt,500,h8,24,0.1013,True
sigma-4,mglcs_2_50_4_6.txt,500,h2,30,0.0956,True
sigma-4,mglcs_2_50_4_6.txt,500,h5,30,0.1495,True
sigma-4,mglcs_2_50_4_6.txt,500,h8,27,0.0867,True
sigma-4,mglcs_2_50_4_7.txt,500,h2,30,0.0350,True
sigma-4,mglcs_2_50_4_7.txt,500,h5,30,0.0588,True
sigma-4,mglcs_2_50_4_7.txt,500,h8,30,0.0425,True
sigma-4,mglcs_2_50_4_8.txt,500,h2,30,0.0805,True
sigma-4,mglcs_2_50_4_8.txt,500,h5,30,0.1397,True
sigma-4,mglcs_2_50_4_8.txt,500,h8,26,0.0876,True
sigma-4,mglcs_2_50_4_9.txt,500,h2,28,0.0158,True
sigma-4,mglcs_2_50_4_9.txt,500,h5,28,0.0182,True
sigma-4,mglcs_2_50_4_9.txt,500,h8,28,0.0168,True
sigma-4,mglcs_3_100_4_0.txt,500,h2,19,0.0096,True
sigma-4,mglcs_3_100_4_0.txt,500,h5,19,0.0149,True
sigma-4,mglcs_3_100_4_0.txt,500,h8,19,0.0108,True
sigma-4,mglcs_3_100_4_1.txt,500,h2,44,0.1004,True
sigma-4,mglcs_3_100_4_1.txt,500,h5,44,0.2009,True
sigma-4,mglcs_3_100_4_1.txt,500,h8,40,0.0930,True
sigma-4,mglcs_3_100_4_2.txt,500,h2,48,0.2703,True
sigma-4,mglcs_3_100_4_2.txt,500,h5,48,0.6188,True
sigma-4,mglcs_3_100_4_2.txt,500,h8,38,0.2133,True
sigma-4,mglcs_3_100_4_3.txt,500,h2,27,0.1237,True
sigma-4,mglcs_3_100_4_3.txt,500,h5,27,0.1846,True
sigma-4,mglcs_3_100_4_3.txt,500,h8,26,0.1036,True
sigma-4,mglcs_3_100_4_4.txt,500,h2,43,0.1631,True
sigma-4,mglcs_3_100_4_4.txt,500,h5,43,0.3364,True
sigma-4,mglcs_3_100_4_4.txt,500,h8,38,0.1515,True
sigma-4,mglcs_3_100_4_5.txt,500,h2,50,0.3484,True
sigma-4,mglcs_3_100_4_5.txt,500,h5,50,0.6967,True
sigma-4,mglcs_3_100_4_5.txt,500,h8,44,0.2517,True
sigma-4,mglcs_3_100_4_6.txt,500,h2,46,0.2731,True
sigma-4,mglcs_3_100_4_6.txt,500,h5,47,0.5451,True
sigma-4,mglcs_3_100_4_6.txt,500,h8,32,0.1843,True
sigma-4,mglcs_3_100_4_7.txt,500,h2,24,0.0347,True
sigma-4,mglcs_3_100_4_7.txt,500,h5,24,0.0970,True
sigma-4,mglcs_3_100_4_7.txt,500,h8,24,0.0338,True
sigma-4,mglcs_3_100_4_8.txt,500,h2,30,0.1218,True
sigma-4,mglcs_3_100_4_8.txt,500,h5,44,0.2596,True
sigma-4,mglcs_3_100_4_8.txt,500,h8,42,0.1295,True
sigma-4,mglcs_3_100_4_9.txt,500,h2,29,0.2201,True
sigma-4,mglcs_3_100_4_9.txt,500,h5,29,0.3882,True
sigma-4,mglcs_3_100_4_9.txt,500,h8,40,0.2171,True
sigma-4,mglcs_3_200_4_0.txt,500,h2,100,0.8995,True
sigma-4,mglcs_3_200_4_0.txt,500,h5,85,1.6554,True
sigma-4,mglcs_3_200_4_0.txt,500,h8,80,0.8465,True
sigma-4,mglcs_3_200_4_1.txt,500,h2,95,1.1150,True
sigma-4,mglcs_3_200_4_1.txt,500,h5,100,2.3501,True
sigma-4,mglcs_3_200_4_1.txt,500,h8,81,1.1735,True
sigma-4,mglcs_3_200_4_2.txt,500,h2,94,1.0470,True
sigma-4,mglcs_3_200_4_2.txt,500,h5,49,1.8017,True
sigma-4,mglcs_3_200_4_2.txt,500,h8,90,0.9984,True
sigma-4,mglcs_3_200_4_3.txt,500,h2,61,0.9116,True
sigma-4,mglcs_3_200_4_3.txt,500,h5,91,2.1454,True
sigma-4,mglcs_3_200_4_3.txt,500,h8,42,0.8304,True
sigma-4,mglcs_3_200_4_4.txt,500,h2,94,0.9699,True
sigma-4,mglcs_3_200_4_4.txt,500,h5,98,2.1955,True
sigma-4,mglcs_3_200_4_4.txt,500,h8,47,0.8658,True
sigma-4,mglcs_3_200_4_5.txt,500,h2,96,0.9358,True
sigma-4,mglcs_3_200_4_5.txt,500,h5,96,1.8586,True
sigma-4,mglcs_3_200_4_5.txt,500,h8,47,0.7626,True
sigma-4,mglcs_3_200_4_6.txt,500,h2,38,0.5039,True
sigma-4,mglcs_3_200_4_6.txt,500,h5,55,0.8243,True
sigma-4,mglcs_3_200_4_6.txt,500,h8,51,0.5257,True
sigma-4,mglcs_3_200_4_7.txt,500,h2,73,0.8328,True
sigma-4,mglcs_3_200_4_7.txt,500,h5,101,1.9299,True
sigma-4,mglcs_3_200_4_7.txt,500,h8,85,0.9151,True
sigma-4,mglcs_3_200_4_8.txt,500,h2,97,1.2716,True
sigma-4,mglcs_3_200_4_8.txt,500,h5,93,2.2249,True
sigma-4,mglcs_3_200_4_8.txt,500,h8,82,1.0153,True
sigma-4,mglcs_3_200_4_9.txt,500,h2,63,0.6230,True
sigma-4,mglcs_3_200_4_9.txt,500,h5,65,1.0905,True
sigma-4,mglcs_3_200_4_9.txt,500,h8,54,0.6134,True
sigma-4,mglcs_3_50_4_0.txt,500,h2,23,0.0257,True
sigma-4,mglcs_3_50_4_0.txt,500,h5,23,0.0470,True
sigma-4,mglcs_3_50_4_0.txt,500,h8,23,0.0306,True
sigma-4,mglcs_3_50_4_1.txt,500,h2,24,0.0637,True
sigma-4,mglcs_3_50_4_1.txt,500,h5,24,0.1229,True
sigma-4,mglcs_3_50_4_1.txt,500,h8,18,0.0559,True
sigma-4,mglcs_3_50_4_2.txt,500,h2,12,0.0043,True
sigma-4,mglcs_3_50_4_2.txt,500,h5,12,0.0094,True
sigma-4,mglcs_3_50_4_2.txt,500,h8,12,0.0077,True
sigma-4,mglcs_3_50_4_3.txt,500,h2,23,0.0160,True
sigma-4,mglcs_3_50_4_3.txt,500,h5,23,0.0266,True
sigma-4,mglcs_3_50_4_3.txt,500,h8,23,0.0171,True
sigma-4,mglcs_3_50_4_4.txt,500,h2,22,0.0714,True
sigma-4,mglcs_3_50_4_4.txt,500,h5,22,0.1009,True
sigma-4,mglcs_3_50_4_4.txt,500,h8,20,0.0490,True
sigma-4,mglcs_3_50_4_5.txt,500,h2,20,0.0053,True
sigma-4,mglcs_3_50_4_5.txt,500,h5,20,0.0088,True
sigma-4,mglcs_3_50_4_5.txt,500,h8,20,0.0071,True
sigma-4,mglcs_3_50_4_6.txt,500,h2,25,0.1039,True
sigma-4,mglcs_3_50_4_6.txt,500,h5,25,0.2128,True
sigma-4,mglcs_3_50_4_6.txt,500,h8,20,0.0916,True
sigma-4,mglcs_3_50_4_7.txt,500,h2,21,0.0316,True
sigma-4,mglcs_3_50_4_7.txt,500,h5,21,0.0590,True
sigma-4,mglcs_3_50_4_7.txt,500,h8,21,0.0404,True
sigma-4,mglcs_3_50_4_8.txt,500,h2,24,0.0411,True
sigma-4,mglcs_3_50_4_8.txt,500,h5,24,0.0728,True
sigma-4,mglcs_3_50_4_8.txt,500,h8,22,0.0423,True
sigma-4,mglcs_3_50_4_9.txt,500,h2,23,0.0366,True
sigma-4,mglcs_3_50_4_9.txt,500,h5,23,0.0649,True
sigma-4,mglcs_3_50_4_9.txt,500,h8,23,0.0440,True
sigma-4,mglcs_5_100_4_0.txt,500,h2,13,0.0047,True
sigma-4,mglcs_5_100_4_0.txt,500,h5,13,0.0072,True
sigma-4,mglcs_5_100_4_0.txt,500,h8,13,0.0098,True
sigma-4,mglcs_5_100_4_1.txt,500,h2,8,0.0041,True
sigma-4,mglcs_5_100_4_1.txt,500,h5,8,0.0057,True
sigma-4,mglcs_5_100_4_1.txt,500,h8,8,0.0129,True
sigma-4,mglcs_5_100_4_2.txt,500,h2,8,0.0050,True
sigma-4,mglcs_5_100_4_2.txt,500,h5,4,0.0076,True
sigma-4,mglcs_5_100_4_2.txt,500,h8,8,0.0135,True
sigma-4,mglcs_5_100_4_3.txt,500,h2,9,0.0055,True
sigma-4,mglcs_5_100_4_3.txt,500,h5,9,0.0087,True
sigma-4,mglcs_5_100_4_3.txt,500,h8,9,0.0118,True
sigma-4,mglcs_5_100_4_4.txt,500,h2,9,0.0042,True
sigma-4,mglcs_5_100_4_4.txt,500,h5,9,0.0058,True
sigma-4,mglcs_5_100_4_4.txt,500,h8,9,0.0132,True
sigma-4,mglcs_5_100_4_5.txt,500,h2,12,0.0091,True
sigma-4,mglcs_5_100_4_5.txt,500,h5,12,0.0656,True
sigma-4,mglcs_5_100_4_5.txt,500,h8,12,0.0120,True
sigma-4,mglcs_5_100_4_6.txt,500,h2,16,0.0055,True
sigma-4,mglcs_5_100_4_6.txt,500,h5,16,0.0080,True
sigma-4,mglcs_5_100_4_6.txt,500,h8,16,0.0108,True
sigma-4,mglcs_5_100_4_7.txt,500,h2,18,0.0044,True
sigma-4,mglcs_5_100_4_7.txt,500,h5,18,0.0070,True
sigma-4,mglcs_5_100_4_7.txt,500,h8,18,0.0085,True
sigma-4,mglcs_5_100_4_8.txt,500,h2,19,0.0057,True
sigma-4,mglcs_5_100_4_8.txt,500,h5,19,0.0095,True
sigma-4,mglcs_5_100_4_8.txt,500,h8,19,0.0097,True
sigma-4,mglcs_5_100_4_9.txt,500,h2,13,0.0040,True
sigma-4,mglcs_5_100_4_9.txt,500,h5,13,0.0065,True
sigma-4,mglcs_5_100_4_9.txt,500,h8,13,0.0089,True
sigma-4,mglcs_5_200_4_0.txt,500,h2,22,0.0170,True
sigma-4,mglcs_5_200_4_0.txt,500,h5,21,0.0349,True
sigma-4,mglcs_5_200_4_0.txt,500,h8,21,0.0608,True
sigma-4,mglcs_5_200_4_1.txt,500,h2,15,0.0109,True
sigma-4,mglcs_5_200_4_1.txt,500,h5,10,0.0151,True
sigma-4,mglcs_5_200_4_1.txt,500,h8,9,0.0668,True
sigma-4,mglcs_5_200_4_2.txt,500,h2,21,0.0155,True
sigma-4,mglcs_5_200_4_2.txt,500,h5,21,0.0269,True
sigma-4,mglcs_5_200_4_2.txt,500,h8,21,0.0444,True
sigma-4,mglcs_5_200_4_3.txt,500,h2,17,0.0114,True
sigma-4,mglcs_5_200_4_3.txt,500,h5,17,0.0158,True
sigma-4,mglcs_5_200_4_3.txt,500,h8,17,0.0545,True
sigma-4,mglcs_5_200_4_4.txt,500,h2,20,0.0525,True
sigma-4,mglcs_5_200_4_4.txt,500,h5,20,0.0868,True
sigma-4,mglcs_5_200_4_4.txt,500,h8,20,0.0850,True
sigma-4,mglcs_5_200_4_5.txt,500,h2,15,0.0205,True
sigma-4,mglcs_5_200_4_5.txt,500,h5,15,0.0328,True
sigma-4,mglcs_5_200_4_5.txt,500,h8,15,0.0616,True
sigma-4,mglcs_5_200_4_6.txt,500,h2,16,0.0178,True
sigma-4,mglcs_5_200_4_6.txt,500,h5,14,0.0279,True
sigma-4,mglcs_5_200_4_6.txt,500,h8,16,0.0549,True
sigma-4,mglcs_5_200_4_7.txt,500,h2,18,0.0309,True
sigma-4,mglcs_5_200_4_7.txt,500,h5,18,0.0228,True
sigma-4,mglcs_5_200_4_7.txt,500,h8,12,0.0645,True
sigma-4,mglcs_5_200_4_8.txt,500,h2,9,0.0167,True
sigma-4,mglcs_5_200_4_8.txt,500,h5,9,0.0220,True
sigma-4,mglcs_5_200_4_8.txt,500,h8,9,0.0415,True
sigma-4,mglcs_5_200_4_9.txt,500,h2,16,0.0116,True
sigma-4,mglcs_5_200_4_9.txt,500,h5,13,0.0189,True
sigma-4,mglcs_5_200_4_9.txt,500,h8,12,0.0563,True
sigma-4,mglcs_5_50_4_0.txt,500,h2,11,0.0020,True
sigma-4,mglcs_5_50_4_0.txt,500,h5,11,0.0041,True
sigma-4,mglcs_5_50_4_0.txt,500,h8,11,0.0023,True
sigma-4,mglcs_5_50_4_1.txt,500,h2,15,0.0043,True
sigma-4,mglcs_5_50_4_1.txt,500,h5,15,0.0095,True
sigma-4,mglcs_5_50_4_1.txt,500,h8,15,0.0060,True
sigma-4,mglcs_5_50_4_2.txt,500,h2,10,0.0043,True
sigma-4,mglcs_5_50_4_2.txt,500,h5,10,0.0061,True
sigma-4,mglcs_5_50_4_2.txt,500,h8,10,0.0054,True
sigma-4,mglcs_5_50_4_3.txt,500,h2,8,0.0021,True
sigma-4,mglcs_5_50_4_3.txt,500,h5,8,0.0025,True
sigma-4,mglcs_5_50_4_3.txt,500,h8,8,0.0032,True
sigma-4,mglcs_5_50_4_4.txt,500,h2,17,0.0081,True
sigma-4,mglcs_5_50_4_4.txt,500,h5,17,0.0146,True
sigma-4,mglcs_5_50_4_4.txt,500,h8,17,0.0089,True
sigma-4,mglcs_5_50_4_5.txt,500,h2,10,0.0011,True
sigma-4,mglcs_5_50_4_5.txt,500,h5,10,0.0020,True
sigma-4,mglcs_5_50_4_5.txt,500,h8,10,0.0037,True
sigma-4,mglcs_5_50_4_6.txt,500,h2,10,0.0015,True
sigma-4,mglcs_5_50_4_6.txt,500,h5,10,0.0025,True
sigma-4,mglcs_5_50_4_6.txt,500,h8,5,0.0031,True
sigma-4,mglcs_5_50_4_7.txt,500,h2,5,0.0014,True
sigma-4,mglcs_5_50_4_7.txt,500,h5,5,0.0028,True
sigma-4,mglcs_5_50_4_7.txt,500,h8,5,0.0033,True
sigma-4,mglcs_5_50_4_8.txt,500,h2,7,0.0020,True
sigma-4,mglcs_5_50_4_8.txt,500,h5,7,0.0028,True
sigma-4,mglcs_5_50_4_8.txt,500,h8,7,0.0028,True
sigma-4,mglcs_5_50_4_9.txt,500,h2,9,0.0034,True
sigma-4,mglcs_5_50_4_9.txt,500,h5,9,0.0058,True
sigma-4,mglcs_5_50_4_9.txt,500,h8,9,0.0043,True
