sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-4,mglcs_3_200_4_7.txt,10,h8,82,0.0334,True
sigma-4,mglcs_3_200_4_8.txt,10,h2,95,0.0307,True
sigma-4,mglcs_3_200_4_8.txt,10,h5,51,0.0484,True
sigma-4,mglcs_3_200_4_8.txt,10,h8,35,0.0384,True
sigma-4,mglcs_3_200_4_9.txt,10,h2,59,0.0225,True
sigma-4,mglcs_3_200_4_9.txt,10,h5,64,0.0446,True
sigma-4,mglcs_3_200_4_9.txt,10,h8,57,0.0357,True
sigma-4,mglcs_3_50_4_0.txt,10,h2,23,0.0030,True
sigma-4,mglcs_3_50_4_0.txt,10,h5,23,0.0054,True
sigma-4,mglcs_3_50_4_0.txt,10,h8,20,0.0038,True
sigma-4,mglcs_3_50_4_1.txt,10,h2,21,0.0023,True
sigma-4,mglcs_3_50_4_1.txt,10,h5,24,0.0073,True
sigma-4,mglcs_3_50_4_1.txt,10,h8,16,0.0040,True
sigma-4,mglcs_3_50_4_2.txt,10,h2,12,0.0041,True
sigma-4,mglcs_3_50_4_2.txt,10,h5,12,0.0041,True
sigma-4,mglcs_3_50_4_2.txt,10,h8,12,0.0035,True
sigma-4,mglcs_3_50_4_3.txt,10,h2,21,0.0030,True
sigma-4,mglcs_3_50_4_3.txt,10,h5,23,0.0067,True
sigma-4,mglcs_3_50_4_3.txt,10,h8,18,0.0054,True
sigma-4,mglcs_3_50_4_4.txt,10,h2,21,0.0042,True
sigma-4,mglcs_3_50_4_4.txt,10,h5,21,0.0064,True
sigma-4,mglcs_3_50_4_4.txt,10,h8,15,0.0033,True
sigma-4,mglcs_3_50_4_5.txt,10,h2,13,0.0047,True
sigma-4,mglcs_3_50_4_5.txt,10,h5,13,0.0055,True
sigma-4,mglcs_3_50_4_5.txt,10,h8,19,0.0030,True
sigma-4,mglcs_3_50_4_6.txt,10,h2,22,0.0032,True
sigma-4,mglcs_3_50_4_6.txt,10,h5,25,0.0071,True
sigma-4,mglcs_3_50_4_6.txt,10,h8,18,0.0055,True
sigma-4,mglcs_3_50_4_7.txt,10,h2,21,0.0031,True
sigma-4,mglcs_3_50_4_7.txt,10,h5,21,0.0064,True
sigma-4,mglcs_3_50_4_7.txt,10,h8,16,0.0030,True
sigma-4,mglcs_3_50_4_8.txt,10,h2,23,0.0045,True
sigma-4,mglcs_3_50_4_8.txt,10,h5,23,0.0062,True
sigma-4,mglcs_3_50_4_8.txt,10,h8,18,0.0052,True
sigma-4,mglcs_3_50_4_9.txt,10,h2,23,0.0040,True
sigma-4,mglcs_3_50_4_9.txt,10,h5,22,0.0059,True
sigma-4,mglcs_3_50_4_9.txt,10,h8,19,0.0036,True
sigma-4,mglcs_5_100_4_0.txt,10,h2,13,0.0040,True
sigma-4,mglcs_5_100_4_0.txt,10,h5,13,0.0067,True
sigma-4,mglcs_5_100_4_0.txt,10,h8,13,0.0090,True
sigma-4,mglcs_5_100_4_1.txt,10,h2,8,0.0034,True
sigma-4,mglcs_5_100_4_1.txt,10,h5,8,0.0031,True
sigma-4,mglcs_5_100_4_1.txt,10,h8,8,0.0117,True
sigma-4,mglcs_5_100_4_2.txt,10,h2,8,0.0042,True
sigma-4,mglcs_5_100_4_2.txt,10,h5,4,0.0061,True
sigma-4,mglcs_5_100_4_2.txt,10,h8,8,0.0123,True
sigma-4,mglcs_5_100_4_3.txt,10,h2,9,0.0066,True
sigma-4,mglcs_5_100_4_3.txt,10,h5,9,0.0076,True
sigma-4,mglcs_5_100_4_3.txt,10,h8,9,0.0119,True
sigma-4,mglcs_5_100_4_4.txt,10,h2,9,0.0040,True
sigma-4,mglcs_5_100_4_4.txt,10,h5,9,0.0056,True
sigma-4,mglcs_5_100_4_4.txt,10,h8,9,0.0137,True
sigma-4,mglcs_5_100_4_5.txt,10,h2,12,0.0072,True
sigma-4,mglcs_5_100_4_5.txt,10,h5,12,0.0117,True
sigma-4,mglcs_5_100_4_5.txt,10,h8,12,0.0110,True
sigma-4,mglcs_5_100_4_6.txt,10,h2,16,0.0050,True
sigma-4,mglcs_5_100_4_6.txt,10,h5,13,0.0116,True
sigma-4,mglcs_5_100_4_6.txt,10,h8,16,0.0108,True
sigma-4,mglcs_5_100_4_7.txt,10,h2,18,0.0048,True
sigma-4,mglcs_5_100_4_7.txt,10,h5,18,0.0069,True
sigma-4,mglcs_5_100_4_7.txt,10,h8,18,0.0101,True
sigma-4,mglcs_5_100_4_8.txt,10,h2,19,0.0049,True
sigma-4,mglcs_5_100_4_8.txt,10,h5,19,0.0090,True
sigma-4,mglcs_5_100_4_8.txt,10,h8,13,0.0085,True
sigma-4,mglcs_5_100_4_9.txt,10,h2,13,0.0043,True
sigma-4,mglcs_5_100_4_9.txt,10,h5,13,0.0064,True
sigma-4,mglcs_5_100_4_9.txt,10,h8,13,0.0100,True
sigma-4,mglcs_5_200_4_0.txt,10,h2,22,0.0161,True
sigma-4,mglcs_5_200_4_0.txt,10,h5,21,0.0195,True
sigma-4,mglcs_5_200_4_0.txt,10,h8,14,0.0529,True
sigma-4,mglcs_5_200_4_1.txt,10,h2,15,0.0114,True
sigma-4,mglcs_5_200_4_1.txt,10,h5,10,0.0160,True
sigma-4,mglcs_5_200_4_1.txt,10,h8,9,0.0741,True
sigma-4,mglcs_5_200_4_2.txt,10,h2,21,0.0152,True
sigma-4,mglcs_5_200_4_2.txt,10,h5,21,0.0249,True
sigma-4,mglcs_5_200_4_2.txt,10,h8,21,0.0412,True
sigma-4,mglcs_5_200_4_3.txt,10,h2,17,0.0103,True
sigma-4,mglcs_5_200_4_3.txt,10,h5,17,0.0144,True
sigma-4,mglcs_5_200_4_3.txt,10,h8,17,0.0545,True
sigma-4,mglcs_5_200_4_4.txt,10,h2,22,0.0196,True
sigma-4,mglcs_5_200_4_4.txt,10,h5,19,0.0285,True
sigma-4,mglcs_5_200_4_4.txt,10,h8,20,0.0493,True
sigma-4,mglcs_5_200_4_5.txt,10,h2,15,0.0156,True
sigma-4,mglcs_5_200_4_5.txt,10,h5,15,0.0256,True
sigma-4,mglcs_5_200_4_5.txt,10,h8,12,0.0601,True
sigma-4,mglcs_5_200_4_6.txt,10,h2,15,0.0177,True
sigma-4,mglcs_5_200_4_6.txt,10,h5,12,0.0242,True
sigma-4,mglcs_5_200_4_6.txt,10,h8,16,0.0487,True
sigma-4,mglcs_5_200_4_7.txt,10,h2,18,0.0181,True
sigma-4,mglcs_5_200_4_7.txt,10,h5,18,0.0205,True
sigma-4,mglcs_5_200_4_7.txt,10,h8,12,0.0562,True
sigma-4,mglcs_5_200_4_8.txt,10,h2,9,0.0125,True
sigma-4,mglcs_5_200_4_8.txt,10,h5,9,0.0207,True
sigma-4,mglcs_5_200_4_8.txt,10,h8,9,0.0452,True
sigma-4,mglcs_5_200_4_9.txt,10,h2,16,0.0125,True
sigma-4,mglcs_5_200_4_9.txt,10,h5,13,0.0189,True
sigma-4,mglcs_5_200_4_9.txt,10,h8,12,0.0576,True
sigma-4,mglcs_5_50_4_0.txt,10,h2,11,0.0036,True
sigma-4,mglcs_5_50_4_0.txt,10,h5,11,0.0041,True
sigma-4,mglcs_5_50_4_0.txt,10,h8,11,0.0029,True
sigma-4,mglcs_5_50_4_1.txt,10,h2,15,0.0043,True
sigma-4,mglcs_5_50_4_1.txt,10,h5,15,0.0050,True
sigma-4,mglcs_5_50_4_1.txt,10,h8,15,0.0043,True
sigma-4,mglcs_5_50_4_2.txt,10,h2,10,0.0034,True
sigma-4,mglcs_5_50_4_2.txt,10,h5,10,0.0035,True
sigma-4,mglcs_5_50_4_2.txt,10,h8,10,0.0051,True
sigma-4,mglcs_5_50_4_3.txt,10,h2,8,0.0019,True
sigma-4,mglcs_5_50_4_3.txt,10,h5,8,0.0027,True
sigma-4,mglcs_5_50_4_3.txt,10,h8,8,0.0025,True
sigma-4,mglcs_5_50_4_4.txt,10,h2,15,0.0022,True
sigma-4,mglcs_5_50_4_4.txt,10,h5,17,0.0061,True
sigma-4,mglcs_5_50_4_4.txt,10,h8,12,0.0041,True
sigma-4,mglcs_5_50_4_5.txt,10,h2,10,0.0020,True
sigma-4,mglcs_5_50_4_5.txt,10,h5,10,0.0025,True
sigma-4,mglcs_5_50_4_5.txt,10,h8,10,0.0020,True
sigma-4,mglcs_5_50_4_6.txt,10,h2,10,0.0031,True
sigma-4,mglcs_5_50_4_6.txt,10,h5,10,0.0032,True
sigma-4,mglcs_5_50_4_6.txt,10,h8,5,0.0036,True
sigma-4,mglcs_5_50_4_7.txt,10,h2,5,0.0021,True
sigma-4,mglcs_5_50_4_7.txt,10,h5,5,0.0022,True
sigma-4,mglcs_5_50_4_7.txt,10,h8,5,0.0038,True
sigma-4,mglcs_5_50_4_8.txt,10,h2,7,0.0020,True
sigma-4,mglcs_5_50_4_8.txt,10,h5,7,0.0033,True
sigma-4,mglcs_5_50_4_8.txt,10,h8,7,0.0036,True
sigma-4,mglcs_5_50_4_9.txt,10,h2,9,0.0030,True
sigma-4,mglcs_5_50_4_9.txt,10,h5,9,0.0035,True
sigma-4,mglcs_5_50_4_9.txt,10,h8,9,0.0047,True
