file,time,quality
4_100_600.rat_lambda_0.50.out,26.4467,1
4_100_600.virus_lambda_0.50.out,27.2602,3
4_10_600.rat_lambda_0.50.out,32.6629,28
4_10_600.virus_lambda_0.50.out,95.8153,76
4_150_600.rat_lambda_0.50.out,26.681,1
4_150_600.virus_lambda_0.50.out,20.2023,4
4_15_600.rat_lambda_0.50.out,16.1205,11
4_15_600.virus_lambda_0.50.out,23.5992,20
4_200_600.rat_lambda_0.50.out,35.7051,1
4_200_600.virus_lambda_0.50.out,35.6205,1
4_20_600.rat_lambda_0.50.out,15.2129,10
4_20_600.virus_lambda_0.50.out,19.2799,11
4_25_600.rat_lambda_0.50.out,19.5403,9
4_25_600.virus_lambda_0.50.out,25.8809,13
4_40_600.rat_lambda_0.50.out,27.2329,5
4_40_600.virus_lambda_0.50.out,27.6047,7
4_60_600.rat_lambda_0.50.out,29.7521,3
4_60_600.virus_lambda_0.50.out,29.5206,5
4_80_600.rat_lambda_0.50.out,31.2417,1
4_80_600.virus_lambda_0.50.out,31.3714,4
