sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-2,mglcs_5_50_2_3.txt,2000,h6,9,0.0012,True
sigma-2,mglcs_5_50_2_3.txt,2000,h7,5,0.0016,True
sigma-2,mglcs_5_50_2_3.txt,2000,h8,5,0.0055,True
sigma-2,mglcs_5_50_2_3.txt,2000,h9,5,0.0057,True
sigma-2,mglcs_5_50_2_4.txt,2000,h1,14,0.0012,True
sigma-2,mglcs_5_50_2_4.txt,2000,h2,14,0.0012,True
sigma-2,mglcs_5_50_2_4.txt,2000,h3,14,0.0012,True
sigma-2,mglcs_5_50_2_4.txt,2000,h4,14,0.0013,True
sigma-2,mglcs_5_50_2_4.txt,2000,h5,14,0.0019,True
sigma-2,mglcs_5_50_2_4.txt,2000,h6,14,0.0012,True
sigma-2,mglcs_5_50_2_4.txt,2000,h7,14,0.0012,True
sigma-2,mglcs_5_50_2_4.txt,2000,h8,14,0.0025,True
sigma-2,mglcs_5_50_2_4.txt,2000,h9,14,0.0025,True
sigma-2,mglcs_5_50_2_5.txt,2000,h1,6,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,2000,h2,6,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,2000,h3,6,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,2000,h4,6,0.0016,True
sigma-2,mglcs_5_50_2_5.txt,2000,h5,6,0.0023,True
sigma-2,mglcs_5_50_2_5.txt,2000,h6,6,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,2000,h7,6,0.0016,True
sigma-2,mglcs_5_50_2_5.txt,2000,h8,6,0.0058,True
sigma-2,mglcs_5_50_2_5.txt,2000,h9,6,0.0060,True
sigma-2,mglcs_5_50_2_6.txt,2000,h1,9,0.0017,True
sigma-2,mglcs_5_50_2_6.txt,2000,h2,9,0.0017,True
sigma-2,mglcs_5_50_2_6.txt,2000,h3,8,0.0014,True
sigma-2,mglcs_5_50_2_6.txt,2000,h4,9,0.0019,True
sigma-2,mglcs_5_50_2_6.txt,2000,h5,8,0.0021,True
sigma-2,mglcs_5_50_2_6.txt,2000,h6,7,0.0019,True
sigma-2,mglcs_5_50_2_6.txt,2000,h7,7,0.0019,True
sigma-2,mglcs_5_50_2_6.txt,2000,h8,7,0.0057,True
sigma-2,mglcs_5_50_2_6.txt,2000,h9,7,0.0054,True
sigma-2,mglcs_5_50_2_7.txt,2000,h1,7,0.0017,True
sigma-2,mglcs_5_50_2_7.txt,2000,h2,7,0.0017,True
sigma-2,mglcs_5_50_2_7.txt,2000,h3,7,0.0018,True
sigma-2,mglcs_5_50_2_7.txt,2000,h4,7,0.0017,True
sigma-2,mglcs_5_50_2_7.txt,2000,h5,7,0.0026,True
sigma-2,mglcs_5_50_2_7.txt,2000,h6,7,0.0016,True
sigma-2,mglcs_5_50_2_7.txt,2000,h7,7,0.0017,True
sigma-2,mglcs_5_50_2_7.txt,2000,h8,7,0.0035,True
sigma-2,mglcs_5_50_2_7.txt,2000,h9,7,0.0034,True
sigma-2,mglcs_5_50_2_8.txt,2000,h1,9,0.0021,True
sigma-2,mglcs_5_50_2_8.txt,2000,h2,9,0.0023,True
sigma-2,mglcs_5_50_2_8.txt,2000,h3,9,0.0026,True
sigma-2,mglcs_5_50_2_8.txt,2000,h4,9,0.0025,True
sigma-2,mglcs_5_50_2_8.txt,2000,h5,9,0.0036,True
sigma-2,mglcs_5_50_2_8.txt,2000,h6,9,0.0024,True
sigma-2,mglcs_5_50_2_8.txt,2000,h7,9,0.0023,True
sigma-2,mglcs_5_50_2_8.txt,2000,h8,9,0.0056,True
sigma-2,mglcs_5_50_2_8.txt,2000,h9,9,0.0054,True
sigma-2,mglcs_5_50_2_9.txt,2000,h1,11,0.0015,True
sigma-2,mglcs_5_50_2_9.txt,2000,h2,11,0.0015,True
sigma-2,mglcs_5_50_2_9.txt,2000,h3,11,0.0015,True
sigma-2,mglcs_5_50_2_9.txt,2000,h4,11,0.0016,True
sigma-2,mglcs_5_50_2_9.txt,2000,h5,11,0.0024,True
sigma-2,mglcs_5_50_2_9.txt,2000,h6,11,0.0015,True
sigma-2,mglcs_5_50_2_9.txt,2000,h7,11,0.0016,True
sigma-2,mglcs_5_50_2_9.txt,2000,h8,11,0.0043,True
sigma-2,mglcs_5_50_2_9.txt,2000,h9,11,0.0044,True
sigma-4,mglcs_10_100_4_0.txt,2000,h1,3,0.0066,True
sigma-4,mglcs_10_100_4_0.txt,2000,h2,3,0.0065,True
sigma-4,mglcs_10_100_4_0.txt,2000,h3,3,0.0067,True
sigma-4,mglcs_10_100_4_0.txt,2000,h4,3,0.0063,True
sigma-4,mglcs_10_100_4_0.txt,2000,h5,3,0.0092,True
sigma-4,mglcs_10_100_4_0.txt,2000,h6,3,0.0063,True
sigma-4,mglcs_10_100_4_0.txt,2000,h7,3,0.0063,True
sigma-4,mglcs_10_100_4_0.txt,2000,h8,3,0.0296,True
sigma-4,mglcs_10_100_4_0.txt,2000,h9,3,0.0317,True
sigma-4,mglcs_10_100_4_1.txt,2000,h1,4,0.0068,True
sigma-4,mglcs_10_100_4_1.txt,2000,h2,4,0.0065,True
sigma-4,mglcs_10_100_4_1.txt,2000,h3,4,0.0062,True
sigma-4,mglcs_10_100_4_1.txt,2000,h4,4,0.0061,True
sigma-4,mglcs_10_100_4_1.txt,2000,h5,4,0.0089,True
sigma-4,mglcs_10_100_4_1.txt,2000,h6,4,0.0061,True
sigma-4,mglcs_10_100_4_1.txt,2000,h7,4,0.0060,True
sigma-4,mglcs_10_100_4_1.txt,2000,h8,4,0.0228,True
sigma-4,mglcs_10_100_4_1.txt,2000,h9,4,0.0212,True
sigma-4,mglcs_10_100_4_2.txt,2000,h1,3,0.0068,True
sigma-4,mglcs_10_100_4_2.txt,2000,h2,3,0.0075,True
sigma-4,mglcs_10_100_4_2.txt,2000,h3,3,0.0070,True
sigma-4,mglcs_10_100_4_2.txt,2000,h4,3,0.0078,True
sigma-4,mglcs_10_100_4_2.txt,2000,h5,3,0.0102,True
sigma-4,mglcs_10_100_4_2.txt,2000,h6,3,0.0069,True
sigma-4,mglcs_10_100_4_2.txt,2000,h7,3,0.0070,True
sigma-4,mglcs_10_100_4_2.txt,2000,h8,3,0.0300,True
sigma-4,mglcs_10_100_4_2.txt,2000,h9,3,0.0295,True
sigma-4,mglcs_10_100_4_3.txt,2000,h1,3,0.0080,True
sigma-4,mglcs_10_100_4_3.txt,2000,h2,4,0.0067,True
sigma-4,mglcs_10_100_4_3.txt,2000,h3,3,0.0065,True
sigma-4,mglcs_10_100_4_3.txt,2000,h4,3,0.0067,True
sigma-4,mglcs_10_100_4_3.txt,2000,h5,4,0.0094,True
sigma-4,mglcs_10_100_4_3.txt,2000,h6,4,0.0063,True
sigma-4,mglcs_10_100_4_3.txt,2000,h7,4,0.0064,True
sigma-4,mglcs_10_100_4_3.txt,2000,h8,3,0.0275,True
sigma-4,mglcs_10_100_4_3.txt,2000,h9,4,0.0259,True
sigma-4,mglcs_10_100_4_4.txt,2000,h1,3,0.0051,True
sigma-4,mglcs_10_100_4_4.txt,2000,h2,3,0.0052,True
sigma-4,mglcs_10_100_4_4.txt,2000,h3,3,0.0052,True
sigma-4,mglcs_10_100_4_4.txt,2000,h4,4,0.0066,True
sigma-4,mglcs_10_100_4_4.txt,2000,h5,3,0.0084,True
sigma-4,mglcs_10_100_4_4.txt,2000,h6,3,0.0052,True
sigma-4,mglcs_10_100_4_4.txt,2000,h7,3,0.0055,True
sigma-4,mglcs_10_100_4_4.txt,2000,h8,4,0.0292,True
sigma-4,mglcs_10_100_4_4.txt,2000,h9,3,0.0210,True
sigma-4,mglcs_10_100_4_5.txt,2000,h1,4,0.0061,True
sigma-4,mglcs_10_100_4_5.txt,2000,h2,4,0.0062,True
sigma-4,mglcs_10_100_4_5.txt,2000,h3,4,0.0062,True
sigma-4,mglcs_10_100_4_5.txt,2000,h4,4,0.0065,True
sigma-4,mglcs_10_100_4_5.txt,2000,h5,4,0.0095,True
sigma-4,mglcs_10_100_4_5.txt,2000,h6,4,0.0063,True
sigma-4,mglcs_10_100_4_5.txt,2000,h7,4,0.0063,True
sigma-4,mglcs_10_100_4_5.txt,2000,h8,4,0.0293,True
sigma-4,mglcs_10_100_4_5.txt,2000,h9,4,0.0290,True
sigma-4,mglcs_10_100_4_6.txt,2000,h1,5,0.0054,True
sigma-4,mglcs_10_100_4_6.txt,2000,h2,5,0.0055,True
sigma-4,mglcs_10_100_4_6.txt,2000,h3,5,0.0056,True
sigma-4,mglcs_10_100_4_6.txt,2000,h4,5,0.0058,True
sigma-4,mglcs_10_100_4_6.txt,2000,h5,5,0.0082,True
sigma-4,mglcs_10_100_4_6.txt,2000,h6,5,0.0054,True
sigma-4,mglcs_10_100_4_6.txt,2000,h7,5,0.0056,True
sigma-4,mglcs_10_100_4_6.txt,2000,h8,5,0.0219,True
sigma-4,mglcs_10_100_4_6.txt,2000,h9,5,0.0217,True
sigma-4,mglcs_10_100_4_7.txt,2000,h1,5,0.0069,True
sigma-4,mglcs_10_100_4_7.txt,2000,h2,4,0.0071,True
sigma-4,mglcs_10_100_4_7.txt,2000,h3,5,0.0078,True
sigma-4,mglcs_10_100_4_7.txt,2000,h4,3,0.0070,True
sigma-4,mglcs_10_100_4_7.txt,2000,h5,3,0.0093,True
sigma-4,mglcs_10_100_4_7.txt,2000,h6,5,0.0077,True
sigma-4,mglcs_10_100_4_7.txt,2000,h7,4,0.0077,True
sigma-4,mglcs_10_100_4_7.txt,2000,h8,5,0.0287,True
sigma-4,mglcs_10_100_4_7.txt,2000,h9,4,0.0295,True
sigma-4,mglcs_10_100_4_8.txt,2000,h1,2,0.0063,True
sigma-4,mglcs_10_100_4_8.txt,2000,h2,3,0.0072,True
sigma-4,mglcs_10_100_4_8.txt,2000,h3,2,0.0064,True
sigma-4,mglcs_10_100_4_8.txt,2000,h4,2,0.0062,True
sigma-4,mglcs_10_100_4_8.txt,2000,h5,3,0.0107,True
sigma-4,mglcs_10_100_4_8.txt,2000,h6,2,0.0060,True
sigma-4,mglcs_10_100_4_8.txt,2000,h7,3,0.0070,True
sigma-4,mglcs_10_100_4_8.txt,2000,h8,3,0.0314,True
sigma-4,mglcs_10_100_4_8.txt,2000,h9,3,0.0334,True
sigma-4,mglcs_10_100_4_9.txt,2000,h1,3,0.0063,True
sigma-4,mglcs_10_100_4_9.txt,2000,h2,3,0.0063,True
sigma-4,mglcs_10_100_4_9.txt,2000,h3,3,0.0070,True
sigma-4,mglcs_10_100_4_9.txt,2000,h4,2,0.0064,True
sigma-4,mglcs_10_100_4_9.txt,2000,h5,3,0.0093,True
sigma-4,mglcs_10_100_4_9.txt,2000,h6,3,0.0061,True
sigma-4,mglcs_10_100_4_9.txt,2000,h7,3,0.0063,True
sigma-4,mglcs_10_100_4_9.txt,2000,h8,3,0.0235,True
sigma-4,mglcs_10_100_4_9.txt,2000,h9,3,0.0230,True
sigma-4,mglcs_10_200_4_0.txt,2000,h1,5,0.0236,True
sigma-4,mglcs_10_200_4_0.txt,2000,h2,6,0.0221,True
sigma-4,mglcs_10_200_4_0.txt,2000,h3,5,0.0237,True
sigma-4,mglcs_10_200_4_0.txt,2000,h4,5,0.0236,True
sigma-4,mglcs_10_200_4_0.txt,2000,h5,6,0.0305,True
sigma-4,mglcs_10_200_4_0.txt,2000,h6,5,0.0236,True
sigma-4,mglcs_10_200_4_0.txt,2000,h7,5,0.0236,True
sigma-4,mglcs_10_200_4_0.txt,2000,h8,3,0.1702,True
sigma-4,mglcs_10_200_4_0.txt,2000,h9,4,0.1780,True
sigma-4,mglcs_10_200_4_1.txt,2000,h1,4,0.0233,True
sigma-4,mglcs_10_200_4_1.txt,2000,h2,4,0.0233,True
sigma-4,mglcs_10_200_4_1.txt,2000,h3,4,0.0233,True
sigma-4,mglcs_10_200_4_1.txt,2000,h4,3,0.0234,True
sigma-4,mglcs_10_200_4_1.txt,2000,h5,3,0.0332,True
sigma-4,mglcs_10_200_4_1.txt,2000,h6,4,0.0230,True
sigma-4,mglcs_10_200_4_1.txt,2000,h7,4,0.0247,True
sigma-4,mglcs_10_200_4_1.txt,2000,h8,3,0.1875,True
sigma-4,mglcs_10_200_4_1.txt,2000,h9,4,0.1901,True
sigma-4,mglcs_10_200_4_2.txt,2000,h1,3,0.0215,True
sigma-4,mglcs_10_200_4_2.txt,2000,h2,3,0.0224,True
sigma-4,mglcs_10_200_4_2.txt,2000,h3,3,0.0224,True
sigma-4,mglcs_10_200_4_2.txt,2000,h4,3,0.0229,True
sigma-4,mglcs_10_200_4_2.txt,2000,h5,3,0.0299,True
sigma-4,mglcs_10_200_4_2.txt,2000,h6,3,0.0213,True
sigma-4,mglcs_10_200_4_2.txt,2000,h7,3,0.0233,True
sigma-4,mglcs_10_200_4_2.txt,2000,h8,3,0.1683,True
sigma-4,mglcs_10_200_4_2.txt,2000,h9,3,0.1670,True
sigma-4,mglcs_10_200_4_3.txt,2000,h1,5,0.0254,True
sigma-4,mglcs_10_200_4_3.txt,2000,h2,3,0.0245,True
sigma-4,mglcs_10_200_4_3.txt,2000,h3,4,0.0211,True
sigma-4,mglcs_10_200_4_3.txt,2000,h4,4,0.0215,True
sigma-4,mglcs_10_200_4_3.txt,2000,h5,4,0.0304,True
sigma-4,mglcs_10_200_4_3.txt,2000,h6,5,0.0236,True
sigma-4,mglcs_10_200_4_3.txt,2000,h7,3,0.0237,True
sigma-4,mglcs_10_200_4_3.txt,2000,h8,3,0.1794,True
sigma-4,mglcs_10_200_4_3.txt,2000,h9,3,0.1794,True
sigma-4,mglcs_10_200_4_4.txt,2000,h1,3,0.0222,True
sigma-4,mglcs_10_200_4_4.txt,2000,h2,3,0.0230,True
sigma-4,mglcs_10_200_4_4.txt,2000,h3,3,0.0228,True
sigma-4,mglcs_10_200_4_4.txt,2000,h4,3,0.0232,True
sigma-4,mglcs_10_200_4_4.txt,2000,h5,3,0.0342,True
sigma-4,mglcs_10_200_4_4.txt,2000,h6,3,0.0231,True
sigma-4,mglcs_10_200_4_4.txt,2000,h7,3,0.0233,True
sigma-4,mglcs_10_200_4_4.txt,2000,h8,3,0.1535,True
sigma-4,mglcs_10_200_4_4.txt,2000,h9,3,0.1571,True
sigma-4,mglcs_10_200_4_5.txt,2000,h1,4,0.0227,True
sigma-4,mglcs_10_200_4_5.txt,2000,h2,4,0.0236,True
sigma-4,mglcs_10_200_4_5.txt,2000,h3,4,0.0237,True
sigma-4,mglcs_10_200_4_5.txt,2000,h4,4,0.0233,True
sigma-4,mglcs_10_200_4_5.txt,2000,h5,4,0.0324,True
sigma-4,mglcs_10_200_4_5.txt,2000,h6,4,0.0237,True
sigma-4,mglcs_10_200_4_5.txt,2000,h7,4,0.0237,True
sigma-4,mglcs_10_200_4_5.txt,2000,h8,4,0.1644,True
sigma-4,mglcs_10_200_4_5.txt,2000,h9,4,0.1634,True
sigma-4,mglcs_10_200_4_6.txt,2000,h1,3,0.0241,True
sigma-4,mglcs_10_200_4_6.txt,2000,h2,6,0.0265,True
sigma-4,mglcs_10_200_4_6.txt,2000,h3,2,0.0255,True
sigma-4,mglcs_10_200_4_6.txt,2000,h4,6,0.0252,True
sigma-4,mglcs_10_200_4_6.txt,2000,h5,3,0.0296,True
sigma-4,mglcs_10_200_4_6.txt,2000,h6,3,0.0208,True
sigma-4,mglcs_10_200_4_6.txt,2000,h7,6,0.0223,True
sigma-4,mglcs_10_200_4_6.txt,2000,h8,3,0.1580,True
sigma-4,mglcs_10_200_4_6.txt,2000,h9,6,0.1665,True
sigma-4,mglcs_10_200_4_7.txt,2000,h1,3,0.0206,True
sigma-4,mglcs_10_200_4_7.txt,2000,h2,3,0.0252,True
sigma-4,mglcs_10_200_4_7.txt,2000,h3,4,0.0256,True
sigma-4,mglcs_10_200_4_7.txt,2000,h4,3,0.0222,True
sigma-4,mglcs_10_200_4_7.txt,2000,h5,3,0.0378,True
sigma-4,mglcs_10_200_4_7.txt,2000,h6,3,0.0217,True
sigma-4,mglcs_10_200_4_7.txt,2000,h7,3,0.0224,True
sigma-4,mglcs_10_200_4_7.txt,2000,h8,3,0.1770,True
sigma-4,mglcs_10_200_4_7.txt,2000,h9,3,0.1936,True
sigma-4,mglcs_10_200_4_8.txt,2000,h1,3,0.0229,True
sigma-4,mglcs_10_200_4_8.txt,2000,h2,4,0.0225,True
sigma-4,mglcs_10_200_4_8.txt,2000,h3,3,0.0221,True
sigma-4,mglcs_10_200_4_8.txt,2000,h4,4,0.0248,True
sigma-4,mglcs_10_200_4_8.txt,2000,h5,4,0.0304,True
sigma-4,mglcs_10_200_4_8.txt,2000,h6,3,0.0212,True
sigma-4,mglcs_10_200_4_8.txt,2000,h7,4,0.0208,True
sigma-4,mglcs_10_200_4_8.txt,2000,h8,4,0.1591,True
sigma-4,mglcs_10_200_4_8.txt,2000,h9,4,0.1579,True
sigma-4,mglcs_10_200_4_9.txt,2000,h1,7,0.0222,True
sigma-4,mglcs_10_200_4_9.txt,2000,h2,4,0.0213,True
sigma-4,mglcs_10_200_4_9.txt,2000,h3,7,0.0225,True
sigma-4,mglcs_10_200_4_9.txt,2000,h4,4,0.0230,True
sigma-4,mglcs_10_200_4_9.txt,2000,h5,4,0.0302,True
sigma-4,mglcs_10_200_4_9.txt,2000,h6,4,0.0207,True
sigma-4,mglcs_10_200_4_9.txt,2000,h7,4,0.0214,True
sigma-4,mglcs_10_200_4_9.txt,2000,h8,4,0.1374,True
sigma-4,mglcs_10_200_4_9.txt,2000,h9,4,0.1496,True
sigma-4,mglcs_10_50_4_0.txt,2000,h1,5,0.0021,True
sigma-4,mglcs_10_50_4_0.txt,2000,h2,5,0.0022,True
sigma-4,mglcs_10_50_4_0.txt,2000,h3,5,0.0022,True
sigma-4,mglcs_10_50_4_0.txt,2000,h4,5,0.0023,True
sigma-4,mglcs_10_50_4_0.txt,2000,h5,5,0.0033,True
sigma-4,mglcs_10_50_4_0.txt,2000,h6,5,0.0021,True
sigma-4,mglcs_10_50_4_0.txt,2000,h7,5,0.0022,True
sigma-4,mglcs_10_50_4_0.txt,2000,h8,5,0.0047,True
sigma-4,mglcs_10_50_4_0.txt,2000,h9,5,0.0046,True
sigma-4,mglcs_10_50_4_1.txt,2000,h1,2,0.0018,True
sigma-4,mglcs_10_50_4_1.txt,2000,h2,2,0.0019,True
sigma-4,mglcs_10_50_4_1.txt,2000,h3,2,0.0019,True
sigma-4,mglcs_10_50_4_1.txt,2000,h4,2,0.0020,True
sigma-4,mglcs_10_50_4_1.txt,2000,h5,2,0.0028,True
sigma-4,mglcs_10_50_4_1.txt,2000,h6,2,0.0018,True
sigma-4,mglcs_10_50_4_1.txt,2000,h7,2,0.0019,True
sigma-4,mglcs_10_50_4_1.txt,2000,h8,2,0.0057,True
sigma-4,mglcs_10_50_4_1.txt,2000,h9,2,0.0056,True
sigma-4,mglcs_10_50_4_2.txt,2000,h1,4,0.0018,True
sigma-4,mglcs_10_50_4_2.txt,2000,h2,4,0.0025,True
sigma-4,mglcs_10_50_4_2.txt,2000,h3,4,0.0025,True
sigma-4,mglcs_10_50_4_2.txt,2000,h4,4,0.0019,True
sigma-4,mglcs_10_50_4_2.txt,2000,h5,4,0.0027,True
sigma-4,mglcs_10_50_4_2.txt,2000,h6,4,0.0018,True
sigma-4,mglcs_10_50_4_2.txt,2000,h7,4,0.0018,True
sigma-4,mglcs_10_50_4_2.txt,2000,h8,4,0.0050,True
sigma-4,mglcs_10_50_4_2.txt,2000,h9,4,0.0048,True
sigma-4,mglcs_10_50_4_3.txt,2000,h1,3,0.0023,True
sigma-4,mglcs_10_50_4_3.txt,2000,h2,3,0.0022,True
sigma-4,mglcs_10_50_4_3.txt,2000,h3,3,0.0023,True
sigma-4,mglcs_10_50_4_3.txt,2000,h4,3,0.0024,True
sigma-4,mglcs_10_50_4_3.txt,2000,h5,3,0.0034,True
sigma-4,mglcs_10_50_4_3.txt,2000,h6,3,0.0022,True
sigma-4,mglcs_10_50_4_3.txt,2000,h7,3,0.0023,True
sigma-4,mglcs_10_50_4_3.txt,2000,h8,3,0.0066,True
sigma-4,mglcs_10_50_4_3.txt,2000,h9,3,0.0061,True
sigma-4,mglcs_10_50_4_4.txt,2000,h1,2,0.0019,True
sigma-4,mglcs_10_50_4_4.txt,2000,h2,3,0.0018,True
sigma-4,mglcs_10_50_4_4.txt,2000,h3,2,0.0020,True
sigma-4,mglcs_10_50_4_4.txt,2000,h4,2,0.0021,True
sigma-4,mglcs_10_50_4_4.txt,2000,h5,3,0.0029,True
sigma-4,mglcs_10_50_4_4.txt,2000,h6,2,0.0019,True
sigma-4,mglcs_10_50_4_4.txt,2000,h7,3,0.0018,True
sigma-4,mglcs_10_50_4_4.txt,2000,h8,2,0.0047,True
sigma-4,mglcs_10_50_4_4.txt,2000,h9,3,0.0050,True
sigma-4,mglcs_10_50_4_5.txt,2000,h1,2,0.0016,True
sigma-4,mglcs_10_50_4_5.txt,2000,h2,2,0.0016,True
sigma-4,mglcs_10_50_4_5.txt,2000,h3,2,0.0030,True
sigma-4,mglcs_10_50_4_5.txt,2000,h4,2,0.0025,True
sigma-4,mglcs_10_50_4_5.txt,2000,h5,2,0.0024,True
sigma-4,mglcs_10_50_4_5.txt,2000,h6,2,0.0016,True
sigma-4,mglcs_10_50_4_5.txt,2000,h7,2,0.0016,True
sigma-4,mglcs_10_50_4_5.txt,2000,h8,2,0.0051,True
sigma-4,mglcs_10_50_4_5.txt,2000,h9,2,0.0050,True
sigma-4,mglcs_10_50_4_6.txt,2000,h1,2,0.0016,True
sigma-4,mglcs_10_50_4_6.txt,2000,h2,2,0.0019,True
sigma-4,mglcs_10_50_4_6.txt,2000,h3,2,0.0020,True
sigma-4,mglcs_10_50_4_6.txt,2000,h4,2,0.0017,True
sigma-4,mglcs_10_50_4_6.txt,2000,h5,2,0.0029,True
sigma-4,mglcs_10_50_4_6.txt,2000,h6,2,0.0016,True
sigma-4,mglcs_10_50_4_6.txt,2000,h7,2,0.0019,True
sigma-4,mglcs_10_50_4_6.txt,2000,h8,2,0.0052,True
sigma-4,mglcs_10_50_4_6.txt,2000,h9,2,0.0055,True
sigma-4,mglcs_10_50_4_7.txt,2000,h1,2,0.0017,True
sigma-4,mglcs_10_50_4_7.txt,2000,h2,2,0.0019,True
sigma-4,mglcs_10_50_4_7.txt,2000,h3,2,0.0021,True
sigma-4,mglcs_10_50_4_7.txt,2000,h4,2,0.0019,True
sigma-4,mglcs_10_50_4_7.txt,2000,h5,2,0.0025,True
sigma-4,mglcs_10_50_4_7.txt,2000,h6,2,0.0017,True
sigma-4,mglcs_10_50_4_7.txt,2000,h7,2,0.0017,True
sigma-4,mglcs_10_50_4_7.txt,2000,h8,2,0.0051,True
sigma-4,mglcs_10_50_4_7.txt,2000,h9,2,0.0050,True
sigma-4,mglcs_10_50_4_8.txt,2000,h1,2,0.0023,True
sigma-4,mglcs_10_50_4_8.txt,2000,h2,2,0.0021,True
sigma-4,mglcs_10_50_4_8.txt,2000,h3,2,0.0021,True
sigma-4,mglcs_10_50_4_8.txt,2000,h4,2,0.0022,True
sigma-4,mglcs_10_50_4_8.txt,2000,h5,2,0.0065,True
sigma-4,mglcs_10_50_4_8.txt,2000,h6,2,0.0026,True
sigma-4,mglcs_10_50_4_8.txt,2000,h7,2,0.0031,True
sigma-4,mglcs_10_50_4_8.txt,2000,h8,2,0.0061,True
sigma-4,mglcs_10_50_4_8.txt,2000,h9,2,0.0055,True
sigma-4,mglcs_10_50_4_9.txt,2000,h1,4,0.0019,True
sigma-4,mglcs_10_50_4_9.txt,2000,h2,4,0.0023,True
sigma-4,mglcs_10_50_4_9.txt,2000,h3,4,0.0020,True
sigma-4,mglcs_10_50_4_9.txt,2000,h4,4,0.0020,True
sigma-4,mglcs_10_50_4_9.txt,2000,h5,4,0.0039,True
sigma-4,mglcs_10_50_4_9.txt,2000,h6,4,0.0019,True
sigma-4,mglcs_10_50_4_9.txt,2000,h7,4,0.0022,True
sigma-4,mglcs_10_50_4_9.txt,2000,h8,4,0.0042,True
sigma-4,mglcs_10_50_4_9.txt,2000,h9,4,0.0048,True
sigma-4,mglcs_2_100_4_0.txt,2000,h1,54,1.3030,True
sigma-4,mglcs_2_100_4_0.txt,2000,h2,62,1.9818,True
sigma-4,mglcs_2_100_4_0.txt,2000,h3,54,1.3649,True
sigma-4,mglcs_2_100_4_0.txt,2000,h4,48,1.4795,True
sigma-4,mglcs_2_100_4_0.txt,2000,h5,62,3.2875,True
sigma-4,mglcs_2_100_4_0.txt,2000,h6,59,1.6526,True
sigma-4,mglcs_2_100_4_0.txt,2000,h7,62,2.0608,True
sigma-4,mglcs_2_100_4_0.txt,2000,h8,40,1.1758,True
sigma-4,mglcs_2_100_4_0.txt,2000,h9,62,2.1570,True
sigma-4,mglcs_2_100_4_1.txt,2000,h1,57,1.2690,True
sigma-4,mglcs_2_100_4_1.txt,2000,h2,61,1.7747,True
sigma-4,mglcs_2_100_4_1.txt,2000,h3,52,1.3157,True
sigma-4,mglcs_2_100_4_1.txt,2000,h4,54,1.4210,True
sigma-4,mglcs_2_100_4_1.txt,2000,h5,61,2.9305,True
sigma-4,mglcs_2_100_4_1.txt,2000,h6,50,1.2648,True
sigma-4,mglcs_2_100_4_1.txt,2000,h7,61,1.8355,True
sigma-4,mglcs_2_100_4_1.txt,2000,h8,39,1.0442,True
sigma-4,mglcs_2_100_4_1.txt,2000,h9,61,1.9186,True
sigma-4,mglcs_2_100_4_2.txt,2000,h1,54,1.2869,True
sigma-4,mglcs_2_100_4_2.txt,2000,h2,66,2.1818,True
sigma-4,mglcs_2_100_4_2.txt,2000,h3,52,1.5762,True
sigma-4,mglcs_2_100_4_2.txt,2000,h4,57,1.8581,True
sigma-4,mglcs_2_100_4_2.txt,2000,h5,64,3.5083,True
sigma-4,mglcs_2_100_4_2.txt,2000,h6,61,1.9424,True
sigma-4,mglcs_2_100_4_2.txt,2000,h7,66,2.2900,True
sigma-4,mglcs_2_100_4_2.txt,2000,h8,41,1.2336,True
sigma-4,mglcs_2_100_4_2.txt,2000,h9,66,2.3860,True
sigma-4,mglcs_2_100_4_3.txt,2000,h1,55,1.0168,True
sigma-4,mglcs_2_100_4_3.txt,2000,h2,61,1.4914,True
sigma-4,mglcs_2_100_4_3.txt,2000,h3,53,0.9892,True
sigma-4,mglcs_2_100_4_3.txt,2000,h4,49,1.0503,True
sigma-4,mglcs_2_100_4_3.txt,2000,h5,61,2.4203,True
sigma-4,mglcs_2_100_4_3.txt,2000,h6,57,1.3030,True
sigma-4,mglcs_2_100_4_3.txt,2000,h7,61,1.5510,True
sigma-4,mglcs_2_100_4_3.txt,2000,h8,45,0.8501,True
sigma-4,mglcs_2_100_4_3.txt,2000,h9,61,1.5855,True
sigma-4,mglcs_2_100_4_4.txt,2000,h1,50,1.0457,True
sigma-4,mglcs_2_100_4_4.txt,2000,h2,62,1.7513,True
sigma-4,mglcs_2_100_4_4.txt,2000,h3,55,1.4309,True
sigma-4,mglcs_2_100_4_4.txt,2000,h4,49,1.2817,True
sigma-4,mglcs_2_100_4_4.txt,2000,h5,62,2.9525,True
sigma-4,mglcs_2_100_4_4.txt,2000,h6,57,1.3770,True
sigma-4,mglcs_2_100_4_4.txt,2000,h7,61,1.7650,True
sigma-4,mglcs_2_100_4_4.txt,2000,h8,41,0.9884,True
sigma-4,mglcs_2_100_4_4.txt,2000,h9,63,1.9307,True
sigma-4,mglcs_2_100_4_5.txt,2000,h1,52,1.0531,True
sigma-4,mglcs_2_100_4_5.txt,2000,h2,60,1.6791,True
sigma-4,mglcs_2_100_4_5.txt,2000,h3,54,1.3573,True
sigma-4,mglcs_2_100_4_5.txt,2000,h4,51,1.4934,True
