sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-2,mglcs_2_200_2_8.txt,500,h2,76,1.0200,True
sigma-2,mglcs_2_200_2_8.txt,500,h3,130,1.3820,True
sigma-2,mglcs_2_200_2_8.txt,500,h4,126,1.4582,True
sigma-2,mglcs_2_200_2_8.txt,500,h5,138,2.3651,True
sigma-2,mglcs_2_200_2_8.txt,500,h6,105,1.2498,True
sigma-2,mglcs_2_200_2_8.txt,500,h7,76,1.0209,True
sigma-2,mglcs_2_200_2_8.txt,500,h8,69,0.9115,True
sigma-2,mglcs_2_200_2_9.txt,500,h1,128,1.0581,True
sigma-2,mglcs_2_200_2_9.txt,500,h2,86,1.0876,True
sigma-2,mglcs_2_200_2_9.txt,500,h3,82,1.0436,True
sigma-2,mglcs_2_200_2_9.txt,500,h4,88,1.0999,True
sigma-2,mglcs_2_200_2_9.txt,500,h5,92,1.7548,True
sigma-2,mglcs_2_200_2_9.txt,500,h6,87,1.1063,True
sigma-2,mglcs_2_200_2_9.txt,500,h7,86,1.2302,True
sigma-2,mglcs_2_200_2_9.txt,500,h8,100,1.2854,True
sigma-2,mglcs_2_50_2_0.txt,500,h1,24,0.0011,True
sigma-2,mglcs_2_50_2_0.txt,500,h2,24,0.0009,True
sigma-2,mglcs_2_50_2_0.txt,500,h3,24,0.0009,True
sigma-2,mglcs_2_50_2_0.txt,500,h4,24,0.0013,True
sigma-2,mglcs_2_50_2_0.txt,500,h5,24,0.0020,True
sigma-2,mglcs_2_50_2_0.txt,500,h6,24,0.0008,True
sigma-2,mglcs_2_50_2_0.txt,500,h7,24,0.0009,True
sigma-2,mglcs_2_50_2_0.txt,500,h8,24,0.0017,True
sigma-2,mglcs_2_50_2_1.txt,500,h1,36,0.0475,True
sigma-2,mglcs_2_50_2_1.txt,500,h2,36,0.0545,True
sigma-2,mglcs_2_50_2_1.txt,500,h3,36,0.0511,True
sigma-2,mglcs_2_50_2_1.txt,500,h4,36,0.0567,True
sigma-2,mglcs_2_50_2_1.txt,500,h5,36,0.0823,True
sigma-2,mglcs_2_50_2_1.txt,500,h6,36,0.0522,True
sigma-2,mglcs_2_50_2_1.txt,500,h7,36,0.0543,True
sigma-2,mglcs_2_50_2_1.txt,500,h8,36,0.0627,True
sigma-2,mglcs_2_50_2_2.txt,500,h1,36,0.0109,True
sigma-2,mglcs_2_50_2_2.txt,500,h2,36,0.0121,True
sigma-2,mglcs_2_50_2_2.txt,500,h3,36,0.0120,True
sigma-2,mglcs_2_50_2_2.txt,500,h4,36,0.0126,True
sigma-2,mglcs_2_50_2_2.txt,500,h5,36,0.0198,True
sigma-2,mglcs_2_50_2_2.txt,500,h6,36,0.0113,True
sigma-2,mglcs_2_50_2_2.txt,500,h7,36,0.0128,True
sigma-2,mglcs_2_50_2_2.txt,500,h8,36,0.0149,True
sigma-2,mglcs_2_50_2_3.txt,500,h1,38,0.0063,True
sigma-2,mglcs_2_50_2_3.txt,500,h2,38,0.0069,True
sigma-2,mglcs_2_50_2_3.txt,500,h3,38,0.0068,True
sigma-2,mglcs_2_50_2_3.txt,500,h4,38,0.0079,True
sigma-2,mglcs_2_50_2_3.txt,500,h5,38,0.0110,True
sigma-2,mglcs_2_50_2_3.txt,500,h6,38,0.0067,True
sigma-2,mglcs_2_50_2_3.txt,500,h7,38,0.0074,True
sigma-2,mglcs_2_50_2_3.txt,500,h8,38,0.0088,True
sigma-2,mglcs_2_50_2_4.txt,500,h1,37,0.0036,True
sigma-2,mglcs_2_50_2_4.txt,500,h2,37,0.0019,True
sigma-2,mglcs_2_50_2_4.txt,500,h3,37,0.0017,True
sigma-2,mglcs_2_50_2_4.txt,500,h4,37,0.0029,True
sigma-2,mglcs_2_50_2_4.txt,500,h5,37,0.0029,True
sigma-2,mglcs_2_50_2_4.txt,500,h6,37,0.0016,True
sigma-2,mglcs_2_50_2_4.txt,500,h7,37,0.0018,True
sigma-2,mglcs_2_50_2_4.txt,500,h8,37,0.0027,True
sigma-2,mglcs_2_50_2_5.txt,500,h1,36,0.0067,True
sigma-2,mglcs_2_50_2_5.txt,500,h2,36,0.0072,True
sigma-2,mglcs_2_50_2_5.txt,500,h3,36,0.0078,True
sigma-2,mglcs_2_50_2_5.txt,500,h4,36,0.0078,True
sigma-2,mglcs_2_50_2_5.txt,500,h5,36,0.0112,True
sigma-2,mglcs_2_50_2_5.txt,500,h6,36,0.0099,True
sigma-2,mglcs_2_50_2_5.txt,500,h7,36,0.0075,True
sigma-2,mglcs_2_50_2_5.txt,500,h8,36,0.0092,True
sigma-2,mglcs_2_50_2_6.txt,500,h1,38,0.0113,True
sigma-2,mglcs_2_50_2_6.txt,500,h2,38,0.0128,True
sigma-2,mglcs_2_50_2_6.txt,500,h3,38,0.0120,True
sigma-2,mglcs_2_50_2_6.txt,500,h4,38,0.0125,True
sigma-2,mglcs_2_50_2_6.txt,500,h5,38,0.0195,True
sigma-2,mglcs_2_50_2_6.txt,500,h6,38,0.0115,True
sigma-2,mglcs_2_50_2_6.txt,500,h7,38,0.0127,True
sigma-2,mglcs_2_50_2_6.txt,500,h8,38,0.0145,True
sigma-2,mglcs_2_50_2_7.txt,500,h1,38,0.0068,True
sigma-2,mglcs_2_50_2_7.txt,500,h2,38,0.0073,True
sigma-2,mglcs_2_50_2_7.txt,500,h3,38,0.0073,True
sigma-2,mglcs_2_50_2_7.txt,500,h4,38,0.0088,True
sigma-2,mglcs_2_50_2_7.txt,500,h5,38,0.0124,True
sigma-2,mglcs_2_50_2_7.txt,500,h6,38,0.0101,True
sigma-2,mglcs_2_50_2_7.txt,500,h7,38,0.0114,True
sigma-2,mglcs_2_50_2_7.txt,500,h8,38,0.0093,True
sigma-2,mglcs_2_50_2_8.txt,500,h1,20,0.0028,True
sigma-2,mglcs_2_50_2_8.txt,500,h2,20,0.0027,True
sigma-2,mglcs_2_50_2_8.txt,500,h3,20,0.0027,True
sigma-2,mglcs_2_50_2_8.txt,500,h4,20,0.0026,True
sigma-2,mglcs_2_50_2_8.txt,500,h5,20,0.0042,True
sigma-2,mglcs_2_50_2_8.txt,500,h6,20,0.0025,True
sigma-2,mglcs_2_50_2_8.txt,500,h7,20,0.0032,True
sigma-2,mglcs_2_50_2_8.txt,500,h8,20,0.0040,True
sigma-2,mglcs_2_50_2_9.txt,500,h1,38,0.0366,True
sigma-2,mglcs_2_50_2_9.txt,500,h2,38,0.0402,True
sigma-2,mglcs_2_50_2_9.txt,500,h3,38,0.0410,True
sigma-2,mglcs_2_50_2_9.txt,500,h4,38,0.0435,True
sigma-2,mglcs_2_50_2_9.txt,500,h5,38,0.0637,True
sigma-2,mglcs_2_50_2_9.txt,500,h6,38,0.0398,True
sigma-2,mglcs_2_50_2_9.txt,500,h7,38,0.0538,True
sigma-2,mglcs_2_50_2_9.txt,500,h8,38,0.0641,True
sigma-2,mglcs_3_100_2_0.txt,500,h1,37,0.0370,True
sigma-2,mglcs_3_100_2_0.txt,500,h2,37,0.0346,True
sigma-2,mglcs_3_100_2_0.txt,500,h3,37,0.0340,True
sigma-2,mglcs_3_100_2_0.txt,500,h4,37,0.0388,True
sigma-2,mglcs_3_100_2_0.txt,500,h5,37,0.0572,True
sigma-2,mglcs_3_100_2_0.txt,500,h6,37,0.0482,True
sigma-2,mglcs_3_100_2_0.txt,500,h7,37,0.0426,True
sigma-2,mglcs_3_100_2_0.txt,500,h8,37,0.0535,True
sigma-2,mglcs_3_100_2_1.txt,500,h1,42,0.0371,True
sigma-2,mglcs_3_100_2_1.txt,500,h2,32,0.0705,True
sigma-2,mglcs_3_100_2_1.txt,500,h3,40,0.1380,True
sigma-2,mglcs_3_100_2_1.txt,500,h4,42,0.0492,True
sigma-2,mglcs_3_100_2_1.txt,500,h5,32,0.1136,True
sigma-2,mglcs_3_100_2_1.txt,500,h6,42,0.0421,True
sigma-2,mglcs_3_100_2_1.txt,500,h7,32,0.0924,True
sigma-2,mglcs_3_100_2_1.txt,500,h8,42,0.1545,True
sigma-2,mglcs_3_100_2_2.txt,500,h1,27,0.0195,True
sigma-2,mglcs_3_100_2_2.txt,500,h2,27,0.0200,True
sigma-2,mglcs_3_100_2_2.txt,500,h3,27,0.0205,True
sigma-2,mglcs_3_100_2_2.txt,500,h4,27,0.0217,True
sigma-2,mglcs_3_100_2_2.txt,500,h5,27,0.0332,True
sigma-2,mglcs_3_100_2_2.txt,500,h6,27,0.0226,True
sigma-2,mglcs_3_100_2_2.txt,500,h7,27,0.0235,True
sigma-2,mglcs_3_100_2_2.txt,500,h8,27,0.0527,True
sigma-2,mglcs_3_100_2_3.txt,500,h1,42,0.1030,True
sigma-2,mglcs_3_100_2_3.txt,500,h2,42,0.0978,True
sigma-2,mglcs_3_100_2_3.txt,500,h3,42,0.0975,True
sigma-2,mglcs_3_100_2_3.txt,500,h4,42,0.1007,True
sigma-2,mglcs_3_100_2_3.txt,500,h5,42,0.1370,True
sigma-2,mglcs_3_100_2_3.txt,500,h6,42,0.0956,True
sigma-2,mglcs_3_100_2_3.txt,500,h7,42,0.0996,True
sigma-2,mglcs_3_100_2_3.txt,500,h8,42,0.1114,True
sigma-2,mglcs_3_100_2_4.txt,500,h1,48,0.0421,True
sigma-2,mglcs_3_100_2_4.txt,500,h2,48,0.0386,True
sigma-2,mglcs_3_100_2_4.txt,500,h3,48,0.0361,True
sigma-2,mglcs_3_100_2_4.txt,500,h4,48,0.0376,True
sigma-2,mglcs_3_100_2_4.txt,500,h5,48,0.0530,True
sigma-2,mglcs_3_100_2_4.txt,500,h6,48,0.0353,True
sigma-2,mglcs_3_100_2_4.txt,500,h7,48,0.0376,True
sigma-2,mglcs_3_100_2_4.txt,500,h8,48,0.0429,True
sigma-2,mglcs_3_100_2_5.txt,500,h1,30,0.0713,True
sigma-2,mglcs_3_100_2_5.txt,500,h2,30,0.0766,True
sigma-2,mglcs_3_100_2_5.txt,500,h3,30,0.0783,True
sigma-2,mglcs_3_100_2_5.txt,500,h4,30,0.0774,True
sigma-2,mglcs_3_100_2_5.txt,500,h5,30,0.1095,True
sigma-2,mglcs_3_100_2_5.txt,500,h6,30,0.0723,True
sigma-2,mglcs_3_100_2_5.txt,500,h7,30,0.0756,True
sigma-2,mglcs_3_100_2_5.txt,500,h8,30,0.0860,True
sigma-2,mglcs_3_100_2_6.txt,500,h1,57,0.2541,True
sigma-2,mglcs_3_100_2_6.txt,500,h2,57,0.2904,True
sigma-2,mglcs_3_100_2_6.txt,500,h3,57,0.2937,True
sigma-2,mglcs_3_100_2_6.txt,500,h4,57,0.2849,True
sigma-2,mglcs_3_100_2_6.txt,500,h5,57,0.4281,True
sigma-2,mglcs_3_100_2_6.txt,500,h6,57,0.2662,True
sigma-2,mglcs_3_100_2_6.txt,500,h7,57,0.3018,True
sigma-2,mglcs_3_100_2_6.txt,500,h8,54,0.2794,True
sigma-2,mglcs_3_100_2_7.txt,500,h1,35,0.0442,True
sigma-2,mglcs_3_100_2_7.txt,500,h2,35,0.0419,True
sigma-2,mglcs_3_100_2_7.txt,500,h3,41,0.0135,True
sigma-2,mglcs_3_100_2_7.txt,500,h4,35,0.0434,True
sigma-2,mglcs_3_100_2_7.txt,500,h5,35,0.0651,True
sigma-2,mglcs_3_100_2_7.txt,500,h6,35,0.0442,True
sigma-2,mglcs_3_100_2_7.txt,500,h7,35,0.0448,True
sigma-2,mglcs_3_100_2_7.txt,500,h8,35,0.0600,True
sigma-2,mglcs_3_100_2_8.txt,500,h1,26,0.0408,True
sigma-2,mglcs_3_100_2_8.txt,500,h2,26,0.0444,True
sigma-2,mglcs_3_100_2_8.txt,500,h3,26,0.0436,True
sigma-2,mglcs_3_100_2_8.txt,500,h4,26,0.0434,True
sigma-2,mglcs_3_100_2_8.txt,500,h5,26,0.0649,True
sigma-2,mglcs_3_100_2_8.txt,500,h6,26,0.0421,True
sigma-2,mglcs_3_100_2_8.txt,500,h7,26,0.0423,True
sigma-2,mglcs_3_100_2_8.txt,500,h8,26,0.0527,True
sigma-2,mglcs_3_100_2_9.txt,500,h1,42,0.0578,True
sigma-2,mglcs_3_100_2_9.txt,500,h2,42,0.0680,True
sigma-2,mglcs_3_100_2_9.txt,500,h3,42,0.0601,True
sigma-2,mglcs_3_100_2_9.txt,500,h4,42,0.0710,True
sigma-2,mglcs_3_100_2_9.txt,500,h5,42,0.1094,True
sigma-2,mglcs_3_100_2_9.txt,500,h6,42,0.0641,True
sigma-2,mglcs_3_100_2_9.txt,500,h7,42,0.0673,True
sigma-2,mglcs_3_100_2_9.txt,500,h8,40,0.0783,True
sigma-2,mglcs_3_200_2_0.txt,500,h1,95,0.6273,True
sigma-2,mglcs_3_200_2_0.txt,500,h2,70,0.6801,True
sigma-2,mglcs_3_200_2_0.txt,500,h3,66,0.6533,True
sigma-2,mglcs_3_200_2_0.txt,500,h4,95,0.7445,True
sigma-2,mglcs_3_200_2_0.txt,500,h5,70,1.0786,True
sigma-2,mglcs_3_200_2_0.txt,500,h6,82,0.7353,True
sigma-2,mglcs_3_200_2_0.txt,500,h7,69,0.8838,True
sigma-2,mglcs_3_200_2_0.txt,500,h8,65,0.8860,True
sigma-2,mglcs_3_200_2_1.txt,500,h1,73,0.2908,True
sigma-2,mglcs_3_200_2_1.txt,500,h2,85,0.4203,True
sigma-2,mglcs_3_200_2_1.txt,500,h3,83,0.3244,True
sigma-2,mglcs_3_200_2_1.txt,500,h4,70,0.2898,True
sigma-2,mglcs_3_200_2_1.txt,500,h5,85,0.6315,True
sigma-2,mglcs_3_200_2_1.txt,500,h6,73,0.3230,True
sigma-2,mglcs_3_200_2_1.txt,500,h7,85,0.3930,True
sigma-2,mglcs_3_200_2_1.txt,500,h8,71,0.3694,True
sigma-2,mglcs_3_200_2_2.txt,500,h1,85,0.5699,True
sigma-2,mglcs_3_200_2_2.txt,500,h2,88,0.7901,True
sigma-2,mglcs_3_200_2_2.txt,500,h3,69,0.6858,True
sigma-2,mglcs_3_200_2_2.txt,500,h4,85,0.6679,True
sigma-2,mglcs_3_200_2_2.txt,500,h5,90,1.2674,True
sigma-2,mglcs_3_200_2_2.txt,500,h6,44,0.1966,True
sigma-2,mglcs_3_200_2_2.txt,500,h7,46,0.2244,True
sigma-2,mglcs_3_200_2_2.txt,500,h8,37,0.2361,True
sigma-2,mglcs_3_200_2_3.txt,500,h1,40,0.1213,True
sigma-2,mglcs_3_200_2_3.txt,500,h2,40,0.1249,True
sigma-2,mglcs_3_200_2_3.txt,500,h3,40,0.1249,True
sigma-2,mglcs_3_200_2_3.txt,500,h4,40,0.1282,True
sigma-2,mglcs_3_200_2_3.txt,500,h5,40,0.1774,True
sigma-2,mglcs_3_200_2_3.txt,500,h6,40,0.1295,True
sigma-2,mglcs_3_200_2_3.txt,500,h7,40,0.1277,True
sigma-2,mglcs_3_200_2_3.txt,500,h8,40,0.1758,True
sigma-2,mglcs_3_200_2_4.txt,500,h1,91,0.5862,True
sigma-2,mglcs_3_200_2_4.txt,500,h2,87,0.5930,True
sigma-2,mglcs_3_200_2_4.txt,500,h3,80,0.5376,True
sigma-2,mglcs_3_200_2_4.txt,500,h4,82,0.6067,True
sigma-2,mglcs_3_200_2_4.txt,500,h5,87,0.9217,True
sigma-2,mglcs_3_200_2_4.txt,500,h6,89,0.6481,True
sigma-2,mglcs_3_200_2_4.txt,500,h7,87,0.6567,True
sigma-2,mglcs_3_200_2_4.txt,500,h8,76,0.6720,True
sigma-2,mglcs_3_200_2_5.txt,500,h1,31,0.0349,True
sigma-2,mglcs_3_200_2_5.txt,500,h2,36,0.0307,True
sigma-2,mglcs_3_200_2_5.txt,500,h3,31,0.0354,True
sigma-2,mglcs_3_200_2_5.txt,500,h4,31,0.0358,True
sigma-2,mglcs_3_200_2_5.txt,500,h5,31,0.0509,True
sigma-2,mglcs_3_200_2_5.txt,500,h6,31,0.0187,True
sigma-2,mglcs_3_200_2_5.txt,500,h7,31,0.0190,True
sigma-2,mglcs_3_200_2_5.txt,500,h8,36,0.0741,True
sigma-2,mglcs_3_200_2_6.txt,500,h1,24,0.0426,True
sigma-2,mglcs_3_200_2_6.txt,500,h2,24,0.0406,True
sigma-2,mglcs_3_200_2_6.txt,500,h3,24,0.0440,True
sigma-2,mglcs_3_200_2_6.txt,500,h4,24,0.0424,True
sigma-2,mglcs_3_200_2_6.txt,500,h5,24,0.0594,True
sigma-2,mglcs_3_200_2_6.txt,500,h6,24,0.0402,True
sigma-2,mglcs_3_200_2_6.txt,500,h7,24,0.0441,True
sigma-2,mglcs_3_200_2_6.txt,500,h8,24,0.0911,True
sigma-2,mglcs_3_200_2_7.txt,500,h1,42,0.0224,True
sigma-2,mglcs_3_200_2_7.txt,500,h2,27,0.1435,True
sigma-2,mglcs_3_200_2_7.txt,500,h3,42,0.0235,True
sigma-2,mglcs_3_200_2_7.txt,500,h4,42,0.0217,True
sigma-2,mglcs_3_200_2_7.txt,500,h5,27,0.2231,True
sigma-2,mglcs_3_200_2_7.txt,500,h6,27,0.1335,True
sigma-2,mglcs_3_200_2_7.txt,500,h7,27,0.1375,True
sigma-2,mglcs_3_200_2_7.txt,500,h8,27,0.1922,True
sigma-2,mglcs_3_200_2_8.txt,500,h1,48,0.5298,True
sigma-2,mglcs_3_200_2_8.txt,500,h2,50,0.6599,True
sigma-2,mglcs_3_200_2_8.txt,500,h3,48,0.5972,True
sigma-2,mglcs_3_200_2_8.txt,500,h4,48,0.6449,True
sigma-2,mglcs_3_200_2_8.txt,500,h5,50,0.9255,True
sigma-2,mglcs_3_200_2_8.txt,500,h6,50,0.6297,True
sigma-2,mglcs_3_200_2_8.txt,500,h7,50,0.6294,True
sigma-2,mglcs_3_200_2_8.txt,500,h8,50,0.6931,True
sigma-2,mglcs_3_200_2_9.txt,500,h1,42,0.1669,True
sigma-2,mglcs_3_200_2_9.txt,500,h2,76,0.5045,True
sigma-2,mglcs_3_200_2_9.txt,500,h3,74,0.2642,True
sigma-2,mglcs_3_200_2_9.txt,500,h4,42,0.1713,True
sigma-2,mglcs_3_200_2_9.txt,500,h5,76,0.7940,True
sigma-2,mglcs_3_200_2_9.txt,500,h6,60,0.1874,True
sigma-2,mglcs_3_200_2_9.txt,500,h7,76,0.5206,True
sigma-2,mglcs_3_200_2_9.txt,500,h8,72,0.3291,True
sigma-2,mglcs_3_50_2_0.txt,500,h1,30,0.0213,True
sigma-2,mglcs_3_50_2_0.txt,500,h2,30,0.0222,True
sigma-2,mglcs_3_50_2_0.txt,500,h3,30,0.0230,True
sigma-2,mglcs_3_50_2_0.txt,500,h4,30,0.0243,True
sigma-2,mglcs_3_50_2_0.txt,500,h5,30,0.0360,True
sigma-2,mglcs_3_50_2_0.txt,500,h6,30,0.0215,True
sigma-2,mglcs_3_50_2_0.txt,500,h7,30,0.0266,True
sigma-2,mglcs_3_50_2_0.txt,500,h8,30,0.0296,True
sigma-2,mglcs_3_50_2_1.txt,500,h1,17,0.0030,True
sigma-2,mglcs_3_50_2_1.txt,500,h2,17,0.0025,True
sigma-2,mglcs_3_50_2_1.txt,500,h3,17,0.0025,True
sigma-2,mglcs_3_50_2_1.txt,500,h4,17,0.0026,True
sigma-2,mglcs_3_50_2_1.txt,500,h5,17,0.0049,True
sigma-2,mglcs_3_50_2_1.txt,500,h6,17,0.0023,True
sigma-2,mglcs_3_50_2_1.txt,500,h7,17,0.0029,True
sigma-2,mglcs_3_50_2_1.txt,500,h8,17,0.0067,True
sigma-2,mglcs_3_50_2_2.txt,500,h1,34,0.0704,True
sigma-2,mglcs_3_50_2_2.txt,500,h2,34,0.0756,True
sigma-2,mglcs_3_50_2_2.txt,500,h3,34,0.0816,True
sigma-2,mglcs_3_50_2_2.txt,500,h4,34,0.0768,True
sigma-2,mglcs_3_50_2_2.txt,500,h5,34,0.1186,True
sigma-2,mglcs_3_50_2_2.txt,500,h6,34,0.0727,True
sigma-2,mglcs_3_50_2_2.txt,500,h7,34,0.0751,True
sigma-2,mglcs_3_50_2_2.txt,500,h8,34,0.0841,True
sigma-2,mglcs_3_50_2_3.txt,500,h1,21,0.0028,True
sigma-2,mglcs_3_50_2_3.txt,500,h2,21,0.0025,True
sigma-2,mglcs_3_50_2_3.txt,500,h3,21,0.0024,True
sigma-2,mglcs_3_50_2_3.txt,500,h4,21,0.0026,True
sigma-2,mglcs_3_50_2_3.txt,500,h5,21,0.0040,True
sigma-2,mglcs_3_50_2_3.txt,500,h6,21,0.0023,True
sigma-2,mglcs_3_50_2_3.txt,500,h7,21,0.0026,True
sigma-2,mglcs_3_50_2_3.txt,500,h8,21,0.0044,True
sigma-2,mglcs_3_50_2_4.txt,500,h1,33,0.0201,True
sigma-2,mglcs_3_50_2_4.txt,500,h2,33,0.0209,True
sigma-2,mglcs_3_50_2_4.txt,500,h3,33,0.0206,True
sigma-2,mglcs_3_50_2_4.txt,500,h4,33,0.0222,True
sigma-2,mglcs_3_50_2_4.txt,500,h5,33,0.0346,True
sigma-2,mglcs_3_50_2_4.txt,500,h6,33,0.0198,True
sigma-2,mglcs_3_50_2_4.txt,500,h7,33,0.0229,True
sigma-2,mglcs_3_50_2_4.txt,500,h8,33,0.0254,True
sigma-2,mglcs_3_50_2_5.txt,500,h1,16,0.0025,True
sigma-2,mglcs_3_50_2_5.txt,500,h2,16,0.0025,True
sigma-2,mglcs_3_50_2_5.txt,500,h3,16,0.0026,True
sigma-2,mglcs_3_50_2_5.txt,500,h4,16,0.0026,True
sigma-2,mglcs_3_50_2_5.txt,500,h5,16,0.0039,True
sigma-2,mglcs_3_50_2_5.txt,500,h6,16,0.0034,True
sigma-2,mglcs_3_50_2_5.txt,500,h7,16,0.0027,True
sigma-2,mglcs_3_50_2_5.txt,500,h8,16,0.0041,True
sigma-2,mglcs_3_50_2_6.txt,500,h1,30,0.0124,True
sigma-2,mglcs_3_50_2_6.txt,500,h2,30,0.0105,True
sigma-2,mglcs_3_50_2_6.txt,500,h3,30,0.0114,True
sigma-2,mglcs_3_50_2_6.txt,500,h4,30,0.0115,True
sigma-2,mglcs_3_50_2_6.txt,500,h5,30,0.0173,True
sigma-2,mglcs_3_50_2_6.txt,500,h6,30,0.0102,True
sigma-2,mglcs_3_50_2_6.txt,500,h7,30,0.0103,True
sigma-2,mglcs_3_50_2_6.txt,500,h8,30,0.0179,True
sigma-2,mglcs_3_50_2_7.txt,500,h1,19,0.0024,True
sigma-2,mglcs_3_50_2_7.txt,500,h2,19,0.0025,True
sigma-2,mglcs_3_50_2_7.txt,500,h3,19,0.0023,True
sigma-2,mglcs_3_50_2_7.txt,500,h4,19,0.0037,True
sigma-2,mglcs_3_50_2_7.txt,500,h5,19,0.0037,True
sigma-2,mglcs_3_50_2_7.txt,500,h6,19,0.0023,True
sigma-2,mglcs_3_50_2_7.txt,500,h7,19,0.0023,True
sigma-2,mglcs_3_50_2_7.txt,500,h8,19,0.0036,True
sigma-2,mglcs_3_50_2_8.txt,500,h1,24,0.0352,True
sigma-2,mglcs_3_50_2_8.txt,500,h2,24,0.0303,True
sigma-2,mglcs_3_50_2_8.txt,500,h3,24,0.0305,True
sigma-2,mglcs_3_50_2_8.txt,500,h4,24,0.0320,True
sigma-2,mglcs_3_50_2_8.txt,500,h5,24,0.0476,True
sigma-2,mglcs_3_50_2_8.txt,500,h6,24,0.0294,True
sigma-2,mglcs_3_50_2_8.txt,500,h7,24,0.0316,True
sigma-2,mglcs_3_50_2_8.txt,500,h8,24,0.0355,True
sigma-2,mglcs_3_50_2_9.txt,500,h1,12,0.0051,True
sigma-2,mglcs_3_50_2_9.txt,500,h2,12,0.0054,True
sigma-2,mglcs_3_50_2_9.txt,500,h3,12,0.0054,True
sigma-2,mglcs_3_50_2_9.txt,500,h4,12,0.0054,True
sigma-2,mglcs_3_50_2_9.txt,500,h5,12,0.0086,True
sigma-2,mglcs_3_50_2_9.txt,500,h6,12,0.0051,True
sigma-2,mglcs_3_50_2_9.txt,500,h7,12,0.0055,True
sigma-2,mglcs_3_50_2_9.txt,500,h8,12,0.0076,True
sigma-2,mglcs_5_100_2_0.txt,500,h1,11,0.0047,True
sigma-2,mglcs_5_100_2_0.txt,500,h2,11,0.0050,True
sigma-2,mglcs_5_100_2_0.txt,500,h3,11,0.0049,True
sigma-2,mglcs_5_100_2_0.txt,500,h4,12,0.0050,True
sigma-2,mglcs_5_100_2_0.txt,500,h5,11,0.0087,True
sigma-2,mglcs_5_100_2_0.txt,500,h6,11,0.0049,True
sigma-2,mglcs_5_100_2_0.txt,500,h7,11,0.0059,True
sigma-2,mglcs_5_100_2_0.txt,500,h8,12,0.0195,True
sigma-2,mglcs_5_100_2_1.txt,500,h1,19,0.0062,True
sigma-2,mglcs_5_100_2_1.txt,500,h2,19,0.0074,True
sigma-2,mglcs_5_100_2_1.txt,500,h3,19,0.0067,True
sigma-2,mglcs_5_100_2_1.txt,500,h4,19,0.0069,True
sigma-2,mglcs_5_100_2_1.txt,500,h5,19,0.0098,True
sigma-2,mglcs_5_100_2_1.txt,500,h6,19,0.0069,True
sigma-2,mglcs_5_100_2_1.txt,500,h7,19,0.0067,True
sigma-2,mglcs_5_100_2_1.txt,500,h8,19,0.0154,True
sigma-2,mglcs_5_100_2_2.txt,500,h1,12,0.0054,True
sigma-2,mglcs_5_100_2_2.txt,500,h2,12,0.0059,True
sigma-2,mglcs_5_100_2_2.txt,500,h3,12,0.0055,True
sigma-2,mglcs_5_100_2_2.txt,500,h4,12,0.0057,True
sigma-2,mglcs_5_100_2_2.txt,500,h5,12,0.0084,True
sigma-2,mglcs_5_100_2_2.txt,500,h6,12,0.0055,True
sigma-2,mglcs_5_100_2_2.txt,500,h7,12,0.0062,True
sigma-2,mglcs_5_100_2_2.txt,500,h8,12,0.0216,True
sigma-2,mglcs_5_100_2_3.txt,500,h1,25,0.0084,True
sigma-2,mglcs_5_100_2_3.txt,500,h2,25,0.0078,True
sigma-2,mglcs_5_100_2_3.txt,500,h3,25,0.0079,True
sigma-2,mglcs_5_100_2_3.txt,500,h4,25,0.0082,True
sigma-2,mglcs_5_100_2_3.txt,500,h5,26,0.0238,True
sigma-2,mglcs_5_100_2_3.txt,500,h6,25,0.0076,True
sigma-2,mglcs_5_100_2_3.txt,500,h7,25,0.0092,True
sigma-2,mglcs_5_100_2_3.txt,500,h8,19,0.0245,True
sigma-2,mglcs_5_100_2_4.txt,500,h1,11,0.0071,True
sigma-2,mglcs_5_100_2_4.txt,500,h2,11,0.0099,True
sigma-2,mglcs_5_100_2_4.txt,500,h3,11,0.0075,True
sigma-2,mglcs_5_100_2_4.txt,500,h4,11,0.0078,True
sigma-2,mglcs_5_100_2_4.txt,500,h5,11,0.0105,True
sigma-2,mglcs_5_100_2_4.txt,500,h6,11,0.0073,True
sigma-2,mglcs_5_100_2_4.txt,500,h7,11,0.0075,True
sigma-2,mglcs_5_100_2_4.txt,500,h8,11,0.0206,True
sigma-2,mglcs_5_100_2_5.txt,500,h1,10,0.0050,True
sigma-2,mglcs_5_100_2_5.txt,500,h2,10,0.0046,True
sigma-2,mglcs_5_100_2_5.txt,500,h3,10,0.0051,True
sigma-2,mglcs_5_100_2_5.txt,500,h4,10,0.0052,True
sigma-2,mglcs_5_100_2_5.txt,500,h5,10,0.0069,True
sigma-2,mglcs_5_100_2_5.txt,500,h6,10,0.0060,True
sigma-2,mglcs_5_100_2_5.txt,500,h7,10,0.0054,True
sigma-2,mglcs_5_100_2_5.txt,500,h8,10,0.0175,True
sigma-2,mglcs_5_100_2_6.txt,500,h1,13,0.0037,True
sigma-2,mglcs_5_100_2_6.txt,500,h2,13,0.0040,True
sigma-2,mglcs_5_100_2_6.txt,500,h3,13,0.0049,True
sigma-2,mglcs_5_100_2_6.txt,500,h4,13,0.0051,True
sigma-2,mglcs_5_100_2_6.txt,500,h5,13,0.0066,True
