beam_width,heuristic,imbs_iters,num_roots,file,time,quality
10000,h2,1,10,mglcs_10_100_2_0.txt.out,0.001209,1
10000,h2,1,10,mglcs_10_100_2_1.txt.out,0.001332,2
10000,h2,1,10,mglcs_10_100_2_2.txt.out,0.001191,1
10000,h2,1,10,mglcs_10_100_2_3.txt.out,0.001221,1
10000,h2,1,10,mglcs_10_100_2_4.txt.out,0.001232,1
10000,h2,1,10,mglcs_10_100_2_5.txt.out,0.001235,1
10000,h2,1,10,mglcs_10_100_2_6.txt.out,0.001236,1
10000,h2,1,10,mglcs_10_100_2_7.txt.out,0.001285,1
10000,h2,1,10,mglcs_10_100_2_8.txt.out,0.001205,1
10000,h2,1,10,mglcs_10_100_2_9.txt.out,0.001204,1
10000,h2,1,10,mglcs_10_100_4_0.txt.out,0.002048,2
10000,h2,1,10,mglcs_10_100_4_1.txt.out,0.002377,3
10000,h2,1,10,mglcs_10_100_4_2.txt.out,0.002409,3
10000,h2,1,10,mglcs_10_100_4_3.txt.out,0.001998,2
10000,h2,1,10,mglcs_10_100_4_4.txt.out,0.00184,1
10000,h2,1,10,mglcs_10_100_4_5.txt.out,0.002374,4
10000,h2,1,10,mglcs_10_100_4_6.txt.out,0.002006,2
10000,h2,1,10,mglcs_10_100_4_7.txt.out,0.002041,1
10000,h2,1,10,mglcs_10_100_4_8.txt.out,0.00216,2
10000,h2,1,10,mglcs_10_100_4_9.txt.out,0.002128,2
10000,h2,1,10,mglcs_10_200_2_0.txt.out,0.003453,4
10000,h2,1,10,mglcs_10_200_2_1.txt.out,0.003007,4
10000,h2,1,10,mglcs_10_200_2_2.txt.out,0.002509,3
10000,h2,1,10,mglcs_10_200_2_3.txt.out,0.002628,2
10000,h2,1,10,mglcs_10_200_2_4.txt.out,0.002404,2
10000,h2,1,10,mglcs_10_200_2_5.txt.out,0.00188,1
10000,h2,1,10,mglcs_10_200_2_6.txt.out,0.001869,1
10000,h2,1,10,mglcs_10_200_2_7.txt.out,0.003252,4
10000,h2,1,10,mglcs_10_200_2_8.txt.out,0.002391,3
10000,h2,1,10,mglcs_10_200_2_9.txt.out,0.002099,1
10000,h2,1,10,mglcs_10_200_4_0.txt.out,0.003757,2
10000,h2,1,10,mglcs_10_200_4_1.txt.out,0.00376,2
10000,h2,1,10,mglcs_10_200_4_2.txt.out,0.003451,2
10000,h2,1,10,mglcs_10_200_4_3.txt.out,0.003437,2
10000,h2,1,10,mglcs_10_200_4_4.txt.out,0.003364,2
10000,h2,1,10,mglcs_10_200_4_5.txt.out,0.003885,4
10000,h2,1,10,mglcs_10_200_4_6.txt.out,0.003169,1
10000,h2,1,10,mglcs_10_200_4_7.txt.out,0.003081,1
10000,h2,1,10,mglcs_10_200_4_8.txt.out,0.003668,3
10000,h2,1,10,mglcs_10_200_4_9.txt.out,0.003896,3
10000,h2,1,10,mglcs_10_500_2_0.txt.out,0.004407,1
10000,h2,1,10,mglcs_10_500_2_1.txt.out,0.00703,4
10000,h2,1,10,mglcs_10_500_2_2.txt.out,0.005037,2
10000,h2,1,10,mglcs_10_500_2_3.txt.out,0.004916,2
10000,h2,1,10,mglcs_10_500_2_4.txt.out,0.00446,1
10000,h2,1,10,mglcs_10_500_2_5.txt.out,0.00446,1
10000,h2,1,10,mglcs_10_500_2_6.txt.out,0.004017,1
10000,h2,1,10,mglcs_10_500_2_7.txt.out,0.004447,1
10000,h2,1,10,mglcs_10_500_2_8.txt.out,0.00462,2
10000,h2,1,10,mglcs_10_500_2_9.txt.out,0.005476,3
10000,h2,1,10,mglcs_10_500_4_0.txt.out,0.009682,2
10000,h2,1,10,mglcs_10_500_4_1.txt.out,0.007692,1
10000,h2,1,10,mglcs_10_500_4_2.txt.out,0.007774,1
10000,h2,1,10,mglcs_10_500_4_3.txt.out,0.009493,2
10000,h2,1,10,mglcs_10_500_4_4.txt.out,0.008038,2
10000,h2,1,10,mglcs_10_500_4_5.txt.out,0.011126,4
10000,h2,1,10,mglcs_10_500_4_6.txt.out,0.007716,1
10000,h2,1,10,mglcs_10_500_4_7.txt.out,0.008866,2
10000,h2,1,10,mglcs_10_500_4_8.txt.out,0.007985,2
10000,h2,1,10,mglcs_10_500_4_9.txt.out,0.009987,2
10000,h2,1,10,mglcs_10_50_2_0.txt.out,0.000921,1
10000,h2,1,10,mglcs_10_50_2_1.txt.out,0.001183,2
10000,h2,1,10,mglcs_10_50_2_2.txt.out,0.000965,2
10000,h2,1,10,mglcs_10_50_2_3.txt.out,0.000927,1
10000,h2,1,10,mglcs_10_50_2_4.txt.out,0.001257,3
10000,h2,1,10,mglcs_10_50_2_5.txt.out,0.000945,1
10000,h2,1,10,mglcs_10_50_2_6.txt.out,0.000903,1
10000,h2,1,10,mglcs_10_50_2_7.txt.out,0.000869,2
10000,h2,1,10,mglcs_10_50_2_8.txt.out,0.00106,3
10000,h2,1,10,mglcs_10_50_2_9.txt.out,0.000697,1
10000,h2,1,10,mglcs_10_50_4_0.txt.out,0.001316,2
10000,h2,1,10,mglcs_10_50_4_1.txt.out,0.001367,1
10000,h2,1,10,mglcs_10_50_4_2.txt.out,0.001284,2
10000,h2,1,10,mglcs_10_50_4_3.txt.out,0.001419,1
10000,h2,1,10,mglcs_10_50_4_4.txt.out,0.001274,1
10000,h2,1,10,mglcs_10_50_4_5.txt.out,0.001619,2
10000,h2,1,10,mglcs_10_50_4_6.txt.out,0.001759,2
10000,h2,1,10,mglcs_10_50_4_7.txt.out,0.001347,2
10000,h2,1,10,mglcs_10_50_4_8.txt.out,0.001552,2
10000,h2,1,10,mglcs_10_50_4_9.txt.out,0.001971,4
10000,h2,1,10,mglcs_2_100_2_0.txt.out,6.221194,71
10000,h2,1,10,mglcs_2_100_2_1.txt.out,0.00245,17
10000,h2,1,10,mglcs_2_100_2_2.txt.out,0.634368,70
10000,h2,1,10,mglcs_2_100_2_3.txt.out,4.590626,78
10000,h2,1,10,mglcs_2_100_2_4.txt.out,0.002585,24
10000,h2,1,10,mglcs_2_100_2_5.txt.out,0.000516,3
10000,h2,1,10,mglcs_2_100_2_6.txt.out,6.018548,76
10000,h2,1,10,mglcs_2_100_2_7.txt.out,0.003015,14
10000,h2,1,10,mglcs_2_100_2_8.txt.out,0.380605,74
10000,h2,1,10,mglcs_2_100_2_9.txt.out,0.076089,62
10000,h2,1,10,mglcs_2_100_4_0.txt.out,12.662621,62
10000,h2,1,10,mglcs_2_100_4_1.txt.out,11.031781,61
10000,h2,1,10,mglcs_2_100_4_2.txt.out,13.506104,66
10000,h2,1,10,mglcs_2_100_4_3.txt.out,8.602428,61
10000,h2,1,10,mglcs_2_100_4_4.txt.out,10.068477,63
10000,h2,1,10,mglcs_2_100_4_5.txt.out,10.193738,61
10000,h2,1,10,mglcs_2_100_4_6.txt.out,8.053394,60
10000,h2,1,10,mglcs_2_100_4_7.txt.out,12.007056,63
10000,h2,1,10,mglcs_2_100_4_8.txt.out,9.309592,62
10000,h2,1,10,mglcs_2_100_4_9.txt.out,9.482385,61
10000,h2,1,10,mglcs_2_200_2_0.txt.out,15.284518,87
10000,h2,1,10,mglcs_2_200_2_1.txt.out,20.264231,113
10000,h2,1,10,mglcs_2_200_2_2.txt.out,0.004574,24
10000,h2,1,10,mglcs_2_200_2_3.txt.out,18.82146,147
10000,h2,1,10,mglcs_2_200_2_4.txt.out,31.265182,160
10000,h2,1,10,mglcs_2_200_2_5.txt.out,0.00168,6
10000,h2,1,10,mglcs_2_200_2_6.txt.out,15.891671,104
10000,h2,1,10,mglcs_2_200_2_7.txt.out,22.177439,155
10000,h2,1,10,mglcs_2_200_2_8.txt.out,27.999482,138
10000,h2,1,10,mglcs_2_200_2_9.txt.out,0.004149,12
10000,h2,1,10,mglcs_2_200_4_0.txt.out,34.141248,119
10000,h2,1,10,mglcs_2_200_4_1.txt.out,44.864948,121
10000,h2,1,10,mglcs_2_200_4_2.txt.out,34.908042,122
10000,h2,1,10,mglcs_2_200_4_3.txt.out,35.806541,123
10000,h2,1,10,mglcs_2_200_4_4.txt.out,48.013982,127
10000,h2,1,10,mglcs_2_200_4_5.txt.out,9.086411,39
10000,h2,1,10,mglcs_2_200_4_6.txt.out,34.24819,126
10000,h2,1,10,mglcs_2_200_4_7.txt.out,37.545445,125
10000,h2,1,10,mglcs_2_200_4_8.txt.out,31.647138,117
10000,h2,1,10,mglcs_2_200_4_9.txt.out,32.349465,121
10000,h2,1,10,mglcs_2_500_2_0.txt.out,0.002283,5
10000,h2,1,10,mglcs_2_500_2_1.txt.out,0.077443,40
10000,h2,1,10,mglcs_2_500_2_2.txt.out,0.002055,3
10000,h2,1,10,mglcs_2_500_2_3.txt.out,57.761296,129
10000,h2,1,10,mglcs_2_500_2_4.txt.out,0.020196,26
10000,h2,1,10,mglcs_2_500_2_5.txt.out,0.12333,29
10000,h2,1,10,mglcs_2_500_2_6.txt.out,42.392631,94
10000,h2,1,10,mglcs_2_500_2_7.txt.out,0.060817,28
10000,h2,1,10,mglcs_2_500_2_8.txt.out,39.559168,140
10000,h2,1,10,mglcs_2_500_2_9.txt.out,32.546681,117
10000,h2,1,10,mglcs_2_500_4_0.txt.out,174.606444,250
10000,h2,1,10,mglcs_2_500_4_1.txt.out,82.747023,124
10000,h2,1,10,mglcs_2_500_4_2.txt.out,23.151577,39
10000,h2,1,10,mglcs_2_500_4_3.txt.out,88.618571,118
10000,h2,1,10,mglcs_2_500_4_4.txt.out,88.898404,107
10000,h2,1,10,mglcs_2_500_4_5.txt.out,175.016811,288
10000,h2,1,10,mglcs_2_500_4_6.txt.out,128.142848,193
10000,h2,1,10,mglcs_2_500_4_7.txt.out,167.396593,299
10000,h2,1,10,mglcs_2_500_4_8.txt.out,180.819297,299
10000,h2,1,10,mglcs_2_500_4_9.txt.out,92.574576,108
10000,h2,1,10,mglcs_2_50_2_0.txt.out,0.001319,24
10000,h2,1,10,mglcs_2_50_2_1.txt.out,0.074539,36
10000,h2,1,10,mglcs_2_50_2_2.txt.out,0.017312,36
10000,h2,1,10,mglcs_2_50_2_3.txt.out,0.011196,38
10000,h2,1,10,mglcs_2_50_2_4.txt.out,0.003016,37
10000,h2,1,10,mglcs_2_50_2_5.txt.out,0.011666,36
10000,h2,1,10,mglcs_2_50_2_6.txt.out,0.018136,38
10000,h2,1,10,mglcs_2_50_2_7.txt.out,0.011268,38
10000,h2,1,10,mglcs_2_50_2_8.txt.out,0.00307,15
10000,h2,1,10,mglcs_2_50_2_9.txt.out,0.054772,38
10000,h2,1,10,mglcs_2_50_4_0.txt.out,0.226909,29
10000,h2,1,10,mglcs_2_50_4_1.txt.out,2.214298,31
10000,h2,1,10,mglcs_2_50_4_2.txt.out,0.87142,31
10000,h2,1,10,mglcs_2_50_4_3.txt.out,1.370555,30
10000,h2,1,10,mglcs_2_50_4_4.txt.out,0.305466,32
10000,h2,1,10,mglcs_2_50_4_5.txt.out,3.054997,30
10000,h2,1,10,mglcs_2_50_4_6.txt.out,0.266203,30
10000,h2,1,10,mglcs_2_50_4_7.txt.out,0.060005,30
10000,h2,1,10,mglcs_2_50_4_8.txt.out,0.289817,30
10000,h2,1,10,mglcs_2_50_4_9.txt.out,0.018206,28
10000,h2,1,10,mglcs_3_100_2_0.txt.out,0.000662,5
10000,h2,1,10,mglcs_3_100_2_1.txt.out,0.028129,21
10000,h2,1,10,mglcs_3_100_2_2.txt.out,0.000469,2
10000,h2,1,10,mglcs_3_100_2_3.txt.out,0.001779,8
10000,h2,1,10,mglcs_3_100_2_4.txt.out,0.040396,48
10000,h2,1,10,mglcs_3_100_2_5.txt.out,0.058366,21
10000,h2,1,10,mglcs_3_100_2_6.txt.out,0.45029,57
10000,h2,1,10,mglcs_3_100_2_7.txt.out,0.000694,2
10000,h2,1,10,mglcs_3_100_2_8.txt.out,0.001703,13
10000,h2,1,10,mglcs_3_100_2_9.txt.out,0.009134,20
10000,h2,1,10,mglcs_3_100_4_0.txt.out,0.009921,16
10000,h2,1,10,mglcs_3_100_4_1.txt.out,0.384591,44
10000,h2,1,10,mglcs_3_100_4_2.txt.out,5.920915,48
10000,h2,1,10,mglcs_3_100_4_3.txt.out,0.257077,27
10000,h2,1,10,mglcs_3_100_4_4.txt.out,2.399029,43
10000,h2,1,10,mglcs_3_100_4_5.txt.out,7.934609,50
10000,h2,1,10,mglcs_3_100_4_6.txt.out,0.001187,4
10000,h2,1,10,mglcs_3_100_4_7.txt.out,0.0246,17
10000,h2,1,10,mglcs_3_100_4_8.txt.out,1.122035,46
10000,h2,1,10,mglcs_3_100_4_9.txt.out,2.944377,46
10000,h2,1,10,mglcs_3_200_2_0.txt.out,0.013887,25
10000,h2,1,10,mglcs_3_200_2_1.txt.out,0.003335,14
10000,h2,1,10,mglcs_3_200_2_2.txt.out,0.004209,8
10000,h2,1,10,mglcs_3_200_2_3.txt.out,0.000865,2
10000,h2,1,10,mglcs_3_200_2_4.txt.out,0.001277,4
10000,h2,1,10,mglcs_3_200_2_5.txt.out,0.002305,10
10000,h2,1,10,mglcs_3_200_2_6.txt.out,0.005401,14
10000,h2,1,10,mglcs_3_200_2_7.txt.out,0.008569,22
10000,h2,1,10,mglcs_3_200_2_8.txt.out,1.331352,50
10000,h2,1,10,mglcs_3_200_2_9.txt.out,0.001133,3
10000,h2,1,10,mglcs_3_200_4_0.txt.out,19.410554,100
10000,h2,1,10,mglcs_3_200_4_1.txt.out,30.079966,98
10000,h2,1,10,mglcs_3_200_4_2.txt.out,27.69798,97
10000,h2,1,10,mglcs_3_200_4_3.txt.out,29.137082,97
10000,h2,1,10,mglcs_3_200_4_4.txt.out,27.126971,98
10000,h2,1,10,mglcs_3_200_4_5.txt.out,24.51027,96
10000,h2,1,10,mglcs_3_200_4_6.txt.out,6.325509,55
10000,h2,1,10,mglcs_3_200_4_7.txt.out,26.735994,101
10000,h2,1,10,mglcs_3_200_4_8.txt.out,33.658813,100
10000,h2,1,10,mglcs_3_200_4_9.txt.out,0.049724,20
10000,h2,1,10,mglcs_3_500_2_0.txt.out,0.001741,2
10000,h2,1,10,mglcs_3_500_2_1.txt.out,0.003084,7
10000,h2,1,10,mglcs_3_500_2_2.txt.out,0.003136,6
10000,h2,1,10,mglcs_3_500_2_3.txt.out,0.055058,22
10000,h2,1,10,mglcs_3_500_2_4.txt.out,0.00434,9
10000,h2,1,10,mglcs_3_500_2_5.txt.out,0.016772,15
10000,h2,1,10,mglcs_3_500_2_6.txt.out,0.002967,5
10000,h2,1,10,mglcs_3_500_2_7.txt.out,0.011221,16
10000,h2,1,10,mglcs_3_500_2_8.txt.out,0.02252,22
10000,h2,1,10,mglcs_3_500_2_9.txt.out,0.097032,22
10000,h2,1,10,mglcs_3_500_4_0.txt.out,107.689942,117
10000,h2,1,10,mglcs_3_500_4_1.txt.out,177.440497,217
10000,h2,1,10,mglcs_3_500_4_2.txt.out,111.648641,99
10000,h2,1,10,mglcs_3_500_4_3.txt.out,60.611502,74
10000,h2,1,10,mglcs_3_500_4_4.txt.out,131.386865,142
10000,h2,1,10,mglcs_3_500_4_5.txt.out,0.004916,5
10000,h2,1,10,mglcs_3_500_4_6.txt.out,29.315457,62
10000,h2,1,10,mglcs_3_500_4_7.txt.out,127.210002,126
10000,h2,1,10,mglcs_3_500_4_8.txt.out,0.315166,22
10000,h2,1,10,mglcs_3_500_4_9.txt.out,0.005901,9
10000,h2,1,10,mglcs_3_50_2_0.txt.out,0.000319,2
10000,h2,1,10,mglcs_3_50_2_1.txt.out,0.00077,5
10000,h2,1,10,mglcs_3_50_2_2.txt.out,0.128666,34
10000,h2,1,10,mglcs_3_50_2_3.txt.out,0.000448,6
10000,h2,1,10,mglcs_3_50_2_4.txt.out,0.02829,33
10000,h2,1,10,mglcs_3_50_2_5.txt.out,0.002841,16
10000,h2,1,10,mglcs_3_50_2_6.txt.out,0.014787,30
10000,h2,1,10,mglcs_3_50_2_7.txt.out,0.002154,13
10000,h2,1,10,mglcs_3_50_2_8.txt.out,0.042499,24
10000,h2,1,10,mglcs_3_50_2_9.txt.out,0.007681,12
10000,h2,1,10,mglcs_3_50_4_0.txt.out,0.037412,23
10000,h2,1,10,mglcs_3_50_4_1.txt.out,0.143335,24
10000,h2,1,10,mglcs_3_50_4_2.txt.out,0.00229,12
10000,h2,1,10,mglcs_3_50_4_3.txt.out,0.023579,23
10000,h2,1,10,mglcs_3_50_4_4.txt.out,0.088398,22
10000,h2,1,10,mglcs_3_50_4_5.txt.out,0.009893,20
10000,h2,1,10,mglcs_3_50_4_6.txt.out,1.308663,25
10000,h2,1,10,mglcs_3_50_4_7.txt.out,0.063533,21
10000,h2,1,10,mglcs_3_50_4_8.txt.out,0.071552,24
10000,h2,1,10,mglcs_3_50_4_9.txt.out,0.063179,23
10000,h2,1,10,mglcs_5_100_2_0.txt.out,0.002592,9
10000,h2,1,10,mglcs_5_100_2_1.txt.out,0.002924,9
10000,h2,1,10,mglcs_5_100_2_2.txt.out,0.001183,3
10000,h2,1,10,mglcs_5_100_2_3.txt.out,0.001294,3
10000,h2,1,10,mglcs_5_100_2_4.txt.out,0.004703,11
10000,h2,1,10,mglcs_5_100_2_5.txt.out,0.002272,7
10000,h2,1,10,mglcs_5_100_2_6.txt.out,0.001142,5
10000,h2,1,10,mglcs_5_100_2_7.txt.out,0.001468,5
10000,h2,1,10,mglcs_5_100_2_8.txt.out,0.001652,6
10000,h2,1,10,mglcs_5_100_2_9.txt.out,0.000979,5
10000,h2,1,10,mglcs_5_100_4_0.txt.out,0.004595,9
10000,h2,1,10,mglcs_5_100_4_1.txt.out,0.001658,3
10000,h2,1,10,mglcs_5_100_4_2.txt.out,0.002206,4
10000,h2,1,10,mglcs_5_100_4_3.txt.out,0.002942,7
10000,h2,1,10,mglcs_5_100_4_4.txt.out,0.001357,2
10000,h2,1,10,mglcs_5_100_4_5.txt.out,0.001902,4
10000,h2,1,10,mglcs_5_100_4_6.txt.out,0.001939,4
10000,h2,1,10,mglcs_5_100_4_7.txt.out,0.001647,4
10000,h2,1,10,mglcs_5_100_4_8.txt.out,0.002525,13
10000,h2,1,10,mglcs_5_100_4_9.txt.out,0.001443,3
10000,h2,1,10,mglcs_5_200_2_0.txt.out,0.002927,6
10000,h2,1,10,mglcs_5_200_2_1.txt.out,0.001418,1
10000,h2,1,10,mglcs_5_200_2_2.txt.out,0.001857,6
10000,h2,1,10,mglcs_5_200_2_3.txt.out,0.001212,2
10000,h2,1,10,mglcs_5_200_2_4.txt.out,0.002772,5
10000,h2,1,10,mglcs_5_200_2_5.txt.out,0.003663,7
10000,h2,1,10,mglcs_5_200_2_6.txt.out,0.002498,9
10000,h2,1,10,mglcs_5_200_2_7.txt.out,0.00199,3
10000,h2,1,10,mglcs_5_200_2_8.txt.out,0.001456,4
10000,h2,1,10,mglcs_5_200_2_9.txt.out,0.004491,10
10000,h2,1,10,mglcs_5_200_4_0.txt.out,0.00263,5
10000,h2,1,10,mglcs_5_200_4_1.txt.out,0.002528,4
10000,h2,1,10,mglcs_5_200_4_2.txt.out,0.005101,7
10000,h2,1,10,mglcs_5_200_4_3.txt.out,0.00182,1
10000,h2,1,10,mglcs_5_200_4_4.txt.out,0.078913,20
10000,h2,1,10,mglcs_5_200_4_5.txt.out,0.019872,9
10000,h2,1,10,mglcs_5_200_4_6.txt.out,0.00339,5
10000,h2,1,10,mglcs_5_200_4_7.txt.out,0.002683,3
10000,h2,1,10,mglcs_5_200_4_8.txt.out,0.006802,8
10000,h2,1,10,mglcs_5_200_4_9.txt.out,0.002116,2
10000,h2,1,10,mglcs_5_500_2_0.txt.out,0.003409,3
10000,h2,1,10,mglcs_5_500_2_1.txt.out,0.011558,8
10000,h2,1,10,mglcs_5_500_2_2.txt.out,0.003017,2
10000,h2,1,10,mglcs_5_500_2_3.txt.out,0.003078,2
10000,h2,1,10,mglcs_5_500_2_4.txt.out,0.005353,8
10000,h2,1,10,mglcs_5_500_2_5.txt.out,0.002836,2
10000,h2,1,10,mglcs_5_500_2_6.txt.out,0.00739,7
10000,h2,1,10,mglcs_5_500_2_7.txt.out,0.042332,12
10000,h2,1,10,mglcs_5_500_2_8.txt.out,0.011984,7
10000,h2,1,10,mglcs_5_500_2_9.txt.out,0.016946,8
10000,h2,1,10,mglcs_5_500_4_0.txt.out,0.061062,18
10000,h2,1,10,mglcs_5_500_4_1.txt.out,0.004997,2
10000,h2,1,10,mglcs_5_500_4_2.txt.out,0.009528,5
10000,h2,1,10,mglcs_5_500_4_3.txt.out,0.007671,5
10000,h2,1,10,mglcs_5_500_4_4.txt.out,0.006154,4
10000,h2,1,10,mglcs_5_500_4_5.txt.out,0.01224,13
10000,h2,1,10,mglcs_5_500_4_6.txt.out,0.004765,2
10000,h2,1,10,mglcs_5_500_4_7.txt.out,0.005481,3
10000,h2,1,10,mglcs_5_500_4_8.txt.out,0.006742,4
10000,h2,1,10,mglcs_5_500_4_9.txt.out,0.01147,12
10000,h2,1,10,mglcs_5_50_2_0.txt.out,0.000779,5
10000,h2,1,10,mglcs_5_50_2_1.txt.out,0.000597,2
10000,h2,1,10,mglcs_5_50_2_2.txt.out,0.001293,6
10000,h2,1,10,mglcs_5_50_2_3.txt.out,0.000672,3
10000,h2,1,10,mglcs_5_50_2_4.txt.out,0.002603,14
10000,h2,1,10,mglcs_5_50_2_5.txt.out,0.000638,2
10000,h2,1,10,mglcs_5_50_2_6.txt.out,0.000838,4
10000,h2,1,10,mglcs_5_50_2_7.txt.out,0.000821,7
10000,h2,1,10,mglcs_5_50_2_8.txt.out,0.000883,4
10000,h2,1,10,mglcs_5_50_2_9.txt.out,0.000487,1
10000,h2,1,10,mglcs_5_50_4_0.txt.out,0.003249,11
10000,h2,1,10,mglcs_5_50_4_1.txt.out,0.009742,15
10000,h2,1,10,mglcs_5_50_4_2.txt.out,0.005909,10
10000,h2,1,10,mglcs_5_50_4_3.txt.out,0.001597,8
10000,h2,1,10,mglcs_5_50_4_4.txt.out,0.013224,17
10000,h2,1,10,mglcs_5_50_4_5.txt.out,0.002783,10
10000,h2,1,10,mglcs_5_50_4_6.txt.out,0.0012,2
10000,h2,1,10,mglcs_5_50_4_7.txt.out,0.001103,1
10000,h2,1,10,mglcs_5_50_4_8.txt.out,0.001383,6
10000,h2,1,10,mglcs_5_50_4_9.txt.out,0.006655,9
10000,h5,1,10,mglcs_10_100_2_0.txt.out,0.001055,1
10000,h5,1,10,mglcs_10_100_2_1.txt.out,0.000982,2
10000,h5,1,10,mglcs_10_100_2_2.txt.out,0.000899,1
10000,h5,1,10,mglcs_10_100_2_3.txt.out,0.000928,1
10000,h5,1,10,mglcs_10_100_2_4.txt.out,0.001179,1
10000,h5,1,10,mglcs_10_100_2_5.txt.out,0.000887,1
10000,h5,1,10,mglcs_10_100_2_6.txt.out,0.000912,1
10000,h5,1,10,mglcs_10_100_2_7.txt.out,0.000907,1
10000,h5,1,10,mglcs_10_100_2_8.txt.out,0.001106,1
10000,h5,1,10,mglcs_10_100_2_9.txt.out,0.000939,1
10000,h5,1,10,mglcs_10_100_4_0.txt.out,0.001688,2
10000,h5,1,10,mglcs_10_100_4_1.txt.out,0.001966,3
10000,h5,1,10,mglcs_10_100_4_2.txt.out,0.001801,3
10000,h5,1,10,mglcs_10_100_4_3.txt.out,0.002257,2
10000,h5,1,10,mglcs_10_100_4_4.txt.out,0.001632,1
10000,h5,1,10,mglcs_10_100_4_5.txt.out,0.002003,4
10000,h5,1,10,mglcs_10_100_4_6.txt.out,0.001966,2
10000,h5,1,10,mglcs_10_100_4_7.txt.out,0.0016,1
10000,h5,1,10,mglcs_10_100_4_8.txt.out,0.00197,2
10000,h5,1,10,mglcs_10_100_4_9.txt.out,0.002173,2
10000,h5,1,10,mglcs_10_200_2_0.txt.out,0.003081,4
10000,h5,1,10,mglcs_10_200_2_1.txt.out,0.002349,4
10000,h5,1,10,mglcs_10_200_2_2.txt.out,0.002303,3
10000,h5,1,10,mglcs_10_200_2_3.txt.out,0.002291,2
10000,h5,1,10,mglcs_10_200_2_4.txt.out,0.002137,2
10000,h5,1,10,mglcs_10_200_2_5.txt.out,0.001863,1
10000,h5,1,10,mglcs_10_200_2_6.txt.out,0.001878,1
10000,h5,1,10,mglcs_10_200_2_7.txt.out,0.003375,4
10000,h5,1,10,mglcs_10_200_2_8.txt.out,0.002461,3
10000,h5,1,10,mglcs_10_200_2_9.txt.out,0.002085,1
10000,h5,1,10,mglcs_10_200_4_0.txt.out,0.003474,2
10000,h5,1,10,mglcs_10_200_4_1.txt.out,0.003229,2
10000,h5,1,10,mglcs_10_200_4_2.txt.out,0.003131,2
10000,h5,1,10,mglcs_10_200_4_3.txt.out,0.003244,2
10000,h5,1,10,mglcs_10_200_4_4.txt.out,0.003247,2
10000,h5,1,10,mglcs_10_200_4_5.txt.out,0.003763,4
10000,h5,1,10,mglcs_10_200_4_6.txt.out,0.003031,1
10000,h5,1,10,mglcs_10_200_4_7.txt.out,0.002778,1
10000,h5,1,10,mglcs_10_200_4_8.txt.out,0.003808,3
10000,h5,1,10,mglcs_10_200_4_9.txt.out,0.004081,3
10000,h5,1,10,mglcs_10_500_2_0.txt.out,0.004344,1
10000,h5,1,10,mglcs_10_500_2_1.txt.out,0.006975,4
10000,h5,1,10,mglcs_10_500_2_2.txt.out,0.004973,2
10000,h5,1,10,mglcs_10_500_2_3.txt.out,0.004722,2
10000,h5,1,10,mglcs_10_500_2_4.txt.out,0.0043,1
10000,h5,1,10,mglcs_10_500_2_5.txt.out,0.004379,1
10000,h5,1,10,mglcs_10_500_2_6.txt.out,0.004396,1
10000,h5,1,10,mglcs_10_500_2_7.txt.out,0.004197,1
10000,h5,1,10,mglcs_10_500_2_8.txt.out,0.004678,2
10000,h5,1,10,mglcs_10_500_2_9.txt.out,0.005356,3
10000,h5,1,10,mglcs_10_500_4_0.txt.out,0.007612,2
10000,h5,1,10,mglcs_10_500_4_1.txt.out,0.00744,1
10000,h5,1,10,mglcs_10_500_4_2.txt.out,0.007235,1
10000,h5,1,10,mglcs_10_500_4_3.txt.out,0.009187,2
10000,h5,1,10,mglcs_10_500_4_4.txt.out,0.008068,2
10000,h5,1,10,mglcs_10_500_4_5.txt.out,0.011201,4
10000,h5,1,10,mglcs_10_500_4_6.txt.out,0.007711,1
10000,h5,1,10,mglcs_10_500_4_7.txt.out,0.009268,2
10000,h5,1,10,mglcs_10_500_4_8.txt.out,0.007875,2
10000,h5,1,10,mglcs_10_500_4_9.txt.out,0.00985,2
10000,h5,1,10,mglcs_10_50_2_0.txt.out,0.000725,1
10000,h5,1,10,mglcs_10_50_2_1.txt.out,0.000929,2
10000,h5,1,10,mglcs_10_50_2_2.txt.out,0.00081,2
10000,h5,1,10,mglcs_10_50_2_3.txt.out,0.000677,1
10000,h5,1,10,mglcs_10_50_2_4.txt.out,0.001344,3
10000,h5,1,10,mglcs_10_50_2_5.txt.out,0.000853,1
10000,h5,1,10,mglcs_10_50_2_6.txt.out,0.000807,1
10000,h5,1,10,mglcs_10_50_2_7.txt.out,0.001008,2
10000,h5,1,10,mglcs_10_50_2_8.txt.out,0.001869,3
10000,h5,1,10,mglcs_10_50_2_9.txt.out,0.001223,1
10000,h5,1,10,mglcs_10_50_4_0.txt.out,0.001738,2
10000,h5,1,10,mglcs_10_50_4_1.txt.out,0.002265,1
10000,h5,1,10,mglcs_10_50_4_2.txt.out,0.002096,2
10000,h5,1,10,mglcs_10_50_4_3.txt.out,0.001488,1
10000,h5,1,10,mglcs_10_50_4_4.txt.out,0.001502,1
10000,h5,1,10,mglcs_10_50_4_5.txt.out,0.001627,2
10000,h5,1,10,mglcs_10_50_4_6.txt.out,0.001647,2
10000,h5,1,10,mglcs_10_50_4_7.txt.out,0.001446,2
10000,h5,1,10,mglcs_10_50_4_8.txt.out,0.001708,2
