sigma,filename,beam_width,func,heuristic,length,time_s,feasible
sigma-2,mglcs_3_1000_2_6.txt,100,imbs_glcs,h2,35,2.0603,True
sigma-2,mglcs_3_1000_2_6.txt,250,beam_search_glcs,h2,41,0.3925,True
sigma-2,mglcs_3_1000_2_6.txt,250,imbs_glcs,h2,41,3.1378,True
sigma-2,mglcs_3_1000_2_6.txt,500,beam_search_glcs,h2,43,0.4640,True
sigma-2,mglcs_3_1000_2_6.txt,500,imbs_glcs,h2,43,3.4891,True
sigma-2,mglcs_3_1000_2_6.txt,1000,beam_search_glcs,h2,43,0.4656,True
sigma-2,mglcs_3_1000_2_6.txt,1000,imbs_glcs,h2,43,3.3582,True
sigma-2,mglcs_3_1000_2_6.txt,2500,beam_search_glcs,h2,43,0.4297,True
sigma-2,mglcs_3_1000_2_6.txt,2500,imbs_glcs,h2,43,3.3210,True
sigma-2,mglcs_3_1000_2_6.txt,10000,beam_search_glcs,h2,43,0.4411,True
sigma-2,mglcs_3_1000_2_6.txt,1,beam_search_glcs,h5,23,0.0046,True
sigma-2,mglcs_3_1000_2_6.txt,1,imbs_glcs,h5,23,0.0210,True
sigma-2,mglcs_3_1000_2_6.txt,10,beam_search_glcs,h5,28,0.0401,True
sigma-2,mglcs_3_1000_2_6.txt,10,imbs_glcs,h5,28,0.2710,True
sigma-2,mglcs_3_1000_2_6.txt,50,beam_search_glcs,h5,28,0.1640,True
sigma-2,mglcs_3_1000_2_6.txt,50,imbs_glcs,h5,35,1.2723,True
sigma-2,mglcs_3_1000_2_6.txt,100,beam_search_glcs,h5,41,0.2400,True
sigma-2,mglcs_3_1000_2_6.txt,100,imbs_glcs,h5,41,1.9135,True
sigma-2,mglcs_3_1000_2_6.txt,250,beam_search_glcs,h5,41,0.3791,True
sigma-2,mglcs_3_1000_2_6.txt,250,imbs_glcs,h5,41,3.1150,True
sigma-2,mglcs_3_1000_2_6.txt,500,beam_search_glcs,h5,43,0.4756,True
sigma-2,mglcs_3_1000_2_6.txt,500,imbs_glcs,h5,43,3.7538,True
sigma-2,mglcs_3_1000_2_6.txt,1000,beam_search_glcs,h5,43,0.4461,True
sigma-2,mglcs_3_1000_2_6.txt,1000,imbs_glcs,h5,43,3.3932,True
sigma-2,mglcs_3_1000_2_6.txt,2500,beam_search_glcs,h5,43,0.4414,True
sigma-2,mglcs_3_1000_2_6.txt,2500,imbs_glcs,h5,43,3.4188,True
sigma-2,mglcs_3_1000_2_6.txt,10000,beam_search_glcs,h5,43,0.4636,True
sigma-2,mglcs_3_1000_2_6.txt,1,beam_search_glcs,h8,8,0.1564,True
sigma-2,mglcs_3_1000_2_6.txt,1,imbs_glcs,h8,18,0.1691,True
sigma-2,mglcs_3_1000_2_6.txt,10,beam_search_glcs,h8,28,0.1810,True
sigma-2,mglcs_3_1000_2_6.txt,10,imbs_glcs,h8,37,0.4696,True
sigma-2,mglcs_3_1000_2_6.txt,50,beam_search_glcs,h8,39,0.2790,True
sigma-2,mglcs_3_1000_2_6.txt,50,imbs_glcs,h8,39,1.4823,True
sigma-2,mglcs_3_1000_2_6.txt,100,beam_search_glcs,h8,41,0.3990,True
sigma-2,mglcs_3_1000_2_6.txt,100,imbs_glcs,h8,41,2.1483,True
sigma-2,mglcs_3_1000_2_6.txt,250,beam_search_glcs,h8,43,0.5432,True
sigma-2,mglcs_3_1000_2_6.txt,250,imbs_glcs,h8,43,3.1736,True
sigma-2,mglcs_3_1000_2_6.txt,500,beam_search_glcs,h8,43,0.6060,True
sigma-2,mglcs_3_1000_2_6.txt,500,imbs_glcs,h8,43,3.5750,True
sigma-2,mglcs_3_1000_2_6.txt,1000,beam_search_glcs,h8,43,0.5811,True
sigma-2,mglcs_3_1000_2_6.txt,1000,imbs_glcs,h8,43,3.5829,True
sigma-2,mglcs_3_1000_2_6.txt,2500,beam_search_glcs,h8,43,0.5940,True
sigma-2,mglcs_3_1000_2_6.txt,2500,imbs_glcs,h8,43,3.6046,True
sigma-2,mglcs_3_1000_2_6.txt,10000,beam_search_glcs,h8,43,0.6321,True
sigma-2,mglcs_3_1000_2_7.txt,1,beam_search_glcs,h2,11,0.0020,True
sigma-2,mglcs_3_1000_2_7.txt,1,imbs_glcs,h2,12,0.0150,True
sigma-2,mglcs_3_1000_2_7.txt,10,beam_search_glcs,h2,20,0.0190,True
sigma-2,mglcs_3_1000_2_7.txt,10,imbs_glcs,h2,30,0.3248,True
sigma-2,mglcs_3_1000_2_7.txt,50,beam_search_glcs,h2,20,0.0300,True
sigma-2,mglcs_3_1000_2_7.txt,50,imbs_glcs,h2,29,0.8988,True
sigma-2,mglcs_3_1000_2_7.txt,100,beam_search_glcs,h2,20,0.0300,True
sigma-2,mglcs_3_1000_2_7.txt,100,imbs_glcs,h2,31,1.5354,True
sigma-2,mglcs_3_1000_2_7.txt,250,beam_search_glcs,h2,20,0.0330,True
sigma-2,mglcs_3_1000_2_7.txt,250,imbs_glcs,h2,31,1.9667,True
sigma-2,mglcs_3_1000_2_7.txt,500,beam_search_glcs,h2,20,0.0290,True
sigma-2,mglcs_3_1000_2_7.txt,500,imbs_glcs,h2,31,1.8087,True
sigma-2,mglcs_3_1000_2_7.txt,1000,beam_search_glcs,h2,20,0.0291,True
sigma-2,mglcs_3_1000_2_7.txt,1000,imbs_glcs,h2,31,1.7590,True
sigma-2,mglcs_3_1000_2_7.txt,2500,beam_search_glcs,h2,20,0.0290,True
sigma-2,mglcs_3_1000_2_7.txt,2500,imbs_glcs,h2,31,1.8456,True
sigma-2,mglcs_3_1000_2_7.txt,10000,beam_search_glcs,h2,20,0.0305,True
sigma-2,mglcs_3_1000_2_7.txt,1,beam_search_glcs,h5,6,0.0020,True
sigma-2,mglcs_3_1000_2_7.txt,1,imbs_glcs,h5,29,0.0230,True
sigma-2,mglcs_3_1000_2_7.txt,10,beam_search_glcs,h5,20,0.0210,True
sigma-2,mglcs_3_1000_2_7.txt,10,imbs_glcs,h5,30,0.3820,True
sigma-2,mglcs_3_1000_2_7.txt,50,beam_search_glcs,h5,20,0.0290,True
sigma-2,mglcs_3_1000_2_7.txt,50,imbs_glcs,h5,31,1.1061,True
sigma-2,mglcs_3_1000_2_7.txt,100,beam_search_glcs,h5,20,0.0295,True
sigma-2,mglcs_3_1000_2_7.txt,100,imbs_glcs,h5,31,1.4596,True
sigma-2,mglcs_3_1000_2_7.txt,250,beam_search_glcs,h5,20,0.0295,True
sigma-2,mglcs_3_1000_2_7.txt,250,imbs_glcs,h5,31,1.8643,True
sigma-2,mglcs_3_1000_2_7.txt,500,beam_search_glcs,h5,20,0.0295,True
sigma-2,mglcs_3_1000_2_7.txt,500,imbs_glcs,h5,31,1.8160,True
sigma-2,mglcs_3_1000_2_7.txt,1000,beam_search_glcs,h5,20,0.0300,True
sigma-2,mglcs_3_1000_2_7.txt,1000,imbs_glcs,h5,31,1.8199,True
sigma-2,mglcs_3_1000_2_7.txt,2500,beam_search_glcs,h5,20,0.0300,True
sigma-2,mglcs_3_1000_2_7.txt,2500,imbs_glcs,h5,31,1.8340,True
sigma-2,mglcs_3_1000_2_7.txt,10000,beam_search_glcs,h5,20,0.0285,True
sigma-2,mglcs_3_1000_2_7.txt,1,beam_search_glcs,h8,2,0.1532,True
sigma-2,mglcs_3_1000_2_7.txt,1,imbs_glcs,h8,14,0.1760,True
sigma-2,mglcs_3_1000_2_7.txt,10,beam_search_glcs,h8,20,0.1810,True
sigma-2,mglcs_3_1000_2_7.txt,10,imbs_glcs,h8,29,0.4407,True
sigma-2,mglcs_3_1000_2_7.txt,50,beam_search_glcs,h8,20,0.1730,True
sigma-2,mglcs_3_1000_2_7.txt,50,imbs_glcs,h8,31,1.1485,True
sigma-2,mglcs_3_1000_2_7.txt,100,beam_search_glcs,h8,20,0.1756,True
sigma-2,mglcs_3_1000_2_7.txt,100,imbs_glcs,h8,31,1.5948,True
sigma-2,mglcs_3_1000_2_7.txt,250,beam_search_glcs,h8,20,0.1740,True
sigma-2,mglcs_3_1000_2_7.txt,250,imbs_glcs,h8,31,1.9477,True
sigma-2,mglcs_3_1000_2_7.txt,500,beam_search_glcs,h8,20,0.1718,True
sigma-2,mglcs_3_1000_2_7.txt,500,imbs_glcs,h8,31,1.9580,True
sigma-2,mglcs_3_1000_2_7.txt,1000,beam_search_glcs,h8,20,0.1647,True
sigma-2,mglcs_3_1000_2_7.txt,1000,imbs_glcs,h8,31,1.9781,True
sigma-2,mglcs_3_1000_2_7.txt,2500,beam_search_glcs,h8,20,0.1662,True
sigma-2,mglcs_3_1000_2_7.txt,2500,imbs_glcs,h8,31,1.9177,True
sigma-2,mglcs_3_1000_2_7.txt,10000,beam_search_glcs,h8,20,0.1700,True
sigma-2,mglcs_3_1000_2_8.txt,1,beam_search_glcs,h2,12,0.0030,True
sigma-2,mglcs_3_1000_2_8.txt,1,imbs_glcs,h2,12,0.0130,True
sigma-2,mglcs_3_1000_2_8.txt,10,beam_search_glcs,h2,17,0.0200,True
sigma-2,mglcs_3_1000_2_8.txt,10,imbs_glcs,h2,17,0.1540,True
sigma-2,mglcs_3_1000_2_8.txt,50,beam_search_glcs,h2,18,0.0905,True
sigma-2,mglcs_3_1000_2_8.txt,50,imbs_glcs,h2,19,0.3960,True
sigma-2,mglcs_3_1000_2_8.txt,100,beam_search_glcs,h2,18,0.1415,True
sigma-2,mglcs_3_1000_2_8.txt,100,imbs_glcs,h2,19,0.5246,True
sigma-2,mglcs_3_1000_2_8.txt,250,beam_search_glcs,h2,18,0.1450,True
sigma-2,mglcs_3_1000_2_8.txt,250,imbs_glcs,h2,19,0.5333,True
sigma-2,mglcs_3_1000_2_8.txt,500,beam_search_glcs,h2,18,0.1366,True
sigma-2,mglcs_3_1000_2_8.txt,500,imbs_glcs,h2,19,0.5166,True
sigma-2,mglcs_3_1000_2_8.txt,1000,beam_search_glcs,h2,18,0.1401,True
sigma-2,mglcs_3_1000_2_8.txt,1000,imbs_glcs,h2,19,0.5276,True
sigma-2,mglcs_3_1000_2_8.txt,2500,beam_search_glcs,h2,18,0.1390,True
sigma-2,mglcs_3_1000_2_8.txt,2500,imbs_glcs,h2,19,0.5216,True
sigma-2,mglcs_3_1000_2_8.txt,10000,beam_search_glcs,h2,18,0.1418,True
sigma-2,mglcs_3_1000_2_8.txt,1,beam_search_glcs,h5,13,0.0030,True
sigma-2,mglcs_3_1000_2_8.txt,1,imbs_glcs,h5,13,0.0140,True
sigma-2,mglcs_3_1000_2_8.txt,10,beam_search_glcs,h5,18,0.0265,True
sigma-2,mglcs_3_1000_2_8.txt,10,imbs_glcs,h5,18,0.1698,True
sigma-2,mglcs_3_1000_2_8.txt,50,beam_search_glcs,h5,18,0.0925,True
sigma-2,mglcs_3_1000_2_8.txt,50,imbs_glcs,h5,19,0.3195,True
sigma-2,mglcs_3_1000_2_8.txt,100,beam_search_glcs,h5,18,0.1370,True
sigma-2,mglcs_3_1000_2_8.txt,100,imbs_glcs,h5,19,0.5213,True
sigma-2,mglcs_3_1000_2_8.txt,250,beam_search_glcs,h5,18,0.1425,True
sigma-2,mglcs_3_1000_2_8.txt,250,imbs_glcs,h5,19,0.5221,True
sigma-2,mglcs_3_1000_2_8.txt,500,beam_search_glcs,h5,18,0.1416,True
sigma-2,mglcs_3_1000_2_8.txt,500,imbs_glcs,h5,19,0.5172,True
sigma-2,mglcs_3_1000_2_8.txt,1000,beam_search_glcs,h5,18,0.1345,True
sigma-2,mglcs_3_1000_2_8.txt,1000,imbs_glcs,h5,19,0.5105,True
sigma-2,mglcs_3_1000_2_8.txt,2500,beam_search_glcs,h5,18,0.1386,True
sigma-2,mglcs_3_1000_2_8.txt,2500,imbs_glcs,h5,19,0.5246,True
sigma-2,mglcs_3_1000_2_8.txt,10000,beam_search_glcs,h5,18,0.1400,True
sigma-2,mglcs_3_1000_2_8.txt,1,beam_search_glcs,h8,14,0.1434,True
sigma-2,mglcs_3_1000_2_8.txt,1,imbs_glcs,h8,16,0.1557,True
sigma-2,mglcs_3_1000_2_8.txt,10,beam_search_glcs,h8,17,0.1665,True
sigma-2,mglcs_3_1000_2_8.txt,10,imbs_glcs,h8,17,0.3012,True
sigma-2,mglcs_3_1000_2_8.txt,50,beam_search_glcs,h8,18,0.2451,True
sigma-2,mglcs_3_1000_2_8.txt,50,imbs_glcs,h8,19,0.5236,True
sigma-2,mglcs_3_1000_2_8.txt,100,beam_search_glcs,h8,18,0.2895,True
sigma-2,mglcs_3_1000_2_8.txt,100,imbs_glcs,h8,19,0.6744,True
sigma-2,mglcs_3_1000_2_8.txt,250,beam_search_glcs,h8,18,0.3015,True
sigma-2,mglcs_3_1000_2_8.txt,250,imbs_glcs,h8,19,0.6711,True
sigma-2,mglcs_3_1000_2_8.txt,500,beam_search_glcs,h8,18,0.3026,True
sigma-2,mglcs_3_1000_2_8.txt,500,imbs_glcs,h8,19,0.6837,True
sigma-2,mglcs_3_1000_2_8.txt,1000,beam_search_glcs,h8,18,0.3146,True
sigma-2,mglcs_3_1000_2_8.txt,1000,imbs_glcs,h8,19,0.7381,True
sigma-2,mglcs_3_1000_2_8.txt,2500,beam_search_glcs,h8,18,0.3165,True
sigma-2,mglcs_3_1000_2_8.txt,2500,imbs_glcs,h8,19,0.7292,True
sigma-2,mglcs_3_1000_2_8.txt,10000,beam_search_glcs,h8,18,0.3088,True
sigma-2,mglcs_3_1000_2_9.txt,1,beam_search_glcs,h2,8,0.0020,True
sigma-2,mglcs_3_1000_2_9.txt,1,imbs_glcs,h2,15,0.0170,True
sigma-2,mglcs_3_1000_2_9.txt,10,beam_search_glcs,h2,13,0.0121,True
sigma-2,mglcs_3_1000_2_9.txt,10,imbs_glcs,h2,32,0.2659,True
sigma-2,mglcs_3_1000_2_9.txt,50,beam_search_glcs,h2,13,0.0130,True
sigma-2,mglcs_3_1000_2_9.txt,50,imbs_glcs,h2,34,0.5930,True
sigma-2,mglcs_3_1000_2_9.txt,100,beam_search_glcs,h2,13,0.0120,True
sigma-2,mglcs_3_1000_2_9.txt,100,imbs_glcs,h2,34,0.8636,True
sigma-2,mglcs_3_1000_2_9.txt,250,beam_search_glcs,h2,13,0.0129,True
sigma-2,mglcs_3_1000_2_9.txt,250,imbs_glcs,h2,37,1.2366,True
sigma-2,mglcs_3_1000_2_9.txt,500,beam_search_glcs,h2,13,0.0113,True
sigma-2,mglcs_3_1000_2_9.txt,500,imbs_glcs,h2,37,1.4623,True
sigma-2,mglcs_3_1000_2_9.txt,1000,beam_search_glcs,h2,13,0.0120,True
sigma-2,mglcs_3_1000_2_9.txt,1000,imbs_glcs,h2,37,1.4937,True
sigma-2,mglcs_3_1000_2_9.txt,2500,beam_search_glcs,h2,13,0.0120,True
sigma-2,mglcs_3_1000_2_9.txt,2500,imbs_glcs,h2,37,1.6387,True
sigma-2,mglcs_3_1000_2_9.txt,10000,beam_search_glcs,h2,13,0.0120,True
sigma-2,mglcs_3_1000_2_9.txt,1,beam_search_glcs,h5,13,0.0030,True
sigma-2,mglcs_3_1000_2_9.txt,1,imbs_glcs,h5,13,0.0180,True
sigma-2,mglcs_3_1000_2_9.txt,10,beam_search_glcs,h5,13,0.0120,True
sigma-2,mglcs_3_1000_2_9.txt,10,imbs_glcs,h5,31,0.2585,True
sigma-2,mglcs_3_1000_2_9.txt,50,beam_search_glcs,h5,13,0.0130,True
sigma-2,mglcs_3_1000_2_9.txt,50,imbs_glcs,h5,34,0.6911,True
sigma-2,mglcs_3_1000_2_9.txt,100,beam_search_glcs,h5,13,0.0130,True
sigma-2,mglcs_3_1000_2_9.txt,100,imbs_glcs,h5,37,0.8986,True
sigma-2,mglcs_3_1000_2_9.txt,250,beam_search_glcs,h5,13,0.0140,True
sigma-2,mglcs_3_1000_2_9.txt,250,imbs_glcs,h5,37,1.2797,True
sigma-2,mglcs_3_1000_2_9.txt,500,beam_search_glcs,h5,13,0.0120,True
sigma-2,mglcs_3_1000_2_9.txt,500,imbs_glcs,h5,37,1.5247,True
sigma-2,mglcs_3_1000_2_9.txt,1000,beam_search_glcs,h5,13,0.0130,True
sigma-2,mglcs_3_1000_2_9.txt,1000,imbs_glcs,h5,37,1.4573,True
sigma-2,mglcs_3_1000_2_9.txt,2500,beam_search_glcs,h5,13,0.0140,True
sigma-2,mglcs_3_1000_2_9.txt,2500,imbs_glcs,h5,37,1.5777,True
sigma-2,mglcs_3_1000_2_9.txt,10000,beam_search_glcs,h5,13,0.0140,True
sigma-2,mglcs_3_1000_2_9.txt,1,beam_search_glcs,h8,12,0.1555,True
sigma-2,mglcs_3_1000_2_9.txt,1,imbs_glcs,h8,15,0.1830,True
sigma-2,mglcs_3_1000_2_9.txt,10,beam_search_glcs,h8,13,0.1740,True
sigma-2,mglcs_3_1000_2_9.txt,10,imbs_glcs,h8,37,0.4340,True
sigma-2,mglcs_3_1000_2_9.txt,50,beam_search_glcs,h8,13,0.1770,True
sigma-2,mglcs_3_1000_2_9.txt,50,imbs_glcs,h8,37,0.8208,True
sigma-2,mglcs_3_1000_2_9.txt,100,beam_search_glcs,h8,13,0.1736,True
sigma-2,mglcs_3_1000_2_9.txt,100,imbs_glcs,h8,37,0.9491,True
sigma-2,mglcs_3_1000_2_9.txt,250,beam_search_glcs,h8,13,0.1525,True
sigma-2,mglcs_3_1000_2_9.txt,250,imbs_glcs,h8,37,1.3971,True
sigma-2,mglcs_3_1000_2_9.txt,500,beam_search_glcs,h8,13,0.1510,True
sigma-2,mglcs_3_1000_2_9.txt,500,imbs_glcs,h8,37,1.6281,True
sigma-2,mglcs_3_1000_2_9.txt,1000,beam_search_glcs,h8,13,0.1624,True
sigma-2,mglcs_3_1000_2_9.txt,1000,imbs_glcs,h8,37,1.6715,True
sigma-2,mglcs_3_1000_2_9.txt,2500,beam_search_glcs,h8,13,0.1528,True
sigma-2,mglcs_3_1000_2_9.txt,2500,imbs_glcs,h8,37,1.5825,True
sigma-2,mglcs_3_1000_2_9.txt,10000,beam_search_glcs,h8,13,0.1659,True
sigma-2,mglcs_3_100_2_0.txt,1,beam_search_glcs,h2,1,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,1,imbs_glcs,h2,24,0.0010,True
sigma-2,mglcs_3_100_2_0.txt,10,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,10,imbs_glcs,h2,32,0.0220,True
sigma-2,mglcs_3_100_2_0.txt,50,beam_search_glcs,h2,5,0.0010,True
sigma-2,mglcs_3_100_2_0.txt,50,imbs_glcs,h2,50,0.1610,True
sigma-2,mglcs_3_100_2_0.txt,100,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,100,imbs_glcs,h2,51,0.3055,True
sigma-2,mglcs_3_100_2_0.txt,250,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,250,imbs_glcs,h2,63,0.3641,True
sigma-2,mglcs_3_100_2_0.txt,500,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,500,imbs_glcs,h2,63,0.6041,True
sigma-2,mglcs_3_100_2_0.txt,1000,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,1000,imbs_glcs,h2,63,0.9423,True
sigma-2,mglcs_3_100_2_0.txt,2500,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,2500,imbs_glcs,h2,63,1.4294,True
sigma-2,mglcs_3_100_2_0.txt,10000,beam_search_glcs,h2,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,1,beam_search_glcs,h5,1,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,1,imbs_glcs,h5,26,0.0010,True
sigma-2,mglcs_3_100_2_0.txt,10,beam_search_glcs,h5,5,0.0010,True
sigma-2,mglcs_3_100_2_0.txt,10,imbs_glcs,h5,40,0.0353,True
sigma-2,mglcs_3_100_2_0.txt,50,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,50,imbs_glcs,h5,63,0.0972,True
sigma-2,mglcs_3_100_2_0.txt,100,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,100,imbs_glcs,h5,63,0.1934,True
sigma-2,mglcs_3_100_2_0.txt,250,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,250,imbs_glcs,h5,63,0.4041,True
sigma-2,mglcs_3_100_2_0.txt,500,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,500,imbs_glcs,h5,63,0.6321,True
sigma-2,mglcs_3_100_2_0.txt,1000,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,1000,imbs_glcs,h5,63,1.0342,True
sigma-2,mglcs_3_100_2_0.txt,2500,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,2500,imbs_glcs,h5,63,1.5532,True
sigma-2,mglcs_3_100_2_0.txt,10000,beam_search_glcs,h5,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,1,beam_search_glcs,h8,5,0.0015,True
sigma-2,mglcs_3_100_2_0.txt,1,imbs_glcs,h8,19,0.0030,True
sigma-2,mglcs_3_100_2_0.txt,10,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_3_100_2_0.txt,10,imbs_glcs,h8,43,0.0330,True
sigma-2,mglcs_3_100_2_0.txt,50,beam_search_glcs,h8,5,0.0010,True
sigma-2,mglcs_3_100_2_0.txt,50,imbs_glcs,h8,63,0.1125,True
sigma-2,mglcs_3_100_2_0.txt,100,beam_search_glcs,h8,5,0.0010,True
sigma-2,mglcs_3_100_2_0.txt,100,imbs_glcs,h8,63,0.1860,True
sigma-2,mglcs_3_100_2_0.txt,250,beam_search_glcs,h8,5,0.0010,True
sigma-2,mglcs_3_100_2_0.txt,250,imbs_glcs,h8,63,0.3995,True
sigma-2,mglcs_3_100_2_0.txt,500,beam_search_glcs,h8,5,0.0020,True
sigma-2,mglcs_3_100_2_0.txt,500,imbs_glcs,h8,63,0.6301,True
sigma-2,mglcs_3_100_2_0.txt,1000,beam_search_glcs,h8,5,0.0015,True
sigma-2,mglcs_3_100_2_0.txt,1000,imbs_glcs,h8,63,1.0301,True
sigma-2,mglcs_3_100_2_0.txt,2500,beam_search_glcs,h8,5,0.0006,True
sigma-2,mglcs_3_100_2_0.txt,2500,imbs_glcs,h8,63,1.5500,True
sigma-2,mglcs_3_100_2_0.txt,10000,beam_search_glcs,h8,5,0.0013,True
sigma-2,mglcs_3_100_2_1.txt,1,beam_search_glcs,h2,9,0.0010,True
sigma-2,mglcs_3_100_2_1.txt,1,imbs_glcs,h2,30,0.0010,True
sigma-2,mglcs_3_100_2_1.txt,10,beam_search_glcs,h2,20,0.0030,True
sigma-2,mglcs_3_100_2_1.txt,10,imbs_glcs,h2,44,0.0335,True
sigma-2,mglcs_3_100_2_1.txt,50,beam_search_glcs,h2,21,0.0080,True
sigma-2,mglcs_3_100_2_1.txt,50,imbs_glcs,h2,45,0.1635,True
sigma-2,mglcs_3_100_2_1.txt,100,beam_search_glcs,h2,21,0.0110,True
sigma-2,mglcs_3_100_2_1.txt,100,imbs_glcs,h2,45,0.2760,True
sigma-2,mglcs_3_100_2_1.txt,250,beam_search_glcs,h2,21,0.0120,True
sigma-2,mglcs_3_100_2_1.txt,250,imbs_glcs,h2,45,0.5647,True
sigma-2,mglcs_3_100_2_1.txt,500,beam_search_glcs,h2,21,0.0120,True
sigma-2,mglcs_3_100_2_1.txt,500,imbs_glcs,h2,45,0.7998,True
sigma-2,mglcs_3_100_2_1.txt,1000,beam_search_glcs,h2,21,0.0113,True
sigma-2,mglcs_3_100_2_1.txt,1000,imbs_glcs,h2,45,1.3767,True
sigma-2,mglcs_3_100_2_1.txt,2500,beam_search_glcs,h2,21,0.0126,True
sigma-2,mglcs_3_100_2_1.txt,2500,imbs_glcs,h2,45,2.4303,True
sigma-2,mglcs_3_100_2_1.txt,10000,beam_search_glcs,h2,21,0.0115,True
sigma-2,mglcs_3_100_2_1.txt,1,beam_search_glcs,h5,20,0.0010,True
sigma-2,mglcs_3_100_2_1.txt,1,imbs_glcs,h5,26,0.0010,True
sigma-2,mglcs_3_100_2_1.txt,10,beam_search_glcs,h5,20,0.0040,True
sigma-2,mglcs_3_100_2_1.txt,10,imbs_glcs,h5,38,0.0400,True
sigma-2,mglcs_3_100_2_1.txt,50,beam_search_glcs,h5,21,0.0090,True
sigma-2,mglcs_3_100_2_1.txt,50,imbs_glcs,h5,43,0.1770,True
sigma-2,mglcs_3_100_2_1.txt,100,beam_search_glcs,h5,21,0.0120,True
sigma-2,mglcs_3_100_2_1.txt,100,imbs_glcs,h5,45,0.2886,True
sigma-2,mglcs_3_100_2_1.txt,250,beam_search_glcs,h5,21,0.0120,True
sigma-2,mglcs_3_100_2_1.txt,250,imbs_glcs,h5,45,0.5376,True
sigma-2,mglcs_3_100_2_1.txt,500,beam_search_glcs,h5,21,0.0117,True
sigma-2,mglcs_3_100_2_1.txt,500,imbs_glcs,h5,45,0.8796,True
sigma-2,mglcs_3_100_2_1.txt,1000,beam_search_glcs,h5,21,0.0122,True
sigma-2,mglcs_3_100_2_1.txt,1000,imbs_glcs,h5,45,1.4618,True
sigma-2,mglcs_3_100_2_1.txt,2500,beam_search_glcs,h5,21,0.0120,True
sigma-2,mglcs_3_100_2_1.txt,2500,imbs_glcs,h5,45,2.6502,True
sigma-2,mglcs_3_100_2_1.txt,10000,beam_search_glcs,h5,21,0.0110,True
sigma-2,mglcs_3_100_2_1.txt,1,beam_search_glcs,h8,9,0.0010,True
sigma-2,mglcs_3_100_2_1.txt,1,imbs_glcs,h8,18,0.0030,True
sigma-2,mglcs_3_100_2_1.txt,10,beam_search_glcs,h8,21,0.0040,True
sigma-2,mglcs_3_100_2_1.txt,10,imbs_glcs,h8,36,0.0380,True
sigma-2,mglcs_3_100_2_1.txt,50,beam_search_glcs,h8,21,0.0110,True
sigma-2,mglcs_3_100_2_1.txt,50,imbs_glcs,h8,44,0.1800,True
sigma-2,mglcs_3_100_2_1.txt,100,beam_search_glcs,h8,21,0.0130,True
sigma-2,mglcs_3_100_2_1.txt,100,imbs_glcs,h8,45,0.2925,True
sigma-2,mglcs_3_100_2_1.txt,250,beam_search_glcs,h8,21,0.0130,True
sigma-2,mglcs_3_100_2_1.txt,250,imbs_glcs,h8,45,0.5501,True
sigma-2,mglcs_3_100_2_1.txt,500,beam_search_glcs,h8,21,0.0140,True
sigma-2,mglcs_3_100_2_1.txt,500,imbs_glcs,h8,45,0.9299,True
sigma-2,mglcs_3_100_2_1.txt,1000,beam_search_glcs,h8,21,0.0130,True
sigma-2,mglcs_3_100_2_1.txt,1000,imbs_glcs,h8,45,1.3501,True
sigma-2,mglcs_3_100_2_1.txt,2500,beam_search_glcs,h8,21,0.0131,True
sigma-2,mglcs_3_100_2_1.txt,2500,imbs_glcs,h8,45,2.6513,True
sigma-2,mglcs_3_100_2_1.txt,10000,beam_search_glcs,h8,21,0.0135,True
sigma-2,mglcs_3_100_2_2.txt,1,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_3_100_2_2.txt,1,imbs_glcs,h2,22,0.0010,True
sigma-2,mglcs_3_100_2_2.txt,10,beam_search_glcs,h2,2,0.0010,True
sigma-2,mglcs_3_100_2_2.txt,10,imbs_glcs,h2,23,0.0140,True
sigma-2,mglcs_3_100_2_2.txt,50,beam_search_glcs,h2,2,0.0010,True
sigma-2,mglcs_3_100_2_2.txt,50,imbs_glcs,h2,39,0.0885,True
sigma-2,mglcs_3_100_2_2.txt,100,beam_search_glcs,h2,2,0.0000,True
sigma-2,mglcs_3_100_2_2.txt,100,imbs_glcs,h2,36,0.1205,True
