sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-2,mglcs_2_50_2_5.txt,10,h1,35,0.0020,True
sigma-2,mglcs_2_50_2_5.txt,10,h2,36,0.0015,True
sigma-2,mglcs_2_50_2_5.txt,10,h3,35,0.0020,True
sigma-2,mglcs_2_50_2_5.txt,10,h4,35,0.0020,True
sigma-2,mglcs_2_50_2_5.txt,10,h5,36,0.0030,True
sigma-2,mglcs_2_50_2_5.txt,10,h6,35,0.0010,True
sigma-2,mglcs_2_50_2_5.txt,10,h7,36,0.0025,True
sigma-2,mglcs_2_50_2_6.txt,10,h1,38,0.0020,True
sigma-2,mglcs_2_50_2_6.txt,10,h2,38,0.0020,True
sigma-2,mglcs_2_50_2_6.txt,10,h3,37,0.0020,True
sigma-2,mglcs_2_50_2_6.txt,10,h4,38,0.0020,True
sigma-2,mglcs_2_50_2_6.txt,10,h5,38,0.0025,True
sigma-2,mglcs_2_50_2_6.txt,10,h6,38,0.0010,True
sigma-2,mglcs_2_50_2_6.txt,10,h7,38,0.0020,True
sigma-2,mglcs_2_50_2_7.txt,10,h1,38,0.0020,True
sigma-2,mglcs_2_50_2_7.txt,10,h2,26,0.0010,True
sigma-2,mglcs_2_50_2_7.txt,10,h3,38,0.0020,True
sigma-2,mglcs_2_50_2_7.txt,10,h4,38,0.0022,True
sigma-2,mglcs_2_50_2_7.txt,10,h5,38,0.0040,True
sigma-2,mglcs_2_50_2_7.txt,10,h6,38,0.0030,True
sigma-2,mglcs_2_50_2_7.txt,10,h7,26,0.0015,True
sigma-2,mglcs_2_50_2_8.txt,10,h1,15,0.0010,True
sigma-2,mglcs_2_50_2_8.txt,10,h2,14,0.0010,True
sigma-2,mglcs_2_50_2_8.txt,10,h3,15,0.0010,True
sigma-2,mglcs_2_50_2_8.txt,10,h4,15,0.0010,True
sigma-2,mglcs_2_50_2_8.txt,10,h5,15,0.0010,True
sigma-2,mglcs_2_50_2_8.txt,10,h6,15,0.0010,True
sigma-2,mglcs_2_50_2_8.txt,10,h7,15,0.0010,True
sigma-2,mglcs_2_50_2_9.txt,10,h1,37,0.0071,True
sigma-2,mglcs_2_50_2_9.txt,10,h2,38,0.0030,True
sigma-2,mglcs_2_50_2_9.txt,10,h3,36,0.0025,True
sigma-2,mglcs_2_50_2_9.txt,10,h4,36,0.0010,True
sigma-2,mglcs_2_50_2_9.txt,10,h5,38,0.0040,True
sigma-2,mglcs_2_50_2_9.txt,10,h6,37,0.0020,True
sigma-2,mglcs_2_50_2_9.txt,10,h7,38,0.0025,True
sigma-2,mglcs_3_100_2_0.txt,10,h1,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,10,h2,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,10,h3,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,10,h4,5,0.0010,True
sigma-2,mglcs_3_100_2_0.txt,10,h5,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,10,h6,5,0.0000,True
sigma-2,mglcs_3_100_2_0.txt,10,h7,5,0.0000,True
sigma-2,mglcs_3_100_2_1.txt,10,h1,19,0.0020,True
sigma-2,mglcs_3_100_2_1.txt,10,h2,20,0.0030,True
sigma-2,mglcs_3_100_2_1.txt,10,h3,20,0.0030,True
sigma-2,mglcs_3_100_2_1.txt,10,h4,20,0.0025,True
sigma-2,mglcs_3_100_2_1.txt,10,h5,20,0.0040,True
sigma-2,mglcs_3_100_2_1.txt,10,h6,21,0.0055,True
sigma-2,mglcs_3_100_2_1.txt,10,h7,20,0.0055,True
sigma-2,mglcs_3_100_2_2.txt,10,h1,2,0.0000,True
sigma-2,mglcs_3_100_2_2.txt,10,h2,2,0.0035,True
sigma-2,mglcs_3_100_2_2.txt,10,h3,2,0.0000,True
sigma-2,mglcs_3_100_2_2.txt,10,h4,2,0.0000,True
sigma-2,mglcs_3_100_2_2.txt,10,h5,2,0.0010,True
sigma-2,mglcs_3_100_2_2.txt,10,h6,2,0.0000,True
sigma-2,mglcs_3_100_2_2.txt,10,h7,2,0.0000,True
sigma-2,mglcs_3_100_2_3.txt,10,h1,8,0.0020,True
sigma-2,mglcs_3_100_2_3.txt,10,h2,8,0.0010,True
sigma-2,mglcs_3_100_2_3.txt,10,h3,8,0.0040,True
sigma-2,mglcs_3_100_2_3.txt,10,h4,8,0.0025,True
sigma-2,mglcs_3_100_2_3.txt,10,h5,8,0.0080,True
sigma-2,mglcs_3_100_2_3.txt,10,h6,8,0.0010,True
sigma-2,mglcs_3_100_2_3.txt,10,h7,8,0.0025,True
sigma-2,mglcs_3_100_2_4.txt,10,h1,46,0.0085,True
sigma-2,mglcs_3_100_2_4.txt,10,h2,34,0.0135,True
sigma-2,mglcs_3_100_2_4.txt,10,h3,48,0.0095,True
sigma-2,mglcs_3_100_2_4.txt,10,h4,46,0.0075,True
sigma-2,mglcs_3_100_2_4.txt,10,h5,21,0.0085,True
sigma-2,mglcs_3_100_2_4.txt,10,h6,48,0.0055,True
sigma-2,mglcs_3_100_2_4.txt,10,h7,46,0.0060,True
sigma-2,mglcs_3_100_2_5.txt,10,h1,20,0.0045,True
sigma-2,mglcs_3_100_2_5.txt,10,h2,21,0.0060,True
sigma-2,mglcs_3_100_2_5.txt,10,h3,18,0.0030,True
sigma-2,mglcs_3_100_2_5.txt,10,h4,20,0.0061,True
sigma-2,mglcs_3_100_2_5.txt,10,h5,21,0.0125,True
sigma-2,mglcs_3_100_2_5.txt,10,h6,20,0.0120,True
sigma-2,mglcs_3_100_2_5.txt,10,h7,21,0.0060,True
sigma-2,mglcs_3_100_2_6.txt,10,h1,55,0.0100,True
sigma-2,mglcs_3_100_2_6.txt,10,h2,57,0.0060,True
sigma-2,mglcs_3_100_2_6.txt,10,h3,54,0.0176,True
sigma-2,mglcs_3_100_2_6.txt,10,h4,57,0.0165,True
sigma-2,mglcs_3_100_2_6.txt,10,h5,57,0.0220,True
sigma-2,mglcs_3_100_2_6.txt,10,h6,27,0.0050,True
sigma-2,mglcs_3_100_2_6.txt,10,h7,28,0.0040,True
sigma-2,mglcs_3_100_2_7.txt,10,h1,2,0.0000,True
sigma-2,mglcs_3_100_2_7.txt,10,h2,2,0.0000,True
sigma-2,mglcs_3_100_2_7.txt,10,h3,2,0.0000,True
sigma-2,mglcs_3_100_2_7.txt,10,h4,2,0.0000,True
sigma-2,mglcs_3_100_2_7.txt,10,h5,2,0.0010,True
sigma-2,mglcs_3_100_2_7.txt,10,h6,2,0.0000,True
sigma-2,mglcs_3_100_2_7.txt,10,h7,2,0.0000,True
sigma-2,mglcs_3_100_2_8.txt,10,h1,13,0.0010,True
sigma-2,mglcs_3_100_2_8.txt,10,h2,13,0.0010,True
sigma-2,mglcs_3_100_2_8.txt,10,h3,13,0.0010,True
sigma-2,mglcs_3_100_2_8.txt,10,h4,13,0.0000,True
sigma-2,mglcs_3_100_2_8.txt,10,h5,13,0.0010,True
sigma-2,mglcs_3_100_2_8.txt,10,h6,13,0.0000,True
sigma-2,mglcs_3_100_2_8.txt,10,h7,13,0.0015,True
sigma-2,mglcs_3_100_2_9.txt,10,h1,19,0.0030,True
sigma-2,mglcs_3_100_2_9.txt,10,h2,19,0.0020,True
sigma-2,mglcs_3_100_2_9.txt,10,h3,19,0.0030,True
sigma-2,mglcs_3_100_2_9.txt,10,h4,20,0.0031,True
sigma-2,mglcs_3_100_2_9.txt,10,h5,19,0.0060,True
sigma-2,mglcs_3_100_2_9.txt,10,h6,20,0.0035,True
sigma-2,mglcs_3_100_2_9.txt,10,h7,19,0.0040,True
sigma-2,mglcs_3_200_2_0.txt,10,h1,25,0.0030,True
sigma-2,mglcs_3_200_2_0.txt,10,h2,16,0.0045,True
sigma-2,mglcs_3_200_2_0.txt,10,h3,25,0.0040,True
sigma-2,mglcs_3_200_2_0.txt,10,h4,16,0.0035,True
sigma-2,mglcs_3_200_2_0.txt,10,h5,25,0.0060,True
sigma-2,mglcs_3_200_2_0.txt,10,h6,25,0.0035,True
sigma-2,mglcs_3_200_2_0.txt,10,h7,25,0.0040,True
sigma-2,mglcs_3_200_2_1.txt,10,h1,14,0.0020,True
sigma-2,mglcs_3_200_2_1.txt,10,h2,14,0.0015,True
sigma-2,mglcs_3_200_2_1.txt,10,h3,14,0.0010,True
sigma-2,mglcs_3_200_2_1.txt,10,h4,14,0.0000,True
sigma-2,mglcs_3_200_2_1.txt,10,h5,14,0.0025,True
sigma-2,mglcs_3_200_2_1.txt,10,h6,14,0.0010,True
sigma-2,mglcs_3_200_2_1.txt,10,h7,14,0.0010,True
sigma-2,mglcs_3_200_2_2.txt,10,h1,8,0.0010,True
sigma-2,mglcs_3_200_2_2.txt,10,h2,8,0.0010,True
sigma-2,mglcs_3_200_2_2.txt,10,h3,8,0.0020,True
sigma-2,mglcs_3_200_2_2.txt,10,h4,8,0.0015,True
sigma-2,mglcs_3_200_2_2.txt,10,h5,8,0.0020,True
sigma-2,mglcs_3_200_2_2.txt,10,h6,8,0.0020,True
sigma-2,mglcs_3_200_2_2.txt,10,h7,8,0.0020,True
sigma-2,mglcs_3_200_2_3.txt,10,h1,2,0.0000,True
sigma-2,mglcs_3_200_2_3.txt,10,h2,2,0.0000,True
sigma-2,mglcs_3_200_2_3.txt,10,h3,2,0.0000,True
sigma-2,mglcs_3_200_2_3.txt,10,h4,2,0.0010,True
sigma-2,mglcs_3_200_2_3.txt,10,h5,2,0.0000,True
sigma-2,mglcs_3_200_2_3.txt,10,h6,2,0.0000,True
sigma-2,mglcs_3_200_2_3.txt,10,h7,2,0.0000,True
sigma-2,mglcs_3_200_2_4.txt,10,h1,4,0.0000,True
sigma-2,mglcs_3_200_2_4.txt,10,h2,4,0.0000,True
sigma-2,mglcs_3_200_2_4.txt,10,h3,4,0.0000,True
sigma-2,mglcs_3_200_2_4.txt,10,h4,4,0.0000,True
sigma-2,mglcs_3_200_2_4.txt,10,h5,4,0.0000,True
sigma-2,mglcs_3_200_2_4.txt,10,h6,4,0.0010,True
sigma-2,mglcs_3_200_2_4.txt,10,h7,4,0.0000,True
sigma-2,mglcs_3_200_2_5.txt,10,h1,10,0.0010,True
sigma-2,mglcs_3_200_2_5.txt,10,h2,10,0.0010,True
sigma-2,mglcs_3_200_2_5.txt,10,h3,10,0.0000,True
sigma-2,mglcs_3_200_2_5.txt,10,h4,10,0.0010,True
sigma-2,mglcs_3_200_2_5.txt,10,h5,10,0.0010,True
sigma-2,mglcs_3_200_2_5.txt,10,h6,10,0.0010,True
sigma-2,mglcs_3_200_2_5.txt,10,h7,10,0.0000,True
sigma-2,mglcs_3_200_2_6.txt,10,h1,14,0.0020,True
sigma-2,mglcs_3_200_2_6.txt,10,h2,14,0.0025,True
sigma-2,mglcs_3_200_2_6.txt,10,h3,14,0.0020,True
sigma-2,mglcs_3_200_2_6.txt,10,h4,14,0.0030,True
sigma-2,mglcs_3_200_2_6.txt,10,h5,14,0.0035,True
sigma-2,mglcs_3_200_2_6.txt,10,h6,14,0.0020,True
sigma-2,mglcs_3_200_2_6.txt,10,h7,14,0.0020,True
sigma-2,mglcs_3_200_2_7.txt,10,h1,22,0.0030,True
sigma-2,mglcs_3_200_2_7.txt,10,h2,22,0.0035,True
sigma-2,mglcs_3_200_2_7.txt,10,h3,22,0.0030,True
sigma-2,mglcs_3_200_2_7.txt,10,h4,22,0.0040,True
sigma-2,mglcs_3_200_2_7.txt,10,h5,22,0.0055,True
sigma-2,mglcs_3_200_2_7.txt,10,h6,22,0.0020,True
sigma-2,mglcs_3_200_2_7.txt,10,h7,22,0.0030,True
sigma-2,mglcs_3_200_2_8.txt,10,h1,25,0.0065,True
sigma-2,mglcs_3_200_2_8.txt,10,h2,23,0.0075,True
sigma-2,mglcs_3_200_2_8.txt,10,h3,21,0.0071,True
sigma-2,mglcs_3_200_2_8.txt,10,h4,25,0.0080,True
sigma-2,mglcs_3_200_2_8.txt,10,h5,27,0.0100,True
sigma-2,mglcs_3_200_2_8.txt,10,h6,47,0.0097,True
sigma-2,mglcs_3_200_2_8.txt,10,h7,23,0.0060,True
sigma-2,mglcs_3_200_2_9.txt,10,h1,3,0.0000,True
sigma-2,mglcs_3_200_2_9.txt,10,h2,3,0.0000,True
sigma-2,mglcs_3_200_2_9.txt,10,h3,3,0.0010,True
sigma-2,mglcs_3_200_2_9.txt,10,h4,3,0.0000,True
sigma-2,mglcs_3_200_2_9.txt,10,h5,3,0.0000,True
sigma-2,mglcs_3_200_2_9.txt,10,h6,3,0.0000,True
sigma-2,mglcs_3_200_2_9.txt,10,h7,3,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,10,h1,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,10,h2,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,10,h3,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,10,h4,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,10,h5,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,10,h6,2,0.0000,True
sigma-2,mglcs_3_50_2_0.txt,10,h7,2,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,10,h1,5,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,10,h2,5,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,10,h3,5,0.0010,True
sigma-2,mglcs_3_50_2_1.txt,10,h4,5,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,10,h5,5,0.0005,True
sigma-2,mglcs_3_50_2_1.txt,10,h6,5,0.0000,True
sigma-2,mglcs_3_50_2_1.txt,10,h7,5,0.0000,True
sigma-2,mglcs_3_50_2_2.txt,10,h1,31,0.0030,True
sigma-2,mglcs_3_50_2_2.txt,10,h2,25,0.0030,True
sigma-2,mglcs_3_50_2_2.txt,10,h3,32,0.0045,True
sigma-2,mglcs_3_50_2_2.txt,10,h4,31,0.0020,True
sigma-2,mglcs_3_50_2_2.txt,10,h5,32,0.0040,True
sigma-2,mglcs_3_50_2_2.txt,10,h6,30,0.0020,True
sigma-2,mglcs_3_50_2_2.txt,10,h7,32,0.0030,True
sigma-2,mglcs_3_50_2_3.txt,10,h1,6,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,10,h2,6,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,10,h3,6,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,10,h4,6,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,10,h5,6,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,10,h6,6,0.0000,True
sigma-2,mglcs_3_50_2_3.txt,10,h7,6,0.0010,True
sigma-2,mglcs_3_50_2_4.txt,10,h1,32,0.0020,True
sigma-2,mglcs_3_50_2_4.txt,10,h2,26,0.0020,True
sigma-2,mglcs_3_50_2_4.txt,10,h3,32,0.0021,True
sigma-2,mglcs_3_50_2_4.txt,10,h4,17,0.0010,True
sigma-2,mglcs_3_50_2_4.txt,10,h5,26,0.0030,True
sigma-2,mglcs_3_50_2_4.txt,10,h6,33,0.0030,True
sigma-2,mglcs_3_50_2_4.txt,10,h7,26,0.0020,True
sigma-2,mglcs_3_50_2_5.txt,10,h1,16,0.0014,True
sigma-2,mglcs_3_50_2_5.txt,10,h2,16,0.0010,True
sigma-2,mglcs_3_50_2_5.txt,10,h3,16,0.0010,True
sigma-2,mglcs_3_50_2_5.txt,10,h4,16,0.0010,True
sigma-2,mglcs_3_50_2_5.txt,10,h5,16,0.0020,True
sigma-2,mglcs_3_50_2_5.txt,10,h6,16,0.0010,True
sigma-2,mglcs_3_50_2_5.txt,10,h7,16,0.0010,True
sigma-2,mglcs_3_50_2_6.txt,10,h1,29,0.0025,True
sigma-2,mglcs_3_50_2_6.txt,10,h2,30,0.0020,True
sigma-2,mglcs_3_50_2_6.txt,10,h3,29,0.0020,True
sigma-2,mglcs_3_50_2_6.txt,10,h4,28,0.0030,True
sigma-2,mglcs_3_50_2_6.txt,10,h5,30,0.0042,True
sigma-2,mglcs_3_50_2_6.txt,10,h6,30,0.0020,True
sigma-2,mglcs_3_50_2_6.txt,10,h7,17,0.0025,True
sigma-2,mglcs_3_50_2_7.txt,10,h1,13,0.0010,True
sigma-2,mglcs_3_50_2_7.txt,10,h2,13,0.0010,True
sigma-2,mglcs_3_50_2_7.txt,10,h3,13,0.0015,True
sigma-2,mglcs_3_50_2_7.txt,10,h4,13,0.0000,True
sigma-2,mglcs_3_50_2_7.txt,10,h5,13,0.0020,True
sigma-2,mglcs_3_50_2_7.txt,10,h6,13,0.0000,True
sigma-2,mglcs_3_50_2_7.txt,10,h7,13,0.0020,True
sigma-2,mglcs_3_50_2_8.txt,10,h1,19,0.0010,True
sigma-2,mglcs_3_50_2_8.txt,10,h2,22,0.0020,True
sigma-2,mglcs_3_50_2_8.txt,10,h3,22,0.0020,True
sigma-2,mglcs_3_50_2_8.txt,10,h4,23,0.0015,True
sigma-2,mglcs_3_50_2_8.txt,10,h5,24,0.0040,True
sigma-2,mglcs_3_50_2_8.txt,10,h6,24,0.0030,True
sigma-2,mglcs_3_50_2_8.txt,10,h7,23,0.0025,True
sigma-2,mglcs_3_50_2_9.txt,10,h1,10,0.0010,True
sigma-2,mglcs_3_50_2_9.txt,10,h2,10,0.0010,True
sigma-2,mglcs_3_50_2_9.txt,10,h3,10,0.0010,True
sigma-2,mglcs_3_50_2_9.txt,10,h4,10,0.0010,True
sigma-2,mglcs_3_50_2_9.txt,10,h5,10,0.0020,True
sigma-2,mglcs_3_50_2_9.txt,10,h6,12,0.0020,True
sigma-2,mglcs_3_50_2_9.txt,10,h7,11,0.0010,True
sigma-2,mglcs_5_100_2_0.txt,10,h1,9,0.0012,True
sigma-2,mglcs_5_100_2_0.txt,10,h2,9,0.0010,True
sigma-2,mglcs_5_100_2_0.txt,10,h3,9,0.0000,True
sigma-2,mglcs_5_100_2_0.txt,10,h4,9,0.0010,True
sigma-2,mglcs_5_100_2_0.txt,10,h5,9,0.0010,True
sigma-2,mglcs_5_100_2_0.txt,10,h6,9,0.0010,True
sigma-2,mglcs_5_100_2_0.txt,10,h7,9,0.0010,True
sigma-2,mglcs_5_100_2_1.txt,10,h1,9,0.0010,True
sigma-2,mglcs_5_100_2_1.txt,10,h2,9,0.0010,True
sigma-2,mglcs_5_100_2_1.txt,10,h3,9,0.0000,True
sigma-2,mglcs_5_100_2_1.txt,10,h4,9,0.0015,True
sigma-2,mglcs_5_100_2_1.txt,10,h5,9,0.0010,True
sigma-2,mglcs_5_100_2_1.txt,10,h6,9,0.0010,True
sigma-2,mglcs_5_100_2_1.txt,10,h7,9,0.0020,True
sigma-2,mglcs_5_100_2_2.txt,10,h1,3,0.0000,True
sigma-2,mglcs_5_100_2_2.txt,10,h2,3,0.0000,True
sigma-2,mglcs_5_100_2_2.txt,10,h3,3,0.0010,True
sigma-2,mglcs_5_100_2_2.txt,10,h4,3,0.0000,True
sigma-2,mglcs_5_100_2_2.txt,10,h5,3,0.0000,True
sigma-2,mglcs_5_100_2_2.txt,10,h6,3,0.0000,True
sigma-2,mglcs_5_100_2_2.txt,10,h7,3,0.0000,True
sigma-2,mglcs_5_100_2_3.txt,10,h1,3,0.0000,True
sigma-2,mglcs_5_100_2_3.txt,10,h2,3,0.0000,True
sigma-2,mglcs_5_100_2_3.txt,10,h3,3,0.0010,True
sigma-2,mglcs_5_100_2_3.txt,10,h4,3,0.0000,True
sigma-2,mglcs_5_100_2_3.txt,10,h5,3,0.0000,True
sigma-2,mglcs_5_100_2_3.txt,10,h6,3,0.0000,True
sigma-2,mglcs_5_100_2_3.txt,10,h7,3,0.0010,True
sigma-2,mglcs_5_100_2_4.txt,10,h1,11,0.0020,True
sigma-2,mglcs_5_100_2_4.txt,10,h2,11,0.0015,True
sigma-2,mglcs_5_100_2_4.txt,10,h3,11,0.0020,True
sigma-2,mglcs_5_100_2_4.txt,10,h4,11,0.0010,True
sigma-2,mglcs_5_100_2_4.txt,10,h5,11,0.0030,True
sigma-2,mglcs_5_100_2_4.txt,10,h6,11,0.0025,True
sigma-2,mglcs_5_100_2_4.txt,10,h7,11,0.0020,True
sigma-2,mglcs_5_100_2_5.txt,10,h1,7,0.0020,True
sigma-2,mglcs_5_100_2_5.txt,10,h2,7,0.0010,True
sigma-2,mglcs_5_100_2_5.txt,10,h3,7,0.0010,True
sigma-2,mglcs_5_100_2_5.txt,10,h4,7,0.0010,True
sigma-2,mglcs_5_100_2_5.txt,10,h5,7,0.0020,True
sigma-2,mglcs_5_100_2_5.txt,10,h6,7,0.0015,True
sigma-2,mglcs_5_100_2_5.txt,10,h7,7,0.0010,True
sigma-2,mglcs_5_100_2_6.txt,10,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_6.txt,10,h2,5,0.0010,True
sigma-2,mglcs_5_100_2_6.txt,10,h3,5,0.0000,True
sigma-2,mglcs_5_100_2_6.txt,10,h4,5,0.0010,True
sigma-2,mglcs_5_100_2_6.txt,10,h5,5,0.0000,True
sigma-2,mglcs_5_100_2_6.txt,10,h6,5,0.0000,True
sigma-2,mglcs_5_100_2_6.txt,10,h7,5,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,10,h1,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,10,h2,5,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,10,h3,5,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,10,h4,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,10,h5,5,0.0010,True
sigma-2,mglcs_5_100_2_7.txt,10,h6,5,0.0000,True
sigma-2,mglcs_5_100_2_7.txt,10,h7,5,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,10,h1,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,10,h2,6,0.0010,True
sigma-2,mglcs_5_100_2_8.txt,10,h3,6,0.0010,True
sigma-2,mglcs_5_100_2_8.txt,10,h4,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,10,h5,6,0.0000,True
sigma-2,mglcs_5_100_2_8.txt,10,h6,6,0.0010,True
sigma-2,mglcs_5_100_2_8.txt,10,h7,6,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,10,h1,5,0.0010,True
sigma-2,mglcs_5_100_2_9.txt,10,h2,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,10,h3,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,10,h4,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,10,h5,5,0.0010,True
sigma-2,mglcs_5_100_2_9.txt,10,h6,5,0.0000,True
sigma-2,mglcs_5_100_2_9.txt,10,h7,5,0.0000,True
sigma-2,mglcs_5_200_2_0.txt,10,h1,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,10,h2,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,10,h3,6,0.0010,True
sigma-2,mglcs_5_200_2_0.txt,10,h4,6,0.0020,True
sigma-2,mglcs_5_200_2_0.txt,10,h5,6,0.0020,True
sigma-2,mglcs_5_200_2_0.txt,10,h6,6,0.0020,True
sigma-2,mglcs_5_200_2_0.txt,10,h7,6,0.0010,True
sigma-2,mglcs_5_200_2_1.txt,10,h1,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,10,h2,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,10,h3,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,10,h4,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,10,h5,1,0.0010,True
sigma-2,mglcs_5_200_2_1.txt,10,h6,1,0.0000,True
sigma-2,mglcs_5_200_2_1.txt,10,h7,1,0.0010,True
sigma-2,mglcs_5_200_2_2.txt,10,h1,6,0.0000,True
sigma-2,mglcs_5_200_2_2.txt,10,h2,6,0.0015,True
sigma-2,mglcs_5_200_2_2.txt,10,h3,6,0.0000,True
sigma-2,mglcs_5_200_2_2.txt,10,h4,6,0.0010,True
sigma-2,mglcs_5_200_2_2.txt,10,h5,6,0.0000,True
sigma-2,mglcs_5_200_2_2.txt,10,h6,6,0.0000,True
sigma-2,mglcs_5_200_2_2.txt,10,h7,6,0.0010,True
sigma-2,mglcs_5_200_2_3.txt,10,h1,2,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,10,h2,2,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,10,h3,2,0.0010,True
sigma-2,mglcs_5_200_2_3.txt,10,h4,2,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,10,h5,2,0.0000,True
sigma-2,mglcs_5_200_2_3.txt,10,h6,2,0.0010,True
sigma-2,mglcs_5_200_2_3.txt,10,h7,2,0.0000,True
sigma-2,mglcs_5_200_2_4.txt,10,h1,5,0.0010,True
sigma-2,mglcs_5_200_2_4.txt,10,h2,5,0.0010,True
sigma-2,mglcs_5_200_2_4.txt,10,h3,5,0.0010,True
sigma-2,mglcs_5_200_2_4.txt,10,h4,5,0.0010,True
sigma-2,mglcs_5_200_2_4.txt,10,h5,5,0.0010,True
sigma-2,mglcs_5_200_2_4.txt,10,h6,5,0.0012,True
sigma-2,mglcs_5_200_2_4.txt,10,h7,5,0.0010,True
sigma-2,mglcs_5_200_2_5.txt,10,h1,7,0.0010,True
sigma-2,mglcs_5_200_2_5.txt,10,h2,7,0.0010,True
sigma-2,mglcs_5_200_2_5.txt,10,h3,7,0.0010,True
sigma-2,mglcs_5_200_2_5.txt,10,h4,7,0.0010,True
sigma-2,mglcs_5_200_2_5.txt,10,h5,7,0.0020,True
sigma-2,mglcs_5_200_2_5.txt,10,h6,7,0.0010,True
sigma-2,mglcs_5_200_2_5.txt,10,h7,7,0.0010,True
sigma-2,mglcs_5_200_2_6.txt,10,h1,9,0.0000,True
sigma-2,mglcs_5_200_2_6.txt,10,h2,9,0.0010,True
sigma-2,mglcs_5_200_2_6.txt,10,h3,9,0.0010,True
sigma-2,mglcs_5_200_2_6.txt,10,h4,9,0.0010,True
sigma-2,mglcs_5_200_2_6.txt,10,h5,9,0.0010,True
sigma-2,mglcs_5_200_2_6.txt,10,h6,9,0.0010,True
sigma-2,mglcs_5_200_2_6.txt,10,h7,9,0.0000,True
sigma-2,mglcs_5_200_2_7.txt,10,h1,3,0.0000,True
sigma-2,mglcs_5_200_2_7.txt,10,h2,3,0.0000,True
sigma-2,mglcs_5_200_2_7.txt,10,h3,3,0.0010,True
sigma-2,mglcs_5_200_2_7.txt,10,h4,3,0.0000,True
sigma-2,mglcs_5_200_2_7.txt,10,h5,3,0.0000,True
sigma-2,mglcs_5_200_2_7.txt,10,h6,3,0.0000,True
sigma-2,mglcs_5_200_2_7.txt,10,h7,3,0.0000,True
sigma-2,mglcs_5_200_2_8.txt,10,h1,4,0.0000,True
sigma-2,mglcs_5_200_2_8.txt,10,h2,4,0.0000,True
sigma-2,mglcs_5_200_2_8.txt,10,h3,4,0.0010,True
sigma-2,mglcs_5_200_2_8.txt,10,h4,4,0.0000,True
sigma-2,mglcs_5_200_2_8.txt,10,h5,4,0.0000,True
sigma-2,mglcs_5_200_2_8.txt,10,h6,4,0.0010,True
sigma-2,mglcs_5_200_2_8.txt,10,h7,4,0.0000,True
sigma-2,mglcs_5_200_2_9.txt,10,h1,10,0.0030,True
sigma-2,mglcs_5_200_2_9.txt,10,h2,10,0.0020,True
sigma-2,mglcs_5_200_2_9.txt,10,h3,10,0.0020,True
sigma-2,mglcs_5_200_2_9.txt,10,h4,10,0.0010,True
sigma-2,mglcs_5_200_2_9.txt,10,h5,10,0.0031,True
sigma-2,mglcs_5_200_2_9.txt,10,h6,10,0.0030,True
sigma-2,mglcs_5_200_2_9.txt,10,h7,10,0.0010,True
sigma-2,mglcs_5_50_2_0.txt,10,h1,5,0.0000,True
sigma-2,mglcs_5_50_2_0.txt,10,h2,5,0.0000,True
sigma-2,mglcs_5_50_2_0.txt,10,h3,5,0.0000,True
